scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero,v_lindistflow,mu_penalty_active
winter,13,0,15,-0.0,0.0,0.0,0.17558754232988197,0.17558754232988197,0.17564044194719533,0.9996988186961562,8.43769498715119e-15,True,0.004389688558247053,0.02831390179792877,0.06881769535771633,7.50405,160.75,7.676328396778449,7.677460146054732,7.676328396778404,,
winter,14,0,15,-0.0,0.0,0.0,0.17558754232988286,0.17558754232988286,0.17564044194719533,0.9996988186961613,7.549516567451064e-15,True,0.004389688558247075,0.02831311111429878,0.06881577358001287,7.7577,164.01,7.942247335459139,7.943232172283111,7.942247335459084,,
winter,15,0,15,0.0,4.239511222207283e-16,4.239511222207283e-16,0.17558754232988333,0.17558754232988333,0.17564044194719533,0.999698818696164,7.077671781985373e-15,True,0.004389688558247076,0.02831232045274799,0.06881385185597351,7.89165,165.6,8.082859061280748,8.08376572040301,8.082859061280889,,
winter,16,0,15,0.0,3.619833523126312e-15,3.619833523126312e-15,0.17558754232988377,0.17558754232988377,0.17564044194719533,0.9996988186961664,6.63358257213531e-15,True,0.004389688558247008,0.02831152981327606,0.06881193018559739,8.03225,167.93,8.23058798040219,8.23141213398241,8.230587980402149,,
winter,17,0,15,0.0,9.035123816963546e-15,9.035123816963546e-15,0.17558754232988422,0.17558754232988422,0.17564044194719533,0.999698818696169,6.189493362285248e-15,True,0.004389688558246883,0.028310739195879727,0.06881000856887662,8.2403,168.53,8.44944448826395,8.450145708744078,8.449444488263845,,
winter,18,0,15,0.0,1.8563267159276426e-15,1.8563267159276426e-15,0.17558754232988408,0.17558754232988408,0.17564044194719533,0.9996988186961682,6.328271240363392e-15,True,0.004389688558247059,0.02830994860055615,0.06880808700580426,8.2365,166.68,8.445444339434182,8.446147814444856,8.445444339434298,,
winter,19,0,15,0.0,2.37204632643288e-16,2.37204632643288e-16,0.17558754232988374,0.17558754232988374,0.17564044194719533,0.9996988186961663,6.661338147750939e-15,True,0.004389688558247091,0.028309158027318093,0.06880616549641136,8.1244,164.82,8.327486405627468,8.328256234687961,8.327486405627411,,
winter,20,0,15,-0.0,0.0,0.0,0.17558754232988322,0.17558754232988322,0.17564044194719533,0.9996988186961633,7.188694084447889e-15,True,0.004389688558247084,0.028308367476159134,0.06880424404068229,7.94295,162.31,8.136743928939524,8.137620537887209,8.136743928939534,,
winter,21,0,15,3.31082019680432e-16,0.0,-3.31082019680432e-16,0.17558754232988222,0.17558754232988222,0.17564044194719533,0.9996988186961576,8.18789480661053e-15,True,0.004389688558247051,0.028307576947077917,0.06880232263861376,7.69405,158.05,7.875476154986827,7.876497995486168,7.8754761549868935,,
winter,22,0,15,0.05979946132737856,0.0,-0.05979946132737856,0.1650923374894372,0.17558888197369124,0.17564044194719533,0.9997064458906361,-1.3396438008350664e-06,True,0.0028947355161578195,0.028306786440074366,0.06880040129020559,7.4366,152.64,7.605691721801845,7.669674348422785,7.669936512694121,,
