n_ess,run,gen,gbest_f,mean_f,std_f,worst_f,elapsed_s
1,1,12,3822988991.9113564,4450863391.419666,339192649.6431474,5383902098.78564,3.5351756000000023
1,1,13,3822988991.9113564,7249204525.423951,1655436750.2431967,9120434570.565405,3.843200799999977
1,1,14,3817301831.5914106,7847992836.649141,1934065762.6947737,11676237629.304192,3.638249999999971
1,1,15,3660867733.9687076,7210813933.995832,2174244471.0089936,12507468376.663658,3.283365700000104
1,1,16,3660867733.9687076,7626668518.494514,2405580218.9282107,13156690992.603518,3.313780399999814
1,1,17,3660867733.9687076,6712426144.046844,2319360729.5422606,12346944515.153444,3.2216363999996247
1,1,18,3558883667.888733,6571535632.099005,2294509644.7958074,11168505025.93708,3.209179999999833
1,1,19,3542254786.6296363,6177912210.782201,2091742427.988623,9122982828.328413,3.184804299999996
1,1,20,3540324454.7461476,6368463713.433523,2587631739.2072253,12916359065.228863,3.159330000000409
1,1,21,3540324454.7461476,6314567548.218487,2293256514.482365,9735758617.816292,3.196177400000124
1,1,22,3532184407.11545,5972419448.183345,2295370989.6619654,9149737517.226751,3.1541925000001356
1,1,23,3502634400.9248195,5865393272.797444,2199142892.9754796,9173596026.78621,3.2864951999999903
1,1,24,3502634400.9248195,5462856438.40103,2277697564.865248,10396508521.364447,3.253597400000217
1,1,25,3502634400.9248195,5764542004.081348,2412752906.0277176,9115240256.129513,3.269965200000115
1,1,26,3502634400.9248195,5270084941.233944,2400981378.8015327,12564694468.908487,3.2555482999996457
1,1,27,3501851380.245048,5470340213.139532,2409857240.5797434,9122713148.329195,3.189046800000142
1,1,28,3501851380.245048,5307200381.814585,2234071919.074781,9851661355.170248,3.1396548999991865
1,1,29,3501851380.245048,5517340366.108126,2797996144.986083,14427530107.089407,3.2480759000000035
1,1,30,3501601058.133296,5031187040.240823,2221157148.9727497,9330582232.517725,3.2575815999998667
1,2,0,4488871724.444935,8787756161.134165,3878073498.6925955,24588188431.538895,3.210261199999877
1,2,1,3950578503.568187,9025431505.172388,3864180915.8058085,23659061473.95731,3.1950674999998228
1,2,2,3554313449.838029,6951578403.160701,2359908156.6648436,16436828320.078585,3.174942800000281
1,2,3,3528988234.2696786,5942681838.272729,1543138937.7958298,9093425700.3645,3.218506399999569
1,2,4,3509592171.7847342,5573146789.070427,1464790890.318445,9111177726.00523,3.181081300000187
1,2,5,3501998898.1385155,5683906376.707975,2011094630.4298708,11587044150.890244,3.083771899999192
1,2,6,3501998898.1385155,5459675615.464087,1535208176.1542366,9896788594.822424,3.1492828000000372
1,2,7,3501998898.1385155,5265417384.660565,1522666409.4228795,9106740297.713083,3.064628199999788
1,2,8,3501998898.1385155,5179472589.350928,1621444734.586417,9088751106.36358,3.1084317000004376
1,2,9,3501998898.1385155,4868966425.394283,1402362873.168079,9130249684.782976,3.1241988000001584
1,2,10,3501998898.1385155,5377918795.979525,2988966082.815312,20109127313.432125,3.041704799999934
1,2,11,3501998898.1385155,4687043009.780407,1961656809.3725913,14065652241.64749,3.073827100000017
1,2,12,3501998898.1385155,4678679233.406693,1150447836.1074326,9101058569.854889,3.0562751000006756
1,2,13,3501904348.2738156,4659680305.087428,1034440674.0299388,8030551562.895518,3.045622299999195
1,2,14,3501904348.2738156,4424473857.962569,1430145577.6449866,9558684686.478386,3.0708761000005325
1,2,15,3501712020.2622256,3972536705.4712486,577336489.4993471,5434712092.94274,3.096176000000014
1,2,16,3501712020.2622256,4353307679.853043,1939942100.7174857,14275792440.340094,3.0818130999996356
1,2,17,3501693151.4587374,4140193934.813122,1077018265.4694092,8010708501.882231,3.0510276000004524
1,2,18,3501693151.4587374,4231950802.271399,2002709598.2082608,14985269117.799728,3.003592999999455
1,2,19,3501693151.4587374,4089839726.4199247,1300232538.8892088,9220109679.982792,3.0899607000001197
1,2,20,3501622639.0048385,4103983580.20955,1159690092.4972284,9102852275.324196,3.0531114999994315
1,2,21,3501576316.812228,4038293033.225114,927571691.6253045,7612773545.39837,3.1019141999995554
1,2,22,3501576316.812228,4015551657.064403,1071510930.4057331,9105150030.065573,3.0571906000004674
1,2,23,3501576316.812228,3873798247.70525,1001022331.3283478,9148911328.152178,3.0601002000003064
1,2,24,3501576316.812228,3725943389.0796742,726153498.1428422,7714647996.787597,3.056433599999764
1,2,25,3501576316.812228,3839350706.6956873,1010798281.0738723,9096849134.680313,3.0448902000007365
1,2,26,3501521439.3769026,3784336127.484305,1065475324.2092788,9630256913.384123,3.026744900000267
1,2,27,3501521439.3769026,3866646535.8547845,758491746.6335313,7434700605.799673,3.1657342999997127
1,2,28,3501515525.1260605,3783126173.599757,980761221.8257728,9106502828.554909,2.972501799999918
1,2,29,3501515525.1260605,3802450533.3707857,998833974.9689223,9103761865.812761,3.0872903999998016
1,2,30,3501515525.1260605,3786236326.680587,971358439.4717193,9098121321.804548,2.9902235999998084
