n_ess,run,gen,gbest_f,mean_f,std_f,worst_f,elapsed_s,coef_cache_hit_rate_cumulative
2,1,0,11808865.666565996,158306016.39180773,71474007.46764004,319064255.55877244,89.34239320000052,0.08333333333333333
2,1,1,6728091.635165602,109469927.99001758,56032443.79907225,268248665.8783212,91.6990297999946,0.07272727272727272
2,1,2,4572817.850325527,58489796.45178522,45277972.17046087,220032432.16873154,81.47053990000131,0.06666666666666667
2,1,3,944796.8049641065,23519553.505346254,32628872.34012013,173489481.20783073,59.148656599994865,0.07035175879396985
2,1,4,944796.8049641065,7669902.202081944,12991571.25872375,65848180.01111969,31.893924199997855,0.06944444444444445
2,1,5,548109.3717723638,3666775.864415492,2037114.7067980727,10658321.434276037,17.105776199998218,0.07142857142857142
2,1,6,188621.01283803768,2992584.629299323,1647696.2148166231,9137206.105451213,17.444654300001275,0.06896551724137931
2,1,7,-1538433.358194191,2400343.6384233325,1790565.3615792943,5756105.281898129,28.261955399997532,0.06882591093117409
2,1,8,-2002142.9590302277,2406242.508979724,5736067.585481309,23977251.15616812,50.10250349999842,0.07272727272727272
2,1,9,-2629298.9919010233,812533.8195520758,2900701.938024678,11559902.190968875,51.37351010000566,0.07236842105263158
2,1,10,-3386096.38600057,646390.386780721,4478249.854907468,16645335.17466321,37.68067180000071,0.07692307692307693
2,1,11,-3386096.38600057,1272793.497751353,4810135.86072815,15510507.453058217,37.64727810000477,0.08670520231213873
2,1,12,-3440082.251800757,497716.3364703499,3997057.162157705,10792793.12468367,37.94269209999766,0.11559139784946236
2,1,13,-3440082.251800757,4250158.688103346,7554456.272518397,23319902.43623718,37.49571460000152,0.11959287531806616
2,1,14,-3440082.251800757,677735.7845322932,3970921.7798023215,11732122.508402504,39.75509769999917,0.12709832134292565
2,1,15,-3621299.4269960206,-204885.4454283869,3335881.4375735517,10736146.548291948,39.32142500000191,0.14864864864864866
2,1,16,-3676217.8843054995,1496263.5466984427,5804511.604440295,19912895.84484394,39.04989260000002,0.1716101694915254
2,1,17,-3676217.8843054995,-76422.53952349146,4451946.254519042,14887198.211270263,38.996293099997274,0.18837675350701402
2,1,18,-3720053.356755603,-1030338.1821070688,2466154.5587938204,8255981.171360769,37.814751400001114,0.20306513409961685
2,1,19,-3720053.356755603,-2032908.7936435232,1707968.18537398,3000756.374723453,40.78072350000002,0.22867513611615245
2,1,20,-3752371.6023327857,385341.9670558294,5900683.001299674,19599355.202085465,40.76527239999996,0.2547332185886403
2,1,21,-3752371.6023327857,1619507.6425875835,6421035.132233699,17109361.085890807,35.087594899996475,0.26776859504132233
2,1,22,-3752371.6023327857,-2175168.448690417,1637956.9719501215,2770076.023505738,39.764570600003935,0.2870662460567823
2,1,23,-3752371.6023327857,-1328103.0377552526,2921427.2430712595,9914124.3756123,35.419030099998054,0.3076923076923077
2,1,24,-3752371.6023327857,-155465.0816114283,5100896.070153887,15650013.401369616,34.095024499998544,0.32608695652173914
2,1,25,-3760757.071928723,-589493.5834301542,3808115.366868032,10084736.679723864,31.559395199998107,0.34492350486787204
2,1,26,-3760757.071928723,-1455539.826689735,3285821.8667111765,10325098.33859728,34.60754010000528,0.3622994652406417
2,1,27,-3760757.071928723,-1610028.0493157776,3655509.89580324,11064652.595951132,29.98969890000444,0.38223938223938225
2,1,28,-3767440.7552981116,-411660.72578639054,5093606.289362688,12538124.617591709,34.14961079999921,0.39826302729528534
2,1,29,-3767440.7552981116,-2020926.631508206,2617268.2947796225,8981827.486783132,34.88013320000027,0.4157706093189964
2,1,30,-3767440.7552981116,-1863327.5107988804,2676415.3613434564,5915321.069056746,34.37739209999563,0.42725173210161665
2,1,31,-3767440.7552981116,-2550943.83564389,2984411.75856837,11395027.690788152,30.01387650000106,0.44481605351170567
2,1,32,-3772526.037996549,-1923694.1095643956,3267999.8973458004,10794402.091363218,33.480178999998316,0.45748116254036597
2,1,33,-3773617.5688560978,-2874439.28303198,1550610.1163011156,1863984.875727499,31.73936309999408,0.4708333333333333
2,1,34,-3773617.5688560978,-2537627.2305484256,2461554.746373665,6656935.200142101,29.649050400003034,0.4853683148335015
2,1,35,-3773617.5688560978,-3228909.9856597595,924200.311135903,130240.71016730554,34.76892990000488,0.49853372434017595
2,1,36,-3774553.830230104,-3289837.107865789,630736.1901111361,-1730615.622836697,29.34763329999987,0.5099526066350711
2,1,37,-3774553.830230104,-2259413.725530336,3328023.082941435,12736374.769475248,27.89471649999905,0.5225806451612903
2,1,38,-3774553.830230104,-2865486.161300304,2326251.1889024945,8642070.661501033,24.93563169999834,0.5340501792114696
2,1,39,-3774553.830230104,-3301835.2515973863,919880.0602553188,772770.9899893223,28.766596200002823,0.5440278988666085
2,1,40,-3775802.0180562753,-3048842.183553744,2099210.9104733346,8198338.116231779,23.74977100000251,0.5538592027141646
2,1,41,-3775802.0180562753,-3487038.0862499117,503385.0763083522,-1699022.0035212599,28.928789799996594,0.5631709331131296
2,1,42,-3775929.6424106825,-3255793.216440076,1526769.1649976124,4369457.738683213,20.95850839999912,0.5744167337087691
2,1,43,-3775929.6424106825,-3148103.033504709,1215114.5139994223,2227094.6248462293,23.13773979999678,0.5843137254901961
2,1,44,-3776446.5828068927,-3474381.5509066014,565222.9332124942,-1827938.4182293974,21.37558590000117,0.5929609793420046
2,1,45,-3776446.5828068927,-3333211.022697996,1632266.4807134988,5567421.845820166,18.587606900000537,0.6019417475728155
2,1,46,-3776446.5828068927,-3098361.3576365635,2495619.8154520732,10406962.039123056,20.1330633999969,0.6102189781021898
2,1,47,-3776446.5828068927,-3306437.0683470527,1902097.695446044,7042080.603827905,17.190595200001553,0.6191155492154066
2,1,48,-3776446.5828068927,-3631160.5662559965,448550.5071910373,-1338963.9258444086,15.801453799998853,0.6269177126917713
2,1,49,-3776643.6681605186,-3632086.7493269127,447525.39632807707,-1309554.0085459421,16.64665149999928,0.6350613915416098
2,1,50,-3776643.6681605186,-3512896.6979599902,683875.6124932583,-410573.34277503984,14.522799000005762,0.6428571428571429
2,2,0,15363093.449981116,169191178.50580847,73756675.8210623,321005188.3574282,87.40701300000364,0.10416666666666667
2,2,1,6126803.691542007,124424043.12474617,63028497.355967,252812502.67778352,79.94289629999548,0.1320754716981132
2,2,2,2745823.1729248464,67578378.64152604,46803206.98281506,159045986.03747392,73.46486739999818,0.1464968152866242
2,2,3,-2556118.84484832,30720484.222852647,31289848.942181543,99382821.28594576,52.18491739999445,0.15873015873015872
2,2,4,-3389813.977435654,10547675.40315973,17052082.727705695,65751294.15633374,18.322268700001587,0.1717171717171717
2,2,5,-3389813.977435654,1524487.6021676646,3608335.104843418,17173585.374133646,12.384108099999139,0.17326732673267325
2,2,6,-3389813.977435654,881013.4107418649,4167676.2672810154,19780931.625916757,17.6726578999951,0.1990521327014218
2,2,7,-3421059.9585002456,1658607.2524994006,5339662.975853686,17851695.139110956,23.264052399994398,0.20982142857142858
2,2,8,-3421059.9585002456,1233702.4134658233,4833746.037428512,14925446.60185038,25.91150600000401,0.24380165289256198
2,2,9,-3633590.2508284394,-438263.56751644245,3441166.7540403744,14882841.088691574,28.893013499997323,0.2813688212927757
2,2,10,-3633590.2508284394,2705705.903648907,7446692.825428952,30488042.480772637,33.657789600001706,0.3090277777777778
2,2,11,-3633590.2508284394,1269620.6251330532,4961092.945204455,14749275.718662173,31.53833879999729,0.3546325878594249
2,2,12,-3633590.2508284394,1277095.1402155599,4754106.374098031,17339081.735005066,23.879322399996454,0.38622754491017963
2,2,13,-3633590.2508284394,1380809.3427025178,7868321.745078932,29169735.178663034,33.92118749999645,0.4099722991689751
2,2,14,-3655557.364877628,4505115.205640504,8099207.758421764,28661298.18402029,26.970571600002586,0.43342036553524804
2,2,15,-3655557.364877628,647301.5377904656,5235309.289521522,18184684.263794854,33.31850259999919,0.44226044226044225
2,2,16,-3655557.364877628,543934.3075150943,5397067.789028705,20697737.498292226,31.301171600003727,0.46064814814814814
2,2,17,-3655557.364877628,1804160.5129393854,6365990.367018968,21568824.982585847,33.04831689999992,0.4737991266375546
2,2,18,-3664241.4006589726,795623.215946041,7763903.689776589,36229534.62546845,34.897270900000876,0.4845360824742268
2,2,19,-3664241.4006589726,-278105.5216310846,3533338.3616258884,10222290.485451303,33.67706040000485,0.49411764705882355
2,2,20,-3713894.1541913003,56509.49337753253,4977092.544691777,21347971.177235577,32.48169120000239,0.5130111524163569
2,2,21,-3713894.1541913003,-880147.2697961449,4140152.7366710138,12043656.380128287,33.33553419999953,0.5325131810193322
2,2,22,-3713894.1541913003,203104.36926667218,4853147.956612712,17270432.80016616,35.33226789999753,0.5507487520798668
2,2,23,-3713894.1541913003,-2092319.58432261,3069465.4313232773,13486431.129972003,31.66234400000394,0.5689381933438986
2,2,24,-3733515.108114628,-1103645.8680816619,3210568.821399733,6968804.013792066,33.65119410000625,0.5830815709969789
2,2,25,-3733515.108114628,-1300807.4591363617,3020264.621616656,9492799.56095369,28.619562899999437,0.6017316017316018
2,2,26,-3733515.108114628,-1358332.963188715,4903856.717196823,21704033.162695773,33.31000259999564,0.6132596685082873
2,2,27,-3733515.108114628,-2298930.3727814294,2179560.6771427677,3928876.190926723,27.109089099998528,0.6273209549071618
2,2,28,-3736928.650522057,-1746483.227291131,3445810.930684738,11744803.153534021,28.54855270000553,0.6394904458598726
2,2,29,-3759693.7971776165,-2440109.209601873,3056086.6261394573,11822526.411921762,30.91660270000284,0.6523867809057528
2,2,30,-3759693.7971776165,-1835529.8173432108,3243853.2865718696,9682238.776560334,29.28540609999618,0.6627358490566038
2,2,31,-3759693.7971776165,-2505977.390914581,2110051.591285466,2737051.7397496365,25.21800169999915,0.6727272727272727
2,2,32,-3759693.7971776165,-3049842.6863026423,1381032.322482666,2828224.1783616636,27.962715699999535,0.6831140350877193
2,2,33,-3759693.7971776165,-2873410.632617671,2013017.556935372,7486914.043578447,25.17080089999945,0.6935312831389183
2,2,34,-3761030.7705002986,-2111637.245110224,4159680.873199833,13787693.151929175,25.88995010000508,0.7012320328542094
2,2,35,-3774129.5654431097,-2543583.4937166995,2837655.333169698,11604574.15822486,24.89812769999844,0.7091633466135459
2,2,36,-3774129.5654431097,-2801851.8019485716,2751231.279369965,11848111.16418225,26.748240600005374,0.7162162162162162
2,2,37,-3774129.5654431097,-2833300.24353471,2455024.1979267197,6735250.64353336,26.11425700000109,0.7228464419475655
2,2,38,-3774129.5654431097,-2689638.3293002686,3052992.994242666,13739670.588263405,26.434357199999795,0.72975432211101
2,2,39,-3774129.5654431097,-2647586.8754739175,3297200.3017222094,14745128.16061879,23.942765499996312,0.7367021276595744
2,2,40,-3774129.5654431097,-2999462.3977594613,1787406.8753965304,4763513.724526864,25.26422939999611,0.7437446074201898
2,2,41,-3776438.2464874014,-2933677.559138694,2212379.340589509,6880223.08917303,27.770980900000723,0.7497900923593619
2,2,42,-3776438.2464874014,-3037108.4386019013,1645177.679115865,2984862.8711997867,22.318451899998763,0.7555192150449714
2,2,43,-3776438.2464874014,-3094610.93226312,2088359.484842423,7519649.5751917325,21.409826600000088,0.7607655502392344
2,2,44,-3776438.2464874014,-3398518.0643967255,601065.6664735194,-2104092.369492214,24.315065199996752,0.7659409020217729
2,2,45,-3776438.2464874014,-3585678.6164369783,379024.6170345448,-2192791.6441315375,22.46944419999636,0.7716236722306525
2,2,46,-3776438.2464874014,-3110765.339584383,2115483.310773791,8003929.346121301,22.041848100001516,0.7762962962962963
2,2,47,-3776438.2464874014,-3412410.7554217633,871720.3389152652,305109.6385697387,17.207451700000092,0.7814761215629522
2,2,48,-3776438.2464874014,-3507441.8379569873,607755.6220291131,-1206547.3900547083,17.4966232999941,0.7864214992927864
2,2,49,-3776438.2464874014,-3660252.218462498,315154.89785652305,-2071450.137056306,14.807482999996864,0.7911479944674965
2,2,50,-3776626.816673087,-3532380.219964973,1093692.7796637118,2536531.8361001443,14.730852100001357,0.7956698240866035
2,3,0,82074598.16432741,187177050.90167132,74417988.76010261,361503691.1504244,84.88778789999924,0.125
2,3,1,41747171.78915912,143547803.16758418,58646933.55336149,287330893.26515317,87.43748090000008,0.1
2,3,2,7549576.136555105,87068705.804957,51252292.93008381,220466902.34978598,82.58582060000481,0.1130952380952381
2,3,3,5824567.880951621,42128538.13745849,34451776.12094845,122378074.57063076,67.22694039999624,0.11737089201877934
2,3,4,3705215.343352571,13882198.104744554,12505570.686458373,50364386.338384315,46.33195710000291,0.11570247933884298
2,3,5,3370325.1437647566,7954702.879046836,1636164.9522700955,10633532.27293688,24.132933900000353,0.11904761904761904
2,3,6,3370325.1437647566,8972478.244951114,3794516.650877681,21905860.49221222,18.81260960000509,0.12260536398467432
2,3,7,3370325.1437647566,9752216.860482384,5841729.427985688,30850653.9531392,24.680660199999693,0.12087912087912088
2,3,8,3370325.1437647566,8553140.031034708,5555609.06194315,26666625.536281846,26.326575500002946,0.1314878892733564
2,3,9,3370325.1437647566,7079757.63364624,4016536.000728748,22911422.857409373,37.03979499999696,0.15605095541401273
2,3,10,3100922.995589506,6406146.658416427,4121010.4470049534,23947811.936947346,33.2377450999993,0.17941176470588235
2,3,11,2601031.68631725,6422766.253319877,4337670.208567786,25438407.37414485,40.51073390000238,0.1830601092896175
2,3,12,1774347.7080208175,6251488.527040189,4812078.718331182,19654777.631427098,38.989464899997984,0.17783505154639176
2,3,13,1028970.6551582282,5800969.067602108,5427489.018956347,27563010.78390755,39.23111500000232,0.1864406779661017
2,3,14,133218.69650090486,5347541.19639516,4730087.749126279,23682972.195098292,33.16756270000042,0.18937644341801385
2,3,15,-819376.0460868999,3057529.033352111,3617184.364446483,13954594.291047048,44.909741100003885,0.19088937093275488
2,3,16,-1563856.3093827944,2184725.717597006,3078065.264799542,10325868.79751143,50.17877569999837,0.1947261663286004
2,3,17,-2502532.9978505317,1996407.9786635512,6039329.416801685,24853678.93841636,48.99811779999436,0.1988527724665392
2,3,18,-3881731.3697165325,-439564.11795155716,3419974.4621860953,13883345.749564491,39.41980030000559,0.20909090909090908
2,3,19,-3881731.3697165325,-172607.93437507644,3353530.513323413,9429667.704340655,34.55573100000038,0.22916666666666666
2,3,20,-3881731.3697165325,2005998.645721738,5989707.811935263,18198702.01588788,37.37905309999769,0.23841059602649006
2,3,21,-3881731.3697165325,1440042.739945476,6583240.167565532,16745493.262984797,37.21337589999894,0.2519809825673534
2,3,22,-3912194.60029079,-788867.3947586839,4541958.679233218,14502075.128698526,36.58277310000267,0.2681818181818182
2,3,23,-3932649.608337583,-2213609.3392502945,2328689.0669712657,8013776.8134340765,40.14542690000235,0.2821997105643994
2,3,24,-3933081.104866218,-233338.7960104277,6067922.212525066,17389848.02011028,32.49514890000137,0.29916897506925205
2,3,25,-3933081.104866218,-1163586.8919739318,3980207.7510510995,12813073.538334949,30.331305100000463,0.32
2,3,26,-3933081.104866218,-1705638.470775397,3748555.172805563,11950426.441932468,26.84899900000164,0.34146341463414637
2,3,27,-3948842.434616575,-2597368.6119513432,2569852.3165421723,9069329.211051023,29.578631099997438,0.362962962962963
2,3,28,-3948842.434616575,-2027436.942131415,3541859.3634632467,9604956.568188358,26.267206999997143,0.38452380952380955
2,3,29,-3948842.434616575,-2187846.4186194018,2869504.080659572,7584408.676533246,28.823124800001096,0.4013761467889908
2,3,30,-3948842.434616575,-2112137.942907716,4186821.198377984,11922696.750847692,18.221799400002055,0.4212860310421286
2,3,31,-3948842.434616575,-2540122.873912542,2660846.1502233422,7771692.483043611,20.962819500004116,0.4400428265524625
2,3,32,-3948842.434616575,-2716293.7780336402,2893976.8850613907,8331369.05638662,24.279377200000454,0.45492227979274613
2,3,33,-3951912.4212290235,-2992938.2315386413,3130409.4599559065,14158295.769668782,20.134321500001533,0.47141424272818455
2,3,34,-3951912.4212290235,-2360677.192133059,5293980.507985849,20926915.768494304,15.359473700002127,0.48588120740019475
2,3,35,-3951912.4212290235,-3303946.268410924,1593820.22334206,4689028.250596796,19.956895000002987,0.5004721435316336
2,3,36,-3953135.9190700166,-3157339.809622757,1757125.4839801588,4413717.21390488,15.8634469000026,0.5151237396883593
2,3,37,-3953135.9190700166,-3531915.174850535,865684.176398352,367895.3693805076,14.390211999998428,0.5289403383793411
2,3,38,-3956292.456131162,-3630806.827958939,806707.3447959077,495038.8865325097,16.315106000001833,0.541991341991342
2,3,39,-3956292.456131162,-3280528.5220751795,1815980.7991516676,5344990.816527823,13.775284399998782,0.5543386689132266
2,3,40,-3956292.456131162,-3786309.5531288553,242196.09627213617,-2960935.3311800733,16.93866600000183,0.5652173913043478
2,3,41,-3956292.456131162,-2918447.8850173894,3039891.5587954205,10448816.502101772,15.913778599999205,0.5752
2,3,42,-3956292.456131162,-3649522.9804139747,1000347.9695389788,1796277.5434525125,14.100176599997212,0.5850234009360374
2,3,43,-3956292.456131162,-3883219.253574945,129866.54987923359,-3297825.826536067,12.091169999999693,0.5951293759512938
2,3,44,-3957011.573726261,-3795148.4865202843,521630.9348056054,-1088907.4980485216,9.059019000000262,0.6047548291233283
2,3,45,-3957011.573726261,-3903305.7035850342,73723.3928292113,-3636963.2850995716,9.53050280000025,0.613933236574746
2,3,46,-3957011.573726261,-3920302.5167049645,44035.94068364192,-3781746.7678336706,11.010070199998154,0.6226950354609929
2,3,47,-3957150.4147070926,-3862339.9226031676,311206.571053667,-2165354.2517772205,10.206002699997043,0.6310679611650486
2,3,48,-3957216.1425012965,-3933939.83388168,41301.533821727695,-3769493.8270140123,6.718236000000616,0.6390773405698779
2,3,49,-3957216.1425012965,-3933619.8629193315,42214.26380120892,-3778265.1086762603,9.428263499998138,0.646746347941567
2,3,50,-3957216.1425012965,-3893711.634785668,256481.25909332733,-2472485.7496959604,10.053375499999675,0.6540962288686606
2,4,0,33092065.32421206,163875009.0609647,91910415.7957337,340049743.1986056,85.88126989999728,0.10416666666666667
2,4,1,17736012.905182846,120924972.64452484,68725565.07849658,288325655.4759913,82.84073499999795,0.10909090909090909
2,4,2,7922406.421659224,68246925.36442098,54196818.1099222,217073294.59856567,80.21364760000142,0.10843373493975904
2,4,3,4875131.970269483,29567908.94593219,31293462.13181759,127345627.20055576,61.40357070000027,0.12560386473429952
2,4,4,1388221.8623662107,10086892.078078618,11374253.271677192,51590740.05934957,46.723588399996515,0.13135593220338984
2,4,5,-990520.2002212815,4243772.779638508,2073916.2347197817,9489349.832272012,24.21524280000449,0.14056224899598393
2,4,6,-1526415.5295137838,1975368.627929587,1741418.5827659455,5385243.9723339435,26.69572679999692,0.15151515151515152
2,4,7,-1978937.733432565,3857389.600456449,5849231.202220114,20827503.9578161,27.090250000001106,0.18309859154929578
2,4,8,-2700467.1922139563,509776.67591055186,2507074.821686865,8737378.103921559,23.190713399999368,0.2119205298013245
2,4,9,-3140475.8158183787,2286659.507363856,6091500.575851261,21064256.99516528,25.153648599996814,0.2484472049689441
2,4,10,-3586339.9610844273,592045.2915837071,5781958.174061064,26054038.682296015,37.497583600001235,0.2849002849002849
2,4,11,-3586339.9610844273,2321132.8424728047,6376745.780729122,24157111.01033477,32.58302410000033,0.31382978723404253
2,4,12,-3672769.8788579553,137382.15186408968,3362623.0383736473,13225588.228570893,33.12267349999456,0.3383084577114428
2,4,13,-3672769.8788579553,1516343.340964122,6107233.902278665,26043455.759391844,32.09275060000073,0.35377358490566035
2,4,14,-3672769.8788579553,360865.373321328,4752443.140927557,15179207.856745902,30.820674800001143,0.38495575221238937
2,4,15,-3672769.8788579553,295501.8704599925,6272688.670738531,20594559.43904902,36.73566180000489,0.40292275574112735
2,4,16,-3709054.7629867718,-246931.79963180292,4873747.832655937,18451765.663967565,26.870023600000422,0.42857142857142855
2,4,17,-3709054.7629867718,-209400.93291014573,3842742.0989676113,11682172.804163458,32.78026630000386,0.4492481203007519
2,4,18,-3711051.321195081,299971.1097011694,5906126.484274759,17872095.40219396,33.33742579999671,0.46880570409982175
2,4,19,-3711051.321195081,-1461509.840458515,3838225.035696218,12481060.694320621,29.971741100001964,0.48983050847457626
2,4,20,-3722899.575757131,-1091019.9282712645,4118867.5024522245,15236378.078190774,28.33228219999728,0.5129449838187702
2,4,21,-3772585.3101367876,-1148873.1297324602,3981571.3761978517,12666943.841401454,27.743863099996815,0.5325077399380805
2,4,22,-3773926.344947908,-1273988.9653302226,3959655.530217585,12965646.394886736,29.191869200003566,0.5502958579881657
2,4,23,-3773926.344947908,-1083631.0412857868,3591502.68457788,12972696.920416132,29.55147020000004,0.5679886685552408
2,4,24,-3773926.344947908,-755870.9726979038,5181413.806780397,16956724.48060809,30.92443519999506,0.5801630434782609
2,4,25,-3773926.344947908,-1193827.8107266943,4874179.217740578,19360607.2512851,33.9492911999987,0.5945241199478487
2,4,26,-3773926.344947908,-1781850.0411521676,2939500.3594617504,8178474.417401768,35.38691870000184,0.6040100250626567
2,4,27,-3773926.344947908,-2409649.2916016644,1524563.0794097814,1425057.069561974,29.160691099998076,0.6166868198307134
2,4,28,-3773926.344947908,-1135553.9165426304,3917564.946736997,10112803.878690997,30.54779250000138,0.6266044340723453
2,4,29,-3773926.344947908,-2431523.1676545274,2223779.216962554,6687100.668034665,30.215992699995695,0.6377952755905512
2,4,30,-3773926.344947908,-2168208.1858004583,3071022.6019982686,13226573.743836334,34.197373099996184,0.6463547334058759
2,4,31,-3773926.344947908,-2489568.481813054,1841548.120362505,5046038.569048529,30.33028049999848,0.658254468980021
2,4,32,-3773926.344947908,-2064689.3774595186,3341843.7677746736,10999397.260498844,28.800103200002923,0.6690427698574338
2,4,33,-3773926.344947908,-2400188.7425768506,2813146.118806796,11378943.69448026,27.683899899995595,0.6788537549407114
2,4,34,-3773926.344947908,-3014522.8713284195,973520.883340004,1152930.5150552075,29.448905000004743,0.6867816091954023
2,4,35,-3773926.344947908,-3146509.6662654653,1039748.7196960557,1676303.9541260004,27.882919700001366,0.6951672862453532
