scenario,t,unit,b,p_ch,p_dis,p_net,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess
winter,14,0,15,-0.0,0.0,0.0,0.0205569091447014,0.05001117088282784,6.9430672302300005,164.01,7.137583026223181,7.137583026223201
winter,15,0,15,-0.0,0.0,0.0,0.020556335092119918,0.05000977431870694,7.062951197835001,165.6,7.2645098514174515,7.264509851417479
winter,16,0,15,-0.0,0.0,0.0,0.020555761049837373,0.05000837777964145,7.188786851775001,167.93,7.397883568799766,7.3978835687998155
winter,17,0,15,-0.0,0.0,0.0,0.020555187017109205,0.05000698126382,7.37498960997,168.53,7.595515532444161,7.595515532444098
winter,18,0,15,-0.0,0.0,0.0,0.020554613005179797,0.05000558479859809,7.37158864635,166.68,7.591902859716822,7.591902859716878
winter,19,0,15,-0.0,0.0,0.0,0.020554039023912746,0.05000418840797205,7.27126021956,164.82,7.485378611332841,7.485378611332844
winter,20,0,15,5.563956716603167e-12,0.0,-5.563956716603167e-12,0.020553465072595686,0.05000279209020882,7.108864206705,162.31,7.313155926822502,7.313155926828478
winter,21,0,15,2.023950344364531e-10,0.0,-2.023950344364531e-10,0.020552891161984617,0.05000139587147576,6.886101089595,158.05,7.077317539018657,7.077317539234971
winter,22,0,15,0.017543210183860698,0.0,-0.017543210183860698,0.020552317453174488,0.05000000014368719,6.655685804340001,152.64,6.83386629522897,6.852573922317815
winter,23,0,15,0.1774314593894429,0.0,-0.1774314593894429,0.03719498706416262,0.09048854771680842,6.580014363795001,150.5,6.754021359875697,6.943658276257947
shoulder,0,0,15,0.0,0.1754758622996789,0.1754758622996789,0.20552317394112396,0.5000000000000001,5.830101885585,142.46,5.965592851707893,5.780735569836802
shoulder,1,0,15,7.387606557372917e-11,0.0,-7.387606557372917e-11,0.020552891078667763,0.050001395668781215,5.37182203779,133.73,5.486281846613129,5.486281846930425
shoulder,2,0,15,6.048882297141441e-07,0.0,-6.048882297141441e-07,0.02055231730496745,0.04999999978312679,5.181368075070001,122.25,5.28763819735667,5.287638832461271
shoulder,3,0,15,0.17743145510016542,0.0,-0.17743145510016542,0.020552317338533736,0.04999999986478737,5.0793391664700005,116.75,5.181353815555364,5.36806882407464
shoulder,4,0,15,0.177431459442364,0.0,-0.177431459442364,0.1888809649717193,0.4595125730829456,5.035976880315001,114.38,5.136210706710075,5.322843794116202
shoulder,5,0,15,0.035099704396551426,0.0,-0.035099704396551426,0.35720491604734866,0.8690137204422429,5.0733874801350005,116.86,5.175156723580945,5.211993538880948
shoulder,6,0,15,1.1494354649593998e-05,0.0,-1.1494354649593998e-05,0.3904940305517512,0.9500000001547654,5.21537771127,124.3,5.3230867323535,5.323098805039754
shoulder,7,0,15,1.1494351819172672e-05,0.0,-1.1494351819172672e-05,0.3904940305755442,0.9500000002126494,5.491706005395001,132.21,5.611486079360489,5.611498185894383
shoulder,8,0,15,2.550778185157281e-10,0.0,-2.550778185157281e-10,0.39049403059978416,0.9500000002716207,5.83945453554,143.59,5.975394344835025,5.975394345104697
shoulder,9,0,15,0.0,2.581991442031438e-11,2.581991442031438e-11,0.3904831261724959,0.9499734718099413,6.16254607944,153.46,6.314477725053543,6.314477725026182
shoulder,10,0,15,0.0,0.17538001703360648,0.17538001703360648,0.39047222154948197,0.9499469428720974,6.173599211205,156.95,6.326094738760355,6.14068647224994
shoulder,11,0,15,0.0,4.563158707254942e-10,4.563158707254942e-10,0.20559780187120127,0.5001815559983973,6.076671748035,155.97,6.22426041304674,6.224260412101722
shoulder,12,0,15,-0.0,0.0,0.0,0.2055920598260626,0.5001675866609534,5.901522121605001,152.39,6.0404606118842485,6.040460611884275
shoulder,13,0,15,-0.0,0.0,0.0,0.20558631845720612,0.5001536189687794,5.653251777345001,145.46,5.7804038812757135,5.780403881275714
shoulder,14,0,15,-0.0,0.0,0.0,0.2055805774045495,0.5001396520458613,5.9168264578950005,149.8,6.056509701249743,6.056509701249769
shoulder,15,0,15,-0.0,0.0,0.0,0.20557483641648158,0.5001256852800756,6.07242054351,152.34,6.219795954203662,6.219795954203641
shoulder,16,0,15,0.0,1.0201801732802699e-10,1.0201801732802699e-10,0.20556909552504662,0.5001117187493802,6.219512220075001,154.47,6.374361969344143,6.374361969235862
shoulder,17,0,15,0.0,1.2115723795785442e-10,1.2115723795785442e-10,0.20556335465701617,0.5000977522756236,6.4210193145600005,154.67,6.58642982247944,6.586429822350555
shoulder,18,0,15,0.0,7.535277093071875e-11,7.535277093071875e-11,0.20555761392899496,0.5000837861424836,6.479685937005001,154.25,6.648241247318543,6.6482412472384755
shoulder,19,0,15,0.0,1.3518530411803004e-10,1.3518530411803004e-10,0.20555187341095782,0.5000698205201962,6.523048223160001,154.81,6.6939483571612595,6.693948357017327
shoulder,20,0,15,0.0,5.096553395766325e-11,5.096553395766325e-11,0.20554613298845364,0.5000558551303229,6.476284973385001,153.91,6.644657109920821,6.644657109866612
shoulder,21,0,15,-0.0,0.0,0.0,0.20554039281709469,0.5000418903514396,6.297734383335,150.45,6.45663943785309,6.456639437853124
shoulder,22,0,15,-0.0,0.0,0.0,0.20553465294248868,0.5000279262945015,6.09792777066,147.35,6.246585174362836,6.246585174362881
shoulder,23,0,15,6.767119223892294e-11,0.0,-6.767119223892294e-11,0.20552891329401665,0.5000139627877058,5.96529018948,144.91,6.107345806753624,6.107345806825219
summer_peak,0,0,15,0.005507621097689652,0.0,-0.005507621097689652,0.205523173941124,0.5000000000000001,6.879299162355001,132.98,7.070123690349532,7.076009404401713
summer_peak,1,0,15,0.011231122478655667,0.0,-0.011231122478655667,0.20160971850328108,0.4904792842510209,6.193154752020001,127.95,6.346650646333878,6.358568023248382
summer_peak,2,0,15,0.010600439208724846,0.0,-0.010600439208724846,0.20339852699903457,0.4948311256065508,5.927029348755001,117.96,6.0672102716950755,6.078427374059456
summer_peak,3,0,15,0.01047581260853131,0.0,-0.01047581260853131,0.20454633373200998,0.4976235278232084,5.7603821313750005,113.83,5.892552060032534,5.9036182859832405
summer_peak,4,0,15,0.010765427148167764,0.0,-0.010765427148167764,0.20556474679915837,0.5001011391008547,5.65920346368,109.52,5.786631631665692,5.797992079068248
summer_peak,5,0,15,0.011261231786047612,0.0,-0.011261231786047612,0.20687108961293013,0.5032792303805904,5.64900057282,108.99,5.775955682732446,5.7878382087689335
summer_peak,6,0,15,0.012293776040023116,0.0,-0.012293776040023116,0.208674784666231,0.5076672879867307,5.750179240515001,112.96,5.8818668358620965,5.89485256750781
summer_peak,7,0,15,0.013788441361859347,0.0,-0.013788441361859347,0.2115169905754065,0.5145818510860474,6.071570302605,121.14,6.2189030820505895,6.233516312732038
summer_peak,8,0,15,0.01584093214691458,0.0,-0.01584093214691458,0.2158689248379059,0.5251693049946419,6.607222072755,131.19,6.782723539405977,6.79960674399799
summer_peak,9,0,15,0.014306029990876892,0.0,-0.014306029990876892,0.22230451529323814,0.5408259103591927,7.306120096665,135.09,7.522380432617693,7.537740871566943
summer_peak,10,0,15,0.012316157535342098,0.0,-0.012316157535342098,0.22725377724883863,0.5528665524451755,7.737192235500001,139.1,7.980897624884177,7.994182705515792
summer_peak,11,0,15,0.015108106137559973,0.0,-0.015108106137559973,0.23025469091364345,0.5601672222607956,7.899588248355001,141.38,8.154096037250666,8.170422457747602
summer_peak,12,0,15,0.024621316646044444,0.0,-0.024621316646044444,0.23608366751599255,0.5743480479325977,7.909791139215001,143.69,8.16498613623989,8.191600845957337
summer_peak,13,0,15,0.043265360971702735,0.0,-0.043265360971702735,0.2514707534065389,0.6117819917440978,7.783955485275,140.69,8.030745381003353,8.077466513010565
summer_peak,14,0,15,0.05209211734253922,0.0,-0.05209211734253922,0.28556805590595347,0.6947344438826152,8.091742692885001,146.9,8.359362841154594,8.415815427630067
summer_peak,15,0,15,0.06539069895944247,0.0,-0.06539069895944247,0.32854623869649974,0.7992924408383703,8.252438223930001,150.81,8.531300755771445,8.602309522896379
summer_peak,16,0,15,0.011833557142622013,0.0,-0.011833557142622013,0.3849595480557298,0.936535624362265,8.345964723480002,152.15,8.631487109668905,8.644336996526299
summer_peak,17,0,15,0.0,0.13597008236997585,0.13597008236997585,0.39049403065506005,0.9500000004060968,8.500708568190001,147.89,8.797439433025081,8.649970287746624
summer_peak,18,0,15,0.0,0.13767056417977463,0.13767056417977463,0.24716059778953467,0.6012961775793191,8.50240905,146.66,8.79926439945775,8.649953161356523
summer_peak,19,0,15,0.0,0.0773034599284756,0.0773034599284756,0.10203873394642936,0.2482414318291433,8.442041945745,146.01,8.734495583845543,8.65061176993567
summer_peak,20,0,15,0.002462232876808133,0.0,-0.002462232876808133,0.020552317464239852,0.050000000170607184,8.36126905977,144.19,8.647889439715703,8.650563098552302
summer_peak,21,0,15,0.08201636107021698,0.0,-0.08201636107021698,0.02129835790765594,0.05181497905865658,8.082390042930001,141.65,8.349363651801713,8.438288793539623
summer_peak,22,0,15,0.06635878190248451,0.0,-0.06635878190248451,0.09425910287475366,0.2293150233796895,7.660670554050001,138.64,7.899374033405363,7.970969468579689
summer_peak,23,0,15,0.06319478502447054,0.0,-0.06319478502447054,0.1515044845909932,0.36858248557993406,7.25425540146,133.97,7.467333123115381,7.535212100334174
winter_peak,0,0,15,0.00740210656131203,0.0,-0.00740210656131203,0.20552317394112393,0.5,6.988129998195,169.12,7.185277274140551,7.193196953009201
winter_peak,1,0,15,0.01166523672902893,0.0,-0.01166523672902893,0.20351037623660367,0.4951032341854139,6.544304245785001,154.23,6.71636014636136,6.728783712198951
winter_peak,2,0,15,0.01228122780504326,0.0,-0.01228122780504326,0.2057488764101142,0.5005490925053905,6.324942092295,144.06,6.48527082948815,6.498320614817989
winter_peak,3,0,15,0.013628366186816732,0.0,-0.013628366186816732,0.20859933075426498,0.5074837225266439,6.1940049929250005,140.86,6.347544463587995,6.362006344469374
winter_peak,4,0,15,0.01645860796361319,0.0,-0.01645860796361319,0.21280012294069264,0.5177034756227863,6.124285238715001,140.12,6.274273592431108,6.291727115866387
winter_peak,5,0,15,0.021583335401965914,0.0,-0.021583335401965914,0.21984189356932748,0.5348348056173593,6.152343188580001,140.76,6.303755317609902,6.3266522289631775
winter_peak,6,0,15,0.031085460742340906,0.0,-0.031085460742340906,0.23203101755432354,0.5644886975635975,6.30708703329,143.31,6.466480712917372,6.499517107735344
winter_peak,7,0,15,0.0478408171128005,0.0,-0.0478408171128005,0.2537654188227633,0.617364489747174,6.656536045245001,152.79,6.834763730863078,6.885809915306581
winter_peak,8,0,15,0.07106121750859201,0.0,-0.07106121750859201,0.29233417050278526,0.7111951535609556,7.241501787885,167.44,7.453800804601174,7.530130490491665
winter_peak,9,0,15,0.03741333105512114,0.0,-0.03741333105512114,0.35424733741097875,0.8618184767632572,8.025423902295,182.48,8.288477920178234,8.328981743874865
winter_peak,10,0,15,0.0,0.1774314595715727,0.1774314595715727,0.38266089857504393,0.9309434338647001,8.268592801125001,195.23,8.548599525155264,8.35680965210243
winter_peak,11,0,15,0.0,0.14857750188119156,0.14857750188119156,0.1956243248799202,0.47591792479800976,8.23203244221,189.12,8.509453342100564,8.348825993349568
winter_peak,12,0,15,0.012046854472549828,0.0,-0.012046854472549828,0.03759234243021116,0.09145524008153992,8.06708570664,184.09,8.333003183644696,8.346044600466854
winter_peak,13,0,15,0.10884717374753108,0.0,-0.10884717374753108,0.040439456483708884,0.09838174379131948,7.698931394775,176.98,7.9401287819187365,8.05771236509368
winter_peak,14,0,15,0.08562009635609338,0.0,-0.08562009635609338,0.1402575172072485,0.3412206869854685,7.912341861930001,180.11,8.16770881872702,8.260374625996336
winter_peak,15,0,15,0.053418481632846425,0.0,-0.053418481632846425,0.21688784967318087,0.5276481613098106,7.999916675145,182.19,8.26122591246299,8.319059035139942
winter_peak,16,0,15,0.0,0.0048132503059493265,0.0048132503059493265,0.2613094589700894,0.6357177489019962,8.067935947545001,187.28,8.33391203860094,8.32870309724373
winter_peak,17,0,15,0.0,0.11745351657723765,0.11745351657723765,0.24757143264646142,0.6022956630608065,8.19122087877,182.43,8.465770771764667,8.338770939661883
winter_peak,18,0,15,0.0,0.03198338533795432,0.03198338533795432,0.12070718926781156,0.2936583426411818,8.093443174695,180.74,8.361180967518198,8.326577084046935
winter_peak,19,0,15,0.05156848347016548,0.0,-0.05156848347016548,0.07968577135386413,0.19386079395769662,7.8689795757750005,177.25,8.12143179592448,8.177180021687198
winter_peak,20,0,15,0.04068965858155536,0.0,-0.04068965858155536,0.12215268924488644,0.2971749776496723,7.63176236328,175.11,7.86859089364974,7.9124557520348615
winter_peak,21,0,15,0.03201033910074347,0.0,-0.03201033910074347,0.15364448657378327,0.3737887159571545,7.353733587345,173.18,7.572938160259716,7.607337160005952
winter_peak,22,0,15,0.02605140080865831,0.0,-0.02605140080865831,0.17637441488039524,0.42908644192824963,7.0816564977450005,167.9,7.284326225332346,7.312236972574738
winter_peak,23,0,15,0.02179915515421635,0.0,-0.02179915515421635,0.19308795054885286,0.4697473935571047,6.983028552765001,164.63,7.179876968831405,7.203205559158539
