n_ess,run,gen,gbest_f,mean_f,std_f,worst_f,elapsed_s
1,0,47,-3053248.909269221,-1825606.8433938916,2704248.4412279697,11037622.846616473,3.0253770999988774
1,0,48,-3053248.909269221,-2367505.2347209044,1152162.455158621,1061765.0533173592,2.969648700000107
1,0,49,-3053248.909269221,-971870.1790053009,3487624.7347722775,9797170.976992503,2.9503782000028878
1,0,50,-3053248.909269221,-1816111.8332746704,2851621.8051448916,10644406.060297176,2.9750922999992326
1,0,51,-3053248.909269221,-2422432.301206632,1163743.3486477314,2703407.625896641,2.9653294000017922
1,0,52,-3053248.909269221,-2516336.7135299463,1660218.405083756,5851566.757116698,3.029440900001646
1,0,53,-3054543.5813030805,-1892252.6029041205,2555185.361942067,9729739.333833342,2.9888185000017984
1,0,54,-3054543.5813030805,-1815835.971319833,2478285.177975339,6296513.384715442,2.9353284999997413
1,0,55,-3054543.5813030805,-2175361.722262919,2288901.7107872595,8102776.375121959,3.030819799998426
1,0,56,-3054543.5813030805,-2038851.460533746,2591772.0978090954,9963818.303147094,2.9707275000000664
1,0,57,-3054543.5813030805,-1469420.1719389795,3712120.7127862745,10211851.566016098,2.9741802999997162
1,0,58,-3054543.5813030805,-2153605.7477832995,2619727.107223194,10682876.333577503,3.0028928000028827
1,0,59,-3054543.5813030805,-2352920.754646315,1764815.9043103035,5676680.053842438,3.0335651000023063
1,0,60,-3054543.5813030805,-2534349.1847135974,2019868.6465007393,8456673.949249553,2.9617188000011083
1,0,61,-3054770.855716642,-2765450.6112180916,1017046.8137910109,2793444.276232452,3.0308276999967347
1,0,62,-3054770.855716642,-2482895.569760836,1362459.0473721211,2942083.7291961797,3.016783700000815
1,0,63,-3054823.010095481,-2982403.581662786,107583.2221280264,-2529255.6717581544,2.996906399999716
1,0,64,-3055205.849374285,-2910566.806935243,502228.39683153253,-140438.37954756338,2.958349399999861
1,0,65,-3055205.849374285,-2733359.7506671688,1051235.5854668233,2227751.3824387453,3.0020055000022694
1,0,66,-3055205.849374285,-2937831.8821446877,295407.22121587757,-1728130.8770169895,2.964467900001182
1,0,67,-3055205.849374285,-2976558.235576305,192664.03905289262,-2030991.1430333517,3.0343934999982594
1,0,68,-3055205.849374285,-2779898.3644703217,878959.2427091929,1837620.3651225604,2.974550899998576
1,0,69,-3055205.849374285,-2862417.072100104,626919.5902743286,-353667.6017212793,2.929838500000187
1,0,70,-3055205.849374285,-3016676.9717593277,58656.06698252526,-2835615.669623006,2.982146299997112
1,0,71,-3055205.849374285,-2844130.905091977,625174.3331086282,-339398.24953159876,2.9793270000009215
1,0,72,-3055205.849374285,-2868285.118518035,898977.830680343,2131599.178216405,3.0376937000000908
1,0,73,-3055205.849374285,-2916948.073461515,541700.0941161527,245.59256349503994,2.958221599998069
1,0,74,-3055205.849374285,-3013604.5401676195,93757.41573910693,-2582195.787222255,3.0046132000024954
1,0,75,-3055205.849374285,-3037744.645350817,43086.05713353289,-2806350.0731470175,2.9548146999986784
1,0,76,-3055205.849374285,-2721670.168445542,1792092.2659700369,7255802.722281508,2.9914095000021916
1,0,77,-3055205.849374285,-3036910.3967759414,54572.281742547486,-2738455.6233458053,3.0213008999999147
1,0,78,-3055205.849374285,-2990134.7469581035,303745.7128749784,-1301538.343190033,3.015403099998366
1,0,79,-3055205.849374285,-2973165.5397324758,408176.288954853,-702861.3465626054,3.0583852999989176
1,0,80,-3055205.849374285,-3044386.3709790204,25440.030542853852,-2916592.413246153,3.2618459000004805
1,0,81,-3055205.849374285,-3048734.004518129,10119.486768894923,-3000683.7071539517,3.2559548999997787
1,0,82,-3055205.849374285,-3048420.90324851,12255.136543368193,-2992870.3357874304,3.2673334000028262
1,0,83,-3055205.849374285,-3046613.4829297187,19410.705709916638,-2954566.0583824366,3.061420199999702
1,0,84,-3055208.674606871,-3049521.9142720457,9161.205461783133,-3020666.6503406446,3.0056202999985544
1,0,85,-3055208.712914327,-3044419.2446374795,32327.472648179566,-2875631.7013043314,3.039497300000221
1,0,86,-3055208.712914327,-3049479.6678483123,13595.528180071964,-2983086.630302267,3.124923999999737
1,0,87,-3055208.712914327,-3051032.074608626,8807.411875628104,-3006172.7808937356,3.078620200001751
1,0,88,-3055208.712914327,-3037789.349635792,72807.17002347959,-2638703.97371538,2.955377399997815
1,0,89,-3055208.712914327,-3050174.520523565,14257.98881228192,-2974358.1332196407,3.0360331000010774
1,0,90,-3055208.712914327,-3051296.1422233665,8896.38437713911,-3014922.8034889996,2.9139962999979616
1,0,91,-3055208.712914327,-3050758.744967412,10805.341998291491,-3006232.3033067137,3.0477079000011145
1,0,92,-3055208.712914327,-3050381.15458652,12677.261725403365,-2991477.0302464087,2.9625405999977374
1,0,93,-3055208.712914327,-3051250.917500762,10343.865656695247,-3001560.5996448062,3.1022536999989825
1,0,94,-3055208.712914327,-3053853.757615626,2506.014999348973,-3042220.0906292666,2.968156300001283
1,0,95,-3055208.712914327,-3052272.1213437063,6775.832208703403,-3024519.480779588,3.004766499998368
1,0,96,-3055208.712914327,-3052677.137647721,6755.5561313034905,-3026125.317158878,2.98411909999777
1,0,97,-3055208.712914327,-3053921.389805901,2468.0346939575256,-3044054.8094024863,3.0104318000012427
1,0,98,-3055214.7933082655,-3053696.983058746,3259.590182366759,-3041451.6705351323,2.9899838999990607
1,0,99,-3055214.7933082655,-3054288.8667744673,2534.3462968837407,-3040674.220167365,3.013622500002384
1,0,100,-3055214.7933082655,-3054613.888435493,925.7043302183997,-3051478.8975237925,3.026390700000775
1,1,0,-1853978.6074214932,197103762.85846922,745421470.6355306,4335261670.403775,2.629179800002021
1,1,1,-1853978.6074214932,64725098.14420027,146641278.77906752,835443809.280514,2.8189511000018683
1,1,2,-1853978.6074214932,22822446.65974339,31411474.512266833,123363280.79107693,2.9037931999991997
1,1,3,-2806881.689535506,8083807.961395811,18069107.077601556,81592807.86952151,2.787637800000084
1,1,4,-2806881.689535506,4504698.115629955,14301063.210945955,79641211.957035,2.5622192999981053
1,1,5,-2806881.689535506,2657191.504509285,9114195.19341241,48577708.73611591,2.5605787000022247
1,1,6,-2806881.689535506,466260.4595684696,2209278.738890591,8696272.83312945,2.7334898999979487
1,1,7,-2806881.689535506,2132287.058900878,6026781.971018855,27645653.895884942,2.8196728999973857
1,1,8,-2887214.094477106,1754942.870043634,4744963.902993271,19863891.348508094,2.8381630000003497
1,1,9,-2887214.094477106,3160862.8971474282,5982315.470060104,18647273.029700603,2.712098400003015
1,1,10,-2887214.094477106,1394339.0188555077,4695036.722959955,17624181.00985749,2.872919400000683
1,1,11,-2887214.094477106,1639128.369244632,5368420.121612268,17841923.126726586,2.8064668999977584
1,1,12,-2989674.487039948,-97436.55893310226,3168759.2734006597,10562327.262861649,2.9318863000007696
1,1,13,-2989674.487039948,2271737.3717907714,6314079.521682882,19214253.700405266,2.857534000002488
1,1,14,-2989674.487039948,2683462.0331249917,5882714.320724226,21692850.67009591,2.8240264000014577
1,1,15,-2989674.487039948,477102.50015364244,4308449.815433754,18567604.126026973,2.911222099999577
1,1,16,-2989674.487039948,1258067.7027353472,5242376.023569455,16862679.5221266,2.9583854999982577
1,1,17,-3059504.619393803,1585519.772007484,4759572.936300543,14634329.93998861,2.921866399999999
1,1,18,-3059504.619393803,951454.7224609931,5120252.391832074,15968129.207812093,2.877453900000546
1,1,19,-3071488.554446645,1355476.5789039722,6285599.102580118,24352329.913435485,2.903872800001409
1,1,20,-3071488.554446645,470471.3437274649,4359294.945939745,11723279.943063607,2.9204988999990746
1,1,21,-3071488.554446645,755318.5609079285,5083152.826976965,15402849.20400394,2.8934706000000006
1,1,22,-3073241.3251002356,-553985.8043751793,3972284.090074347,16872030.340716016,2.9448543999969843
1,1,23,-3073241.3251002356,426029.098239043,4305202.279126936,11309723.01039463,2.9453207999977167
1,1,24,-3073241.3251002356,470244.8030171816,4642939.156071798,13704246.629881663,2.9213388999996823
1,1,25,-3073241.3251002356,414280.77879101987,5329710.95981869,14652492.187496627,2.887977200000023
1,1,26,-3073241.3251002356,-499184.0089710689,3899721.380236408,13773074.825527254,3.064726700002211
1,1,27,-3073241.3251002356,-1232828.7136585647,2753882.9384622867,10586429.220906146,2.9530850000010105
1,1,28,-3073241.3251002356,-1482375.6733460608,1897743.5716731795,6253116.49859294,3.0135995999989973
1,1,29,-3073241.3251002356,279605.02882953594,3909515.262491484,10986926.754002355,2.8935980000023847
1,1,30,-3079337.3929525837,-305027.3859060096,4373090.793833235,15172950.470838057,2.9392455000015616
1,1,31,-3079337.3929525837,-1420341.9075456117,2535156.5713433875,9803878.226577917,2.990094400000089
1,1,32,-3079337.3929525837,-1121658.3527945653,3885428.8916889853,17531366.56313039,2.9180599999999686
1,1,33,-3079337.3929525837,434301.8741957325,4874460.992126995,17018358.54131262,3.080562999999529
1,1,34,-3079337.3929525837,-900283.2239294895,2791369.200393036,10131713.793016678,2.939780699998664
1,1,35,-3079337.3929525837,-1702262.268642787,1949304.7705884674,6656429.022164606,3.0056010999978753
1,1,36,-3079337.3929525837,-750081.8292164307,4827657.11857794,21214398.225893334,2.9786609999973734
1,1,37,-3079337.3929525837,-1584672.069003014,2522493.5762018384,7716932.186938398,2.9289501999992353
1,1,38,-3079337.3929525837,-1298133.053209215,2155804.1675995085,3512760.770706488,2.9967294999987644
1,1,39,-3079337.3929525837,-1787881.3169548758,2958376.70531023,11287173.53301482,2.959359399999812
1,1,40,-3079337.3929525837,-1532878.9902220403,2036439.674334258,6162793.855333025,2.939746100000775
1,1,41,-3079337.3929525837,-2201071.1589027597,1102665.2354251242,655949.8203334238,2.924851600000693
1,1,42,-3079337.3929525837,-1774717.6534423009,2840460.4928567703,11144711.187410101,3.0124494999981835
1,1,43,-3082282.435251657,-1145453.1387934801,4390559.246552763,18415650.768278692,2.9789468000017223
1,1,44,-3082282.435251657,-1305251.9195142528,2345981.3133130115,6492907.856124174,2.965316800000437
1,1,45,-3082282.435251657,-1954035.3690499691,1942037.4798107704,6840274.472469626,3.0003090999998676
1,1,46,-3085635.8521587364,-1674568.1299248678,2846210.7761917687,9871919.40676599,2.977016699998785
1,1,47,-3085635.8521587364,-1995138.9530420997,1802960.1633662414,3121842.3247306896,3.129570099998091
1,1,48,-3085635.8521587364,-2107719.623483803,1466323.26106708,4158757.468694553,3.041371600000275
1,1,49,-3085635.8521587364,-2136709.8697193298,1692030.7323851935,4667680.322641947,3.0309010000019043
1,1,50,-3085635.8521587364,-2266245.2423539106,1733966.425391621,5208610.229436833,2.985750600000756
1,1,51,-3085635.8521587364,-2645971.586240124,734791.7685968751,964355.5506258048,3.0695430999985547
1,1,52,-3085635.8521587364,-2597897.8382844785,715259.509575226,-170494.63637697278,2.985678300003201
1,1,53,-3085635.8521587364,-2136724.72754234,2595579.420982146,11454310.82295199,3.0500079999983427
1,1,54,-3086956.5734457206,-1960340.8110851864,2528933.733877566,8413622.15163826,2.977856099998462
1,1,55,-3086956.5734457206,-2563122.8615938933,1208106.892445416,3282863.502947416,3.0463693999990937
1,1,56,-3086956.5734457206,-2545061.397283045,1009481.6127940195,1394657.133970799,3.008559599998989
1,1,57,-3086956.5734457206,-2232484.931622156,1667378.442479779,3429061.724447474,3.058139699998719
1,1,58,-3086956.5734457206,-2607033.5765619,1556370.2265861824,5895236.256880937,3.024311500001204
1,1,59,-3086956.5734457206,-2760777.1419918435,675187.9159766653,584137.9632179942,3.009595100000297
1,1,60,-3086956.5734457206,-2538088.336305308,1706936.100723369,6163701.349553517,2.975561800001742
1,1,61,-3086956.5734457206,-2462534.624505393,1705574.383172123,5135886.731517516,3.0022611000022152
1,1,62,-3086956.5734457206,-2474708.814290765,1599752.5677461613,5045973.326204039,2.9862133000024187
1,1,63,-3086956.5734457206,-2855353.4477033056,846095.250853673,1810435.2945897924,3.033033899999282
1,1,64,-3086956.5734457206,-2857150.9422813877,360871.59316579363,-2025426.4842402097,3.002972400001454
1,1,65,-3086956.5734457206,-2841814.0076030428,500113.6973896258,-969273.4716082774,2.9951428000022133
1,1,66,-3086956.5734457206,-2865131.516581417,795174.2105835535,1480646.0383348037,2.980475699998351
1,1,67,-3087096.718041636,-2956165.1390044573,288391.0232887524,-1985778.508864712,3.011643300000287
1,1,68,-3087096.718041636,-2948681.143557192,284790.2479290862,-2078975.4909076262,3.006406699998479
1,1,69,-3087375.225304149,-2601787.1895040525,2255565.008122885,9912083.84395333,2.958723399999144
1,1,70,-3087375.225304149,-2587082.6187589625,2224551.96666982,9697499.857284414,3.018804800001817
1,1,71,-3087375.225304149,-3008179.2304879357,188332.1872139206,-2121166.8066973425,3.007988599998498
1,1,72,-3087481.578640161,-3047991.0843597217,88051.36124919554,-2580431.7277006637,3.028625599999941
1,1,73,-3087607.2791957874,-2844199.41051907,803745.2177430345,1392493.761193771,2.975965099998575
1,1,74,-3087607.2791957874,-3009690.0656848545,289293.7169148329,-1448443.7411565632,3.1091765999990457
1,1,75,-3087607.2791957874,-2946851.894417971,322791.59375319246,-2068057.5956755038,3.0336890000035055
1,1,76,-3087607.2791957874,-2899609.411670696,944249.2384168088,2355732.139652686,2.9988513000025705
1,1,77,-3087607.2791957874,-3024262.3586185053,209238.64383586304,-2134519.0853447095,2.9528413000007276
1,1,78,-3087607.2791957874,-3076128.2177690887,15571.184400880617,-3011651.69004675,3.046084300000075
1,1,79,-3087607.2791957874,-3046632.1350192353,161861.7317071548,-2149439.1916472483,2.973526600002515
1,1,80,-3087607.2791957874,-2957424.3225110522,316865.80344289716,-2093581.0330089685,3.0839153999986593
1,1,81,-3087730.9805087596,-3014671.6484718896,235328.89391091315,-2103753.256552553,2.985019800002192
1,1,82,-3087825.775812432,-3072692.5147084934,17074.59783526084,-3018520.339802239,2.9702398000008543
1,1,83,-3087870.320747411,-3048263.305479532,166260.91592416028,-2127098.818473175,2.99377220000315
1,1,84,-3087870.320747411,-2868163.086005488,393215.2355980708,-2105410.2546120156,3.0543703000003006
1,1,85,-3087870.320747411,-3046422.3313336084,164283.90118686674,-2135170.0592416115,2.9271704999991925
1,1,86,-3087870.320747411,-3018092.1545611424,225411.8246641464,-2138438.9152714256,3.039616100002604
1,1,87,-3087870.320747411,-2980553.591249289,285964.3934896071,-2097244.68891309,2.945794700000988
1,1,88,-3087870.320747411,-2918358.016060276,751423.6711380442,1164465.2471917793,3.053701799999544
1,1,89,-3087870.320747411,-2720926.079441175,1832670.4694487422,7439333.226601416,3.0108650000001944
1,1,90,-3087870.320747411,-3040739.2013160437,173247.84211865006,-2103340.73148112,2.978212199999689
1,1,91,-3087883.04076783,-3019776.5021139733,231004.0241441237,-2109310.982705405,3.042280199999368
1,1,92,-3087883.04076783,-3034180.95556294,247049.38306589535,-1660521.233492786,2.992864900003042
1,1,93,-3087883.04076783,-3044441.8595014475,172585.33630441554,-2107728.5118171554,2.982346000000689
1,1,94,-3087883.04076783,-2706213.218574193,1921964.7338279882,7953316.488503925,3.0324428000021726
1,1,95,-3087887.6749510765,-3082023.193324473,9597.449015793942,-3051790.251470469,2.9956468000018504
1,1,96,-3087887.6749510765,-3048194.1204886413,171790.48657581062,-2104820.7588717565,2.9945351000023948
1,1,97,-3087887.6749510765,-2985363.851428747,411422.96843829966,-901302.3155573048,3.0060414999970817
1,1,98,-3087887.6749510765,-3082651.11075701,9970.486820667273,-3040266.543672355,3.024457200001052
1,1,99,-3087887.6749510765,-3082547.2769771353,9044.902797325207,-3042812.5539069977,2.9945907999972405
1,1,100,-3087887.6749510765,-3083728.2228268813,5769.571084375497,-3066471.146000337,2.9742746999982046
1,2,0,1504990.0729509182,186103638.26867417,491202332.7188339,2836172130.402945,2.921990900002129
1,2,1,112436.80713367462,82422041.19322962,161052402.7546283,951675481.0186749,2.9753580000033253
1,2,2,-474591.12921223044,30309624.333086226,29061945.648526724,114388608.88021052,3.006306700001005
1,2,3,-2009160.12620583,10651895.58889246,17696015.074133504,75670023.66654795,2.8353160999977263
1,2,4,-2770690.21109342,3258490.0026335604,7609331.51718619,40054632.3582292,2.7532509000011487
1,2,5,-2770690.21109342,2109637.3171899747,4766660.72869799,23377419.253110874,2.6452948000005563
1,2,6,-2770690.21109342,1063520.7980069849,3520307.873018493,17131200.94753492,2.6740003999984765
1,2,7,-2836253.82415431,220980.681307545,2518134.1683847494,10344870.058822157,2.7984741000000213
1,2,8,-2959359.1648118105,2415876.404237409,5286777.875653068,16151592.627186548,2.7870489999986603
1,2,9,-2959359.1648118105,2099799.590313168,5496300.391646411,16907404.68508827,2.9181719000007433
1,2,10,-2959359.1648118105,2695100.622471846,5446708.110078579,19391002.120037902,2.834140099999786
1,2,11,-2959359.1648118105,-2769.1289644695353,3748534.815940741,15410267.44244631,2.9093312000004516
1,2,12,-2959359.1648118105,1954051.6203597977,5538371.697660349,17608453.92974666,2.9144377000011445
1,2,13,-2959359.1648118105,3515659.3221047716,6214200.078133162,20490528.5366346,2.8742926999984775
1,2,14,-2959359.1648118105,629934.4706311848,3562806.661868389,10690198.653362323,2.8658677999992506
1,2,15,-2979401.2449207436,-904930.8457590787,1656494.169702637,3698841.701218635,2.8841525000025285
1,2,16,-2979401.2449207436,1693701.4645000708,5368833.325139085,19363996.060061403,2.877559599997767
1,2,17,-3016198.141653605,1331304.1006651446,4691304.775268807,16877920.304530233,2.9404061999994155
1,2,18,-3016198.141653605,-52830.69445096288,3236035.4107099236,9195227.383383587,2.8889404000001377
1,2,19,-3016198.141653605,-33907.17135516416,3372235.473900787,11564749.858408336,2.9162132999990718
1,2,20,-3035783.277431803,-4152.0074958560945,3130768.0084508164,9067397.694416018,2.9097853999992367
1,2,21,-3035783.277431803,706251.1742089186,4501522.054625829,14585843.936361955,2.95710539999709
1,2,22,-3035783.277431803,330763.1547424968,4939935.714870947,18784711.607348923,2.931372899998678
1,2,23,-3035783.277431803,1672838.1714081382,5459833.648484102,18899709.02204342,2.912312700002076
1,2,24,-3035783.277431803,1569037.7378630799,6624511.217370723,28317861.12537457,2.902548800000659
1,2,25,-3035783.277431803,-53599.07317602102,3076585.325722891,8408524.596324977,2.961491999998543
1,2,26,-3035783.277431803,1190307.9663677982,6050832.321387308,21105975.391463358,2.957121899999038
1,2,27,-3035783.277431803,452839.5639780478,5026258.769814491,22351811.379128218,2.9047219999993104
1,2,28,-3035783.277431803,295487.5315923174,4152791.7412876133,14732866.981088595,2.942458199999237
1,2,29,-3035783.277431803,-43147.569417511084,4890690.024648592,16617482.618860334,2.9452221999999892
1,2,30,-3035783.277431803,1012598.4455873584,5353881.697777059,18321040.169677474,2.948975600000267
1,2,31,-3035783.277431803,-226104.7275285844,3261262.4423652235,10217977.993899625,2.9210750999991433
1,2,32,-3035783.277431803,-587363.6990841732,3221400.149479975,9437074.894644817,2.941688400002022
1,2,33,-3035783.277431803,415037.83433257573,6718690.83646633,32004359.981661867,2.942532499997469
1,2,34,-3035783.277431803,238940.7075394676,4724596.091867245,15365539.801874513,2.903765299997758
1,2,35,-3035783.277431803,-1155216.4959155687,2346884.6149100405,7710730.435723582,2.928460000002815
1,2,36,-3035783.277431803,-1231219.299282591,2065488.346949897,5432579.914831694,2.9681599000032293
1,2,37,-3035783.277431803,-263694.5645447236,4047334.4879410067,10545262.526541773,3.058733799996844
1,2,38,-3035783.277431803,-845702.6371143825,3921256.9669107078,15609835.318344543,2.9263967000006232
1,2,39,-3035783.277431803,-1062721.0744255972,3617333.9997390048,13001104.040838927,2.9762037999971653
1,2,40,-3036931.5022063237,-422108.8281050131,4847920.313570785,20420095.805315055,2.9564128999991226
1,2,41,-3039603.7038754094,-154151.3423122001,3995794.483203379,14108130.05470648,2.991533700002037
1,2,42,-3051432.1241942104,-799522.0016002121,3224231.8551663733,11432970.93274454,2.9741671000010683
1,2,43,-3051432.1241942104,-1303157.516340693,3179251.7632140745,8676752.931915924,3.049335700001393
1,2,44,-3051432.1241942104,-934083.1953392178,3759448.0518241073,12006751.146457534,2.9490812000003643
1,2,45,-3051432.1241942104,-450791.02336912014,3548807.4663509754,9827624.02394692,2.962167600002431
1,2,46,-3051432.1241942104,-896813.459068172,3213389.410161295,9968734.376291297,2.907091599998239
1,2,47,-3051432.1241942104,-1658143.691856536,2489635.4703332973,10324875.08277185,3.015515500002948
1,2,48,-3051432.1241942104,-1232993.8168075024,2776970.600402091,8466193.369235078,2.992155300002196
1,2,49,-3051432.1241942104,-941589.9408108268,2730075.5378865045,8042122.080605894,2.95976470000096
1,2,50,-3051432.1241942104,-1620377.8319076467,2237343.0275269216,6633574.176091613,2.957095699999627
1,2,51,-3053630.3601845335,-1551782.5627966681,2734753.860486814,10060120.03739161,2.9902628999989247
1,2,52,-3053630.3601845335,-1330430.6154419025,3281122.253497644,11551653.480129948,2.984295199999906
1,2,53,-3053630.3601845335,-1713137.1050761933,2652577.4809040395,10033468.113909053,2.965566700000636
1,2,54,-3054701.0282019954,-1589105.932455784,2732849.286961106,10057393.122902093,2.934367199999542
1,2,55,-3054701.0282019954,-1610144.3640493655,3357460.153760777,14400318.397512373,3.0155489000026137
1,2,56,-3054701.0282019954,-1631744.4365323202,3804072.9115093574,18355081.923423544,2.965545999999449
1,2,57,-3054701.0282019954,-2179644.350068639,1683002.3111526829,4885072.864106664,3.0103980999992928
1,2,58,-3054701.0282019954,-2143983.83370703,2401072.104257526,7205643.571587604,2.9657198000022618
1,2,59,-3054701.0282019954,-2205572.4694893993,2500522.7263422175,9937508.35777407,3.0211016000030213
1,2,60,-3054701.0282019954,-2442357.92148094,1228353.8599335428,2087675.2358436696,3.007394200001727
1,2,61,-3054701.0282019954,-2169696.0680279247,2020107.2376932956,6414832.186877407,2.9809687999986636
1,2,62,-3054701.0282019954,-2396355.3054536646,2285597.393261985,9989333.878502583,2.980147600002965
1,2,63,-3054701.0282019954,-2104785.0446996326,2381489.2313080616,5554366.654028034,3.004977200002031
1,2,64,-3054701.0282019954,-1917875.907981853,2590445.567672514,9748370.35623976,3.0113910999971267
1,2,65,-3054701.0282019954,-2749313.450118084,848058.0687301795,1687285.3611040618,3.0009164000002784
1,2,66,-3054735.9302538596,-2205614.689903428,2566115.159777422,10252821.252118325,2.9836075999992318
1,2,67,-3054735.9302538596,-2452419.1685767355,2408966.3141621207,10745284.023115804,2.9719693000006373
1,2,68,-3054735.9302538596,-2511902.5124097667,2118374.4303533696,8949933.922573013,3.022649900001852
1,2,69,-3054810.0520166997,-2621370.806300013,1356147.4018498776,4351631.543264224,3.031700899999123
1,2,70,-3054810.0520166997,-2511169.6679880414,2265452.0404247674,9982314.464130621,3.0513874999996915
1,2,71,-3054810.0520166997,-2378884.8444657414,2103685.0838330574,5874569.310633105,2.989349499999662
1,2,72,-3054810.0520166997,-2559698.3186026667,2186565.808890768,9565290.358653747,2.991215599999123
1,2,73,-3054810.0520166997,-2447221.3530484824,2406807.5323089245,10483667.150413346,2.9786071999988053
1,2,74,-3054810.0520166997,-2282139.167120499,2152510.6021046853,7314427.755426134,3.0075054000008095
1,2,75,-3054810.0520166997,-2608980.128985839,1868145.940092727,7701015.411164112,3.0328671999996004
1,2,76,-3054818.9420596547,-2287207.7226731363,2549944.2843636773,10235687.351984043,2.9978895999993256
