n_ess,run,gen,gbest_f,mean_f,std_f,worst_f,elapsed_s
1,1,6,-2801626.530634163,304564.53410012304,2082743.2106540902,6209359.087502516,2.735326800000621
1,1,7,-2801626.530634163,2211324.7969910633,6063156.6655006865,28155259.961397137,2.8550326000004134
1,1,8,-2801626.530634163,1549738.7887358118,4449726.976647934,13566792.979218215,2.8653226000005816
1,1,9,-2910396.131881729,915648.0339229675,4376169.53985741,19276598.681119297,2.8641516999996384
1,1,10,-2910396.131881729,1252826.8091697413,5548969.185518094,19422852.468196444,2.936831999999413
1,1,11,-2910396.131881729,355724.79822587525,3740153.8266760474,14748353.016137132,2.9309541000002355
1,1,12,-2910396.131881729,-735448.2746648246,2361405.507375272,6750254.103526986,2.9614210999989155
1,1,13,-2910396.131881729,-224062.6003238409,4191121.5211566733,17196375.239152044,2.982899999999063
1,1,14,-2917840.3390990347,-371606.20207789034,2812345.0876799608,7236921.275758162,2.9814818000013474
1,1,15,-2917840.3390990347,854741.2851477871,4269948.083412371,12907195.32470452,2.91794149999987
1,1,16,-2917840.3390990347,-1334214.115223567,1643529.350308811,3428743.3769386895,3.000272199999017
1,1,17,-2932779.9165913817,-1255013.286351526,2095329.0357662817,4926948.61363956,3.0025077999998757
1,1,18,-3045436.2753455564,-1377668.1156064991,3232454.883104441,11217687.61629738,3.0351112999996985
1,1,19,-3045436.2753455564,-687612.6029650101,4192473.5012487373,16160110.963138588,3.0034513999999035
1,1,20,-3053332.5979006533,-1483838.9182559738,2487936.1200333233,10352977.885473773,3.01031040000089
1,1,21,-3053542.7623208184,-1725270.01977946,2117372.7909364915,8605264.954967776,2.944681099999798
1,1,22,-3053542.7623208184,-1597325.9592760433,2607469.392114536,9218763.603718912,3.008661399999255
1,1,23,-3062689.689135406,-1592062.4143662383,2430686.112314361,8002541.541940201,3.0236925999997766
1,1,24,-3063456.0703905094,-1664101.0074644783,3028046.869337529,12509490.074883394,2.972264799998811
1,1,25,-3063456.0703905094,-2451790.5477246614,873130.6099233034,750558.353476081,3.0551496999996743
1,1,26,-3063902.8986583557,-2189863.400574936,1903936.5198812624,4982700.540727984,3.0756417000011425
1,1,27,-3076764.6707744505,-1453140.5192715488,3121565.7940904126,10189761.755999323,3.021509199999855
1,1,28,-3076764.6707744505,-2480286.5552050914,845653.678649356,507084.54645930056,3.0184615000016493
1,1,29,-3084672.0061996337,-2454716.851154932,988326.6032147154,530654.1834789142,2.9928503000010096
1,1,30,-3084672.0061996337,-2822949.7444755794,395117.71719966485,-1114429.646117473,3.0345529000005627
1,2,0,1504990.0729512572,186103638.2752694,491202332.7173807,2836172130.404676,2.933760500000062
1,2,1,112436.80712594092,82422041.19228767,161052402.75506866,951675481.018474,3.076813800000309
1,2,2,-465832.93464267254,30312755.390774563,29074751.183776334,114389893.73459692,2.9936882000001788
1,2,3,-1978965.4660945144,10660360.97672047,17683527.15397207,75673343.94301823,2.9046457999993436
1,2,4,-2912523.241990179,3172476.800713027,7633625.252595283,39999686.16808018,2.7537794999989273
1,2,5,-2912523.241990179,2057514.2175340015,4434206.830308186,20153763.781723946,2.6473874999992404
1,2,6,-2912523.241990179,1346781.372971328,3392832.6814032886,13263890.717862602,2.6607316000008723
1,2,7,-2912523.241990179,1650479.1058849194,5447063.996112552,21084745.646038532,2.8298780000004626
1,2,8,-3026966.5782646313,2262532.267276086,5578116.616159469,16987674.13355964,2.8645822999988013
1,2,9,-3026966.5782646313,1666908.912441419,5071382.617780066,18534277.930656694,2.894461100000626
1,2,10,-3026966.5782646313,3028792.244615531,5631065.786077713,17582117.863858294,2.806219300000521
1,2,11,-3026966.5782646313,922488.3249538366,5187022.937369967,19295773.889555402,2.92856539999957
1,2,12,-3039764.0632174276,153994.68794804264,4135979.5930417175,10980067.496966908,2.9908696000002237
1,2,13,-3039764.0632174276,25703.957475614792,4645833.813575405,15103217.923892306,2.929795000000013
1,2,14,-3039764.0632174276,-728864.8871416893,2396817.64287742,6908041.668271478,3.003394200000912
1,2,15,-3046421.0655745454,-1143915.787959271,2826576.4762086053,8758045.563248854,3.0238754999991215
1,2,16,-3046421.0655745454,6219.682635943929,4271150.037335719,17750211.912050404,2.97376660000009
1,2,17,-3046421.0655745454,-626378.2607296456,3830691.0048270654,10951852.51582463,3.1291645000001154
1,2,18,-3046421.0655745454,-472065.1861557758,3648812.6476241183,10629922.961020121,3.0098042999998142
1,2,19,-3046421.0655745454,-743599.4320938098,3197824.238183797,8901970.366138613,2.9895832000001974
1,2,20,-3046421.0655745454,-1357235.487333693,2928472.2777669486,11204224.227986617,2.9848798000002716
1,2,21,-3049818.088352183,-1103471.6737538527,3047093.8560546557,10999983.181145705,3.0391786999989563
1,2,22,-3049818.088352183,-1576083.4883251884,2735406.855459975,9411096.311492216,2.963656300000366
1,2,23,-3049818.088352183,-1421533.145862957,2399048.326897794,5103080.821115867,3.022145400000227
1,2,24,-3052922.7420014627,-418642.1048981119,4722563.543157223,11157359.245150022,2.9943676000002597
1,2,25,-3052922.7420014627,-2367011.209831474,1722473.285776437,5580246.878591412,3.057149700000082
1,2,26,-3052922.7420014627,-2366227.8013134203,1556702.2706836057,5828541.485881156,3.1740528000009363
1,2,27,-3052922.7420014627,-1660443.5531816073,2520523.2092562197,7448957.226589588,3.0663974000017333
1,2,28,-3052922.7420014627,-2175640.467541598,1679625.6160377883,3847531.113847753,3.0157586999994237
1,2,29,-3052922.7420014627,-2704516.204001447,709044.477274158,575983.6287025879,3.1248563999997714
1,2,30,-3052922.7420014627,-2806391.6030529737,526547.6868021482,-559886.820318643,2.99621549999938
