scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero
summer_peak,21,0,31,0.1563788805066021,0.0,-0.1563788805066021,0.4254385697548995,0.4532684975856944,1.0446480415830726,0.4338958955963826,0.5557840251616919,False,0.008906688512372776,0.020430962813824373,0.050501007058289804,8.082390042930001,141.65,8.349363651801713,8.504400247387597,8.517557041515646
summer_peak,22,0,31,0.09607272728558647,0.0,-0.09607272728558647,0.3736729273433739,0.38582564139447373,1.0446480415830726,0.36933553315218853,0.6232268813529126,False,0.008692587423266625,0.12965188088281313,0.3204719528515401,7.660670554050001,138.64,7.899374033405363,7.992609428042075,8.002195463165535
summer_peak,23,0,31,0.0781058647206413,0.0,-0.0781058647206413,0.3433381852130271,0.35211026047125354,1.0446480415830726,0.3370611406475824,0.6569422622761327,False,0.008220131872518376,0.17547143465590914,0.4337281723253045,7.25425540146,133.97,7.467333123115381,7.542993521834149,7.5505785489177555
winter_peak,0,0,31,0.03719449185205148,0.0,-0.03719449185205148,0.351603760525309,0.3535656016069312,1.0446480415830726,0.33845428080364126,0.6554869211404551,False,0.009491133292646399,0.2022827266616911,0.4999999999999991,6.988129998195,169.12,7.185277274140551,7.218956621433968,7.224797166105882
winter_peak,1,0,31,0.05788418301097259,0.0,-0.05788418301097259,0.30615593518022066,0.31157990193355417,1.0446480415830726,0.29826304126448383,0.6974726208138322,False,0.0076108715676774545,0.1877846226097702,0.464163761554963,6.544304245785001,154.23,6.71636014636136,6.7727001525738935,6.777623132655331
winter_peak,2,0,31,0.056296568586094886,0.0,-0.056296568586094886,0.2819513595780476,0.28751673482160717,1.0446480415830726,0.27522832894598714,0.7215357879257791,False,0.006936604987065375,0.1934793112630635,0.4782398241710691,6.324942092295,144.06,6.48527082948815,6.54050133803519,6.54473029264206
winter_peak,3,0,31,0.055445881896529325,0.0,-0.055445881896529325,0.2675539992978051,0.2732387021626581,1.0446480415830726,0.2615605364545448,0.7358138205847282,False,0.006533784607983869,0.1972965098652274,0.4876751295606093,6.1940049929250005,140.86,6.347544463587995,6.402184155526495,6.4060335627062654
winter_peak,4,0,31,0.05634913399371305,0.0,-0.05634913399371305,0.26014536649401826,0.26617820461140035,1.0446480415830726,0.25480180311067313,0.742874318135986,False,0.0062948721185306245,0.20010469103799258,0.49461635785802527,6.124285238715001,140.12,6.274273592431108,6.329985375235021,6.333677825019448
winter_peak,5,0,31,0.05809382365641047,0.0,-0.05809382365641047,0.2634644899975711,0.26979330947357155,1.0446480415830726,0.2582623991375348,0.7392592132738147,False,0.006350984574514838,0.20374968306596022,0.5036260051178818,6.152343188580001,140.76,6.303755317609902,6.3612064169155556,6.36501615003457
winter_peak,6,0,31,0.06376824891884786,0.0,-0.06376824891884786,0.28100287189823847,0.28814753787813974,1.0446480415830726,0.27583217161014095,0.7209049848692466,False,0.006731378668778762,0.20918979539776156,0.5170728090580414,6.30708703329,143.31,6.466480712917372,6.529453242551569,6.533827049833237
winter_peak,7,0,31,0.08387703052171908,0.0,-0.08387703052171908,0.32112476174346893,0.33189828088428097,1.0446480415830726,0.3177130168944923,0.6771542418631054,False,0.007440637510876863,0.22053771730063634,0.5451224653241785,6.656536045245001,152.79,6.834763730863078,6.917703129993005,6.92366100329012
winter_peak,8,0,31,0.1679827980559021,0.0,-0.1679827980559021,0.3875488598441128,0.4223888483484877,1.0446480415830726,0.40433603619109304,0.5866636743988987,False,0.007632181508777576,0.25263584867974814,0.624462238691962,7.241501787885,167.44,7.453800804601174,7.622948923865359,7.6330318821360255
winter_peak,9,0,31,0.03762389667598093,0.0,-0.03762389667598093,0.44136825997136286,0.44296895885742765,1.0446480415830726,0.42403655702656273,0.5660835638899586,False,0.012160351865443413,0.3706997138744901,0.9162910743596716,8.025423902295,182.48,8.288477920178234,8.318710694438279,8.328856042268452
winter_peak,10,0,31,0.0,0.19098749809178994,0.19098749809178994,0.4340695811483482,0.4742284530747432,1.0446480415830726,0.4539600269159473,0.5348240696726432,False,0.008497228649488606,0.38433704195045276,0.9499996571463039,8.268592801125001,195.23,8.548599525155264,8.32930595644646,8.343780655639431
winter_peak,11,0,31,0.0,0.15442714844854494,0.15442714844854494,0.4404799950475106,0.46676586230679284,1.0446480415830726,0.44681638573643434,0.5422866604405935,False,0.009370161415747445,0.1830112577241967,0.4523650158974637,8.23203244221,189.12,8.509453342100564,8.33008185488766,8.343819546750177
winter_peak,12,0,31,0.007072037385011727,0.0,-0.007072037385011727,0.44543900725376484,0.4454951435156107,1.0446480415830726,0.42645477307409857,0.5635573792317756,False,0.013152693183917982,0.020228407867800346,0.05000033418975864,8.06708570664,184.09,8.333003183644696,8.331187966881126,8.340592857497821
winter_peak,13,0,31,0.2733901821805375,0.0,-0.2733901821805375,0.4308824897251775,0.5102959059844349,1.0446480415830726,0.48848596433601327,0.49875661676295147,False,0.007107171714116927,0.02321043980884176,0.057371284715921775,7.698931394775,176.98,7.9401287819187365,8.219466023125669,8.233539929226213
winter_peak,14,0,31,0.09815776932841369,0.0,-0.09815776932841369,0.4380070033955265,0.44887089758978455,1.0446480415830726,0.42968624811621725,0.5601816251576017,False,0.010521393847841135,0.252214809265467,0.6234215185542874,7.912341861930001,180.11,8.16770881872702,8.261644446674604,8.273022553149206
winter_peak,15,0,31,0.046992146800998114,0.0,-0.046992146800998114,0.4433211119995808,0.4458047444851966,1.0446480415830726,0.42675114176217527,0.5632477782621897,False,0.011964377930525965,0.30979772091602864,0.7657542639173316,7.999916675145,182.19,8.26122591246299,8.301292375370727,8.3116519261446
winter_peak,16,0,31,0.0,0.009580288665299364,0.009580288665299364,0.4453267340714908,0.44542977225337194,1.0446480415830726,0.4263921957661091,0.5636227504940143,False,0.013075484507642189,0.32195946493969807,0.7958155158699252,8.067935947545001,187.28,8.33391203860094,8.314154423615932,8.323632770068933
winter_peak,17,0,31,0.0,0.13296901960213958,0.13296901960213958,0.4351695524400287,0.45503109733820285,1.0446480415830726,0.43558316219943616,0.5540214254091835,False,0.009661862332081907,0.28266991003019576,0.6987000686987678,8.19122087877,182.43,8.465770771764667,8.310130029257186,8.323167687904112
winter_peak,18,0,31,0.0,0.04047234900983421,0.04047234900983421,0.44086799561381906,0.4427218094818915,1.0446480415830726,0.423799970764302,0.5663307132654949,False,0.01206748381416173,0.12025164121456484,0.2972365540031507,8.093443174695,180.74,8.361180967518198,8.30733513017258,8.31776317570077
winter_peak,19,0,31,0.1048183483362678,0.0,-0.1048183483362678,0.4342122049928452,0.44668459242813807,1.0446480415830726,0.4275933851857193,0.5623679303192483,False,0.010255987322756118,0.049939460444477765,0.12343975501180389,7.8689795757750005,177.25,8.12143179592448,8.222513404901553,8.233854250740766
winter_peak,20,0,31,0.10021337218018739,0.0,-0.10021337218018739,0.41267661554991775,0.4246701178390815,1.0446480415830726,0.4065198046947287,0.5843824049083048,False,0.009733702369766832,0.1109161472592569,0.27416119282581913,7.63176236328,175.11,7.86859089364974,7.965692293124846,7.97581978470963
winter_peak,21,0,31,0.07089776320961144,0.0,-0.07089776320961144,0.3873218693566072,0.3937571882645735,1.0446480415830726,0.37692808734688193,0.6152953344828128,False,0.00968578275164887,0.16233495444167348,0.40125757923258376,7.353733587345,173.18,7.572938160259716,7.640381130896952,7.648565983651948
winter_peak,22,0,31,0.06389024798622656,0.0,-0.06389024798622656,0.36124798437150696,0.366854289875719,1.0446480415830726,0.3511750132798636,0.6421982328716673,False,0.009088921256684781,0.18278639914754863,0.4518092131842045,7.0816564977450005,167.9,7.284326225332346,7.345366197455476,7.352295495161105
winter_peak,23,0,31,0.05827682361410913,0.0,-0.05827682361410913,0.3513117914587119,0.3561125706689943,1.0446480415830726,0.3408923929339272,0.6529399520783921,False,0.008935072411646563,0.19546950745739092,0.4831591670807974,6.983028552765001,164.63,7.179876968831405,7.235399737072904,7.241811661663868
