scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero,v_lindistflow,mu_penalty_active
summer_peak,13,0,16,0.02671202012994063,0.0,-0.02671202012994063,0.0016059344524426606,0.026760251211225498,0.15352984933287142,0.17429999005083377,0.12672335780145227,False,1.2057770321216761e-06,0.3399541768121383,0.7763581540837482,8.69725,140.69,8.931217070959535,8.960289142661594,8.960333791551584,0.96981282219866,False
summer_peak,14,0,16,0.030310057583244454,0.0,-0.030310057583244454,0.0017647196865782297,0.030361387094001345,0.15352984933287142,0.1977555975331817,0.12312222191867642,False,1.2832377689222739e-06,0.359873165052418,0.8218474288043972,9.04115,146.9,9.294794126105145,9.327907810172086,9.327959294143461,0.9677247373836383,False
summer_peak,15,0,16,0.03513660887079626,0.0,-0.03513660887079626,0.0019096845963257022,0.03518846655079988,0.15352984933287142,0.2291962553451544,0.11829514246187789,False,1.2964420000904583e-06,0.38354986489154363,0.8759182425660307,9.2207,150.81,9.484960543533035,9.52342951477524,9.52348674423001,0.9665737250612083,False
summer_peak,16,0,16,0.007808996621457426,0.0,-0.007808996621457426,0.004807973559205847,0.009170443717724679,0.15352984933287142,0.05973068922800829,0.14431316529495308,False,3.403617740668135e-05,0.41231549537406287,0.9416107190988456,9.3252,152.15,9.595748425110873,9.604203677075418,9.604315293325811,0.9665652094752548,False
summer_peak,17,0,16,0.0,0.1445922477409479,0.1445922477409479,0.05144386936789671,0.15347113670759358,0.15352984933287142,0.999617581691554,1.2472305084193502e-05,True,0.00022197222416614224,0.41598868178431675,0.949999226773061,9.4981,147.89,9.779228957908591,9.619532365286881,9.6208463864807,0.9694387180020282,False
summer_peak,18,0,16,0.0,0.14647923412929167,0.14647923412929167,0.04582408719740179,0.15347968268985615,0.15352984933287142,0.9996732450189115,3.926322821617978e-06,True,0.00017501121401411205,0.2635658829423613,0.6019091286931313,9.5,146.66,9.781246455053857,9.619599075199202,9.620800367451906,0.9693712068588866,False
summer_peak,19,0,16,0.0,0.08278251461030174,0.08278251461030174,0.12927208309429164,0.1535064044030159,0.15352984933287142,0.9998472939955495,-2.2795390338142818e-05,True,0.0017680972448178558,0.10915831348903554,0.24928638194104055,9.43255,146.01,9.709641641591766,9.61717106951024,9.618903207811687,0.9698785959529065,False
summer_peak,20,0,16,1.3210072677922373e-05,0.0,-1.3210072677922373e-05,0.15253335254635397,0.15253335311837976,0.15352984933287142,0.9935094301282669,0.0009502558942980077,True,0.003813003576142549,0.021896097387854543,0.05000442679975263,9.3423,144.19,9.613885010647836,9.613863004161658,9.61389950290156,0.9691173175829672,False
summer_peak,21,0,16,0.07251871114889127,0.0,-0.07251871114889127,0.0016167904601720436,0.07253673192313279,0.15352984933287142,0.47246012575616037,0.08094687708954498,False,4.505193560377933e-07,0.021904934959367496,0.05002460928661224,9.0307,141.65,9.283733510133604,9.363101421728642,9.36314957262401,0.9669240483325174,False
summer_peak,22,0,16,0.07126670835542637,0.0,-0.07126670835542637,0.0014033295779350705,0.07128052366335215,0.15352984933287142,0.46427794968265285,0.08220308534932562,False,3.4538269814456156e-07,0.08863296937356795,0.20241236374586485,8.5595,138.64,8.785825969068949,8.863430459967503,8.863469705542647,0.969711646816984,False
summer_peak,23,0,16,0.07072140464888424,0.0,-0.07072140464888424,0.0011944695345576823,0.07073149109823863,0.15352984933287142,0.4607018856957525,0.08275211791443914,False,2.5216123385983524e-07,0.15406616299662332,0.35184307200591386,8.1054,133.97,8.307502407437003,8.384144115740023,8.384175518666916,0.9723770720968677,False
winter_peak,0,0,16,0.018506183257370357,0.0,-0.018506183257370357,0.0026121461999522463,0.018689626174038364,0.15352984933287142,0.12173285035613483,0.13479398283863941,False,4.586072916700199e-06,0.2189415896670425,0.49999999999999234,7.80805,169.12,7.99508653933486,8.015002823690407,8.015063716976178,0.9751926916787654,False
winter_peak,1,0,16,0.019187992950147593,0.0,-0.019187992950147593,0.0023476561212893215,0.01933107763987153,0.15352984933287142,0.1259108748160066,0.13415253137280625,False,3.5771172430984e-06,0.23053681562583503,0.526480181258441,7.312150000000001,154.23,7.475445366637612,7.495999750530972,7.496050798387732,0.9780604580990985,False
winter_peak,2,0,16,0.01985416446135356,0.0,-0.01985416446135356,0.0022052245584211067,0.0199762574525745,0.15352984933287142,0.13011318345830938,0.13350735156010327,False,3.0523247805234876e-06,0.24282756505302389,0.5545487392831634,7.06705,144.06,7.219244214786036,7.2404644220036625,7.2405107512446305,0.9794679432616507,False
winter_peak,3,0,16,0.020675915835978977,0.0,-0.020675915835978977,0.0021039441247215265,0.020782686942174645,0.15352984933287142,0.13536577435906452,0.13270092207050313,False,2.669277654891724e-06,0.25580374484709023,0.584182624315696,6.92075,140.86,7.066515846416437,7.0885859113208,7.0886292713553924,0.9802983130371474,False
winter_peak,4,0,16,0.02169957841583589,0.0,-0.02169957841583589,0.002045222437105963,0.021795748168903322,0.15352984933287142,0.14196423863901203,0.13168786084377446,False,2.404243826685788e-06,0.26962960418082565,0.615756934511308,6.84285,140.12,6.985253043451489,7.0084012540845935,7.008443041886144,0.9807283182563432,False
winter_peak,5,0,16,0.022922110090968846,0.0,-0.022922110090968846,0.0020681385270601696,0.023015219486018517,0.15352984933287142,0.14990713262616912,0.13046838952665926,False,2.327734876241777e-06,0.28451752641058276,0.6497566927399704,6.8742,140.76,7.017951354362332,7.042413868935815,7.0424564709719775,0.9805224397693996,False
winter_peak,6,0,16,0.02440069774680014,0.0,-0.02440069774680014,0.0021885964789606638,0.024498653127843918,0.15352984933287142,0.15956931654852244,0.12898495588483386,False,2.4488845260944187e-06,0.30067825657972425,0.6866631804331442,7.0471,143.31,7.19840892923187,7.224496092812104,7.224542553653177,0.9794919864323212,False
winter_peak,7,0,16,0.02625652893627304,0.0,-0.02625652893627304,0.002402841236567481,0.026366246562404223,0.15352984933287142,0.1717336835603804,0.12711736245027355,False,2.742940653279599e-06,0.3183815741886036,0.7270924968453469,7.437550000000001,152.79,7.606686383842004,7.634869648742353,7.634924011442108,0.9771899107167419,False
winter_peak,8,0,16,0.028606990675049994,0.0,-0.028606990675049994,0.002821944644669263,0.028745839473913,0.15352984933287142,0.18723290356123856,0.12473776953876477,False,3.471219971575189e-06,0.3380203868253488,0.7719419305838405,8.09115,167.44,8.292516093384618,8.323426615453263,8.323497030288406,0.9733404475430861,False
winter_peak,9,0,16,0.02807571675704846,0.0,-0.02807571675704846,0.0029016038086806984,0.028225257768257173,0.15352984933287142,0.18384215115759917,0.12525835124442058,False,3.7385252802178553e-06,0.3601104328899982,0.8223892807155416,8.96705,182.48,9.216381526114873,9.246993569011849,9.247075512667784,0.9682244871054504,False
winter_peak,10,0,16,0.0,0.1534835595829463,0.1534835595829463,0.0037683117146528173,0.15352981220411432,0.15352984933287142,0.9999997581658729,-4.620319143655571e-05,True,1.1563155292007586e-06,0.38184835022711044,0.8720324694997512,9.23875,195.23,9.504090890106825,9.336365091993157,9.336478030005445,0.9703359733915569,False
winter_peak,11,0,16,0.0,0.11707538470157376,0.11707538470157376,0.004787806897732293,0.11717324267046408,0.15352984933287142,0.763195190900098,0.036310366342213685,False,2.4464492222580507e-06,0.2200514396398632,0.5025345800551305,9.197899999999999,189.12,9.460799318135445,9.332757456303536,9.332899363563964,0.9698531297602685,False
winter_peak,12,0,16,0.026350414170272583,0.0,-0.026350414170272583,0.002940233154882467,0.026513945348626868,0.15352984933287142,0.17269570356407635,0.1269696636640509,False,4.0882794588571085e-06,0.09492616108861074,0.2167842145317597,9.0136,184.09,9.265636041990883,9.294374118738219,9.294457345117547,0.9679869598176383,False
winter_peak,13,0,16,0.033645579028046865,0.0,-0.033645579028046865,0.0031864170168169137,0.03379612761157123,0.15352984933287142,0.22012740687510943,0.11968748140110654,False,3.763714588109205e-06,0.11512333070178521,0.26290877598189166,8.60225,176.98,8.830932681685855,8.867489236921974,8.867575115990697,0.9702552536357782,False
winter_peak,14,0,16,0.03139738392776826,0.0,-0.03139738392776826,0.0030434948365438866,0.03154454910642645,0.15352984933287142,0.20546199480749847,0.12193905990625131,False,3.6791294664547563e-06,0.1424542568190391,0.32532479789626895,8.8407,180.11,9.082770344382896,9.116966398608174,9.117051131245677,0.9689007499906459,False
winter_peak,15,0,16,0.028769592710883078,0.0,-0.028769592710883078,0.0029158894247411195,0.028916982482399746,0.15352984933287142,0.1883476249605652,0.12456662653027803,False,3.6847442879166975e-06,0.16750601589263606,0.3825358538488961,8.93855,182.19,9.186233512670473,9.217594698657846,9.217676804505816,0.9683778963267136,False
winter_peak,16,0,16,0.0218941571932093,0.0,-0.0218941571932093,0.0029213774596108313,0.022088199688124897,0.15352984933287142,0.14386908984867813,0.13139540932455288,False,4.851062372889918e-06,0.18992325990388814,0.4337304305516207,9.01455,187.28,9.266641400850252,9.29050462233356,9.290586435134443,0.9680717507626884,False
winter_peak,17,0,16,0.0,0.07742282414004772,0.07742282414004772,0.004496387009250596,0.07755327971116188,0.15352984933287142,0.5051348649669871,0.07593032930151589,False,3.2613892778539407e-06,0.2055031552752049,0.4693104576150256,9.1523,182.43,9.412488320413901,9.327742429736295,9.32787424655475,0.9693098648843095,False
winter_peak,18,0,16,0.01127843611137961,0.0,-0.01127843611137961,0.0030845488741674575,0.011692628569983711,0.15352984933287142,0.07615866634919095,0.14179098044269406,False,1.0354811465102549e-05,0.1206537747246735,0.275538729092442,9.04305,180.74,9.296805233108918,9.309060127123107,9.309141044801018,0.9681232042436775,False
winter_peak,19,0,16,0.026216410804352927,0.0,-0.026216410804352927,0.0031188612232945973,0.026401278203768155,0.15352984933287142,0.17196185835190242,0.12708233080890963,False,4.621684985380713e-06,0.12557703662741745,0.2867820518211912,8.79225,177.25,9.031566781288147,9.060087142131588,9.060172417882367,0.9692914909037489,False
winter_peak,20,0,16,0.02548438521940756,0.0,-0.02548438521940756,0.003202583486298092,0.02568482880997784,0.15352984933287142,0.16729534303319743,0.1277987802026999,False,5.011089764257047e-06,0.14527599662439547,0.3317688449355901,8.527199999999999,175.11,8.75175408049165,8.779396868226351,8.779480868547193,0.9708606698491427,False
winter_peak,21,0,16,0.025033841493248422,0.0,-0.025033841493248422,0.0029655350551095524,0.02520887974647366,0.15352984933287142,0.1641953004970241,0.12827472926620412,False,4.375956330630961e-06,0.1641948551504459,0.3749741093050075,8.21655,173.18,8.424445273176378,8.451516213277923,8.45159079411262,0.972682711302209,False
winter_peak,22,0,16,0.024857526733324614,0.0,-0.024857526733324614,0.0027002091769290195,0.025003755015939495,0.15352984933287142,0.16285924284162037,0.12847985399673828,False,3.6557070653720314e-06,0.18263236186359222,0.4170801037421198,7.9125499999999995,167.9,8.104809907839627,8.131611622462017,8.13167681789573,0.9744565424959862,False
winter_peak,23,0,16,0.024690549896993444,0.0,-0.024690549896993444,0.0026227970149273216,0.024829464722330094,0.15352984933287142,0.1617240219424484,0.12865414429034766,False,3.472870633416256e-06,0.20087521071230652,0.4587415552654622,7.802350000000001,164.63,7.989103845675117,8.01569662581397,8.01575896296088,0.9751011560791599,False
