n_ess,run,gen,gbest_f,mean_f,std_f,worst_f,elapsed_s,coef_cache_hit_rate_cumulative
1,3,56,-3957408.4442459885,-3948555.532340307,15775.396010391676,-3881515.130674336,6.7639581999974325,0.8687921520539547
1,3,57,-3957434.6938310917,-3929941.685335447,83023.08666132408,-3539263.0532022044,6.813297700020485,0.8713168971737824
1,3,58,-3957434.6938310917,-3935752.3009985397,54873.56842173997,-3714662.966514524,6.8331165999989025,0.8737463126843658
1,3,59,-3957434.6938310917,-3939177.453631474,53150.07220296764,-3665359.123981256,6.727813100034837,0.8760856977417487
1,3,60,-3957434.6938310917,-3944969.694943915,32485.621843563385,-3784600.8845711537,6.762478899967391,0.8783399658897101
1,4,0,-1383242.4333779067,68366129.26815203,46300112.00771985,178108198.12700725,51.123242900008336,0.08333333333333333
1,4,1,-1383242.4333779067,43250445.1011084,35078530.89791608,120766337.58455616,51.75296790001448,0.09090909090909091
1,4,2,-2081596.9294873737,21749071.515510555,30008664.57162905,104246802.4284142,49.15390259999549,0.0963855421686747
1,4,3,-2771713.4810200892,6058423.354954127,13120252.386244582,58342656.894497104,25.604365399980452,0.12244897959183673
1,4,4,-2984052.756980817,2136429.8412502743,7990493.992729632,45017781.12526769,17.408556600043084,0.14150943396226415
1,4,5,-2984052.756980817,3932932.6088043,12688154.500048706,72720064.4835937,11.938507400045637,0.15454545454545454
1,4,6,-2984052.756980817,2518897.2516913516,7936726.2828451665,39922380.73525255,22.07970570004545,0.20161290322580644
1,4,7,-3189005.9459920824,802434.9676321856,3994691.4942946215,14124518.216834694,24.654887999990024,0.2246376811594203
1,4,8,-3222778.436102273,98979.76787761378,3090068.039315371,14446515.021957126,33.07486860000063,0.2670807453416149
1,4,9,-3496970.277645156,701157.3178245988,4569472.350912299,17233162.710828,37.292676399985794,0.2849462365591398
1,4,10,-3496970.277645156,2886708.8325679507,7575461.43822473,27474712.793361574,39.845178799994756,0.2971698113207547
1,4,11,-3496970.277645156,2711356.609896215,6917968.700122441,25579587.61713904,30.686982599960174,0.3333333333333333
1,4,12,-3496970.277645156,541872.3051214347,3866647.685197199,11569971.259432953,34.16413279995322,0.3563218390804598
1,4,13,-3513492.252950283,155667.96445707756,4270720.437314355,16309055.903654043,34.1126334000146,0.37630662020905925
1,4,14,-3731310.3040760756,-57188.17995007255,3820979.596456546,12277423.887477703,30.529687399975955,0.41904761904761906
1,4,15,-3731310.3040760756,42784.26864175414,3841755.466532399,13026912.73858882,32.441405199992005,0.44281524926686217
1,4,16,-3731310.3040760756,392455.9465689841,6785667.015923236,35927401.817399785,31.245122899999842,0.46994535519125685
1,4,17,-3731310.3040760756,1145931.4150793694,5747138.106860446,24141516.69520602,32.576765100006014,0.4897959183673469
1,4,18,-3747035.8954434954,303236.25417388196,4941925.8054921795,17955057.730144966,33.56584470003145,0.5095238095238095
1,4,19,-3747035.8954434954,-484457.24710051774,4313156.0797627475,15860189.142822929,29.282240299973637,0.53125
1,4,20,-3747035.8954434954,-883504.5676413927,3108938.914967632,11476126.743557513,32.31255189998774,0.5483193277310925
1,4,21,-3747035.8954434954,101708.13081599688,4755992.609675771,15126330.834387872,34.16730829997687,0.5595238095238095
1,4,22,-3747035.8954434954,583872.2976158373,5552702.766515023,22298239.27765683,30.25328870001249,0.5778611632270169
1,4,23,-3747035.8954434954,-453702.92719864694,4247763.184651548,16692175.495869417,38.41694790002657,0.5879218472468917
1,4,24,-3747035.8954434954,-445866.3402480703,4003208.2690641936,11892207.928284734,32.50984890002292,0.5989847715736041
1,4,25,-3747035.8954434954,-1596031.0234008217,2749152.133132461,11163042.731945103,32.33965070004342,0.6138933764135702
1,4,26,-3747035.8954434954,-959387.504858742,4598625.473788778,18202293.05985581,29.93928659998346,0.6265432098765432
1,4,27,-3747035.8954434954,-218693.31669287907,5024913.895977325,15247268.252635004,28.615451399993617,0.6405325443786982
1,4,28,-3747035.8954434954,-1119937.2421276937,5460808.5859796945,22892922.004676443,29.423802500008605,0.6543909348441926
1,4,29,-3753767.432725234,-1746370.9686336867,3464343.1442362247,10654216.890921682,27.254189100000076,0.6666666666666666
1,4,30,-3753767.432725234,-1618729.2259586572,3114700.578885814,10561336.601530517,29.345988399989437,0.6788511749347258
1,4,31,-3753767.432725234,-1680407.8696143539,3495449.622168279,10649644.921956642,30.26648120000027,0.6880503144654088
1,4,32,-3756478.661218537,-2094198.3128836658,2624399.620062466,8528799.838319317,28.745311000035144,0.6978155339805825
1,4,33,-3765537.1295994073,-2654882.0248770546,1493988.2808336033,2211743.6529939137,30.16412140004104,0.7052631578947368
1,4,34,-3769787.8259397596,-2027083.7348193764,2299458.4081909107,6229157.180274872,28.982977699954063,0.7144469525959368
1,4,35,-3769787.8259397596,-1891785.2056858158,2571457.5643852944,9691585.119251003,29.47490159998415,0.7208287895310797
1,4,36,-3769787.8259397596,-2060770.7187906555,3768641.970167843,16831494.433659803,29.625992900051642,0.7289029535864979
1,4,37,-3769787.8259397596,-2247613.3133319207,2877623.003891143,8360208.1949741095,28.293540899991058,0.7364657814096016
1,4,38,-3769787.8259397596,-2889427.252506038,950390.6131722067,672973.0220321435,30.376553200010676,0.7438180019782393
1,4,39,-3771643.4552685954,-2735757.208920641,1721217.369022024,4829088.606553081,30.390348099987023,0.74784276126558
1,4,40,-3771643.4552685954,-3169817.154627566,1010861.9778457652,443642.2218696978,28.904300800000783,0.7553488372093023
1,4,41,-3771765.33177772,-2784910.5388116105,1543171.4256863345,1669619.5801858734,29.61690439999802,0.7606142728093948
1,4,42,-3771765.33177772,-2751655.8886051863,828992.0915847004,-291207.7345805112,31.786223999981303,0.7664618086040387
1,4,43,-3772158.903705118,-3181267.3304139716,729099.4854601335,-1434310.9343807101,27.619583299965598,0.7728437233134073
1,4,44,-3772158.903705118,-3129813.424768491,1971689.476695754,7173484.22632076,26.47628070000792,0.7788861180382377
1,4,45,-3772394.4373907894,-3374806.3131873542,798421.8812869539,-317076.2228534408,21.28810040000826,0.7838056680161943
1,4,46,-3772725.984620463,-2530489.39615587,2213363.410645543,9062962.554320183,31.45979549997719,0.7884767166535123
1,4,47,-3773960.868706474,-3372796.109584545,878042.8440666291,463037.6820859015,24.488032099965494,0.7936874518860662
1,4,48,-3773960.868706474,-3466960.322289033,547143.6824080463,-2158294.6281893924,21.090311100007966,0.7986476333583772
1,4,49,-3775432.8093527053,-3534736.11245472,528439.7028245985,-2053381.225460017,20.355038700043224,0.8033749082905356
1,4,50,-3775432.8093527053,-3586264.4594849674,441106.91813825665,-2161528.8694645986,16.542310799995903,0.8078853046594983
1,4,51,-3775883.574663045,-3587028.6248178408,453880.468095227,-2216075.1050449535,16.5702847999637,0.8121934127540295
1,4,52,-3775883.574663045,-3638912.6971479715,382511.5706680958,-2150695.0033954494,16.82498720003059,0.8163125428375599
1,4,53,-3776498.0092347525,-3697687.57640429,267014.21308280906,-2279895.645869745,13.487915600009728,0.8202548625083836
1,4,54,-3776498.0092347525,-3556553.672849645,504325.899623941,-2221961.236562224,13.54522219998762,0.8240315167432699
1,4,55,-3776498.0092347525,-3630079.49304479,402924.55037018197,-2226911.9711229447,13.443637099990156,0.827652733118971
1,4,56,-3776498.0092347525,-3652011.5165195335,378138.8620616398,-2220995.163783459,13.494608899985906,0.8311279143037177
1,4,57,-3776498.0092347525,-3689717.8503410136,304024.3052021567,-2272138.0272978805,11.66979239997454,0.8344657195799876
1,4,58,-3776648.731778262,-3683978.2845809683,329244.09253235493,-2312483.24895956,11.091912800038699,0.8376741368867353
1,4,59,-3776648.731778262,-3697498.922448604,382806.9638447998,-1569178.8197028246,14.21452350000618,0.8407605466428996
1,4,60,-3776675.544180125,-3659603.646694673,369298.18920822133,-2236862.993820645,11.871176999993622,0.8437317784256559
1,5,0,-1665873.1518123718,64843261.19319175,56078515.874050304,197753731.46814805,49.96595939999679,0.16666666666666666
1,5,1,-1665873.1518123718,45334939.17878873,47575090.452951945,164299624.1299162,40.919760400021914,0.2
1,5,2,-1879265.6177429724,23910832.850952312,32619633.008820526,115721915.29889281,26.44579500000691,0.2153846153846154
1,5,3,-1879265.6177429724,10235360.911801402,21059435.474464763,92127121.99549402,17.801726199977566,0.2191780821917808
1,5,4,-2732613.5054110363,5816426.776295759,20028029.675803307,112298677.71809942,10.370219600037672,0.2564102564102564
1,5,5,-3313526.797567595,2631708.676418166,8081578.137736476,43660924.41764809,13.38946399994893,0.25301204819277107
1,5,6,-3437026.281290736,732099.5309555412,2984550.3619295326,10616454.15165723,28.955454800045118,0.297029702970297
1,5,7,-3487092.0581416935,1600850.7954638659,4151734.0438974136,12822640.11615975,31.010515100031625,0.3442622950819672
1,5,8,-3576846.71425212,1809314.9053619967,5479867.602805033,18015342.076624084,26.81918869999936,0.39436619718309857
1,5,9,-3576846.71425212,494738.486715573,4727141.33674942,18349506.12959182,26.594901800039224,0.43209876543209874
1,5,10,-3576846.71425212,2189480.9980631117,5886849.529155922,18063686.005241893,29.983119699987583,0.44505494505494503
1,5,11,-3611671.1089082584,1141968.9861190936,5720359.300566416,16827375.885910314,33.7097827999969,0.47596153846153844
1,5,12,-3700629.365833318,-897405.7740672088,3230949.0660091825,15065119.15351203,34.79121310001938,0.5063291139240507
1,5,13,-3700629.365833318,1524397.204621551,5163896.247258873,14834692.739990886,34.61446710000746,0.5152671755725191
1,5,14,-3700629.365833318,1611500.2857214292,4778907.868597341,13081910.892030831,26.22214799997164,0.5319148936170213
1,5,15,-3734738.5059113186,1020731.6028793311,6508572.815957502,19824951.61773874,31.72489150002366,0.5602605863192183
1,5,16,-3734738.5059113186,439660.66411193693,4266825.962764765,12400172.014503894,32.55125570000382,0.5705705705705706
1,5,17,-3734738.5059113186,-1194624.1612232875,2960273.1747060427,11469556.319275847,34.71614520001458,0.5922865013774105
1,5,18,-3734738.5059113186,-401786.8024129618,3919515.9965894637,15221457.274694989,33.63843769999221,0.6096938775510204
1,5,19,-3734738.5059113186,1031386.1402333293,7827274.042080729,39263104.18569273,31.200871100008953,0.6267942583732058
1,5,20,-3763553.148707662,341986.12316547794,4373405.899423659,10790757.929931305,30.03571120003471,0.6357466063348416
1,5,21,-3763553.148707662,-624344.5906181429,3643981.6676596245,13476291.044053294,48.33851919998415,0.614406779661017
1,5,22,-3763553.148707662,-1158800.5155199906,4160792.359260124,19376670.332415313,49.22555749997264,0.5936254980079682
1,5,23,-3797962.172011275,418194.25071399845,5198230.725308304,13891681.509406205,34.65287200000603,0.5969868173258004
1,5,24,-3858657.383692289,-1810126.292014287,2610023.7748175967,11128686.37665464,44.157719300012104,0.5864527629233511
1,5,25,-3858657.383692289,2176092.764549602,5798638.205662416,14563558.252046086,31.85008940001717,0.5873287671232876
1,5,26,-3878757.7844878025,1027855.4112428767,5104942.406949781,15559778.44142143,40.21920489997137,0.5823817292006526
1,5,27,-3929286.4678209703,-2155958.3125784914,1657435.6122653561,4849556.662930766,41.111116700049024,0.5813953488372093
1,5,28,-3929286.4678209703,-1427596.2062629708,3508748.9827539935,10533104.858634546,37.932793999963906,0.5887573964497042
1,5,29,-3940795.9074716214,1367851.6226673855,5367216.48991371,12446739.105140554,32.437507700000424,0.5889046941678521
1,5,30,-3940795.9074716214,-84694.61440801382,4679982.373226597,11794397.616304008,36.106721499993,0.5942622950819673
1,5,31,-3944239.992232859,-2176785.61004229,2956715.3055229173,11183499.090616012,35.37424870004179,0.6034031413612565
1,5,32,-3944239.992232859,-1383628.6187454395,4169467.253798426,10977342.817763958,31.058899499999825,0.6113207547169811
1,5,33,-3945971.050291948,-1289641.6223695865,3891694.6674879245,10930439.270040058,34.20237549999729,0.6198547215496368
1,5,34,-3949142.2188625243,-1858868.2520115392,3907069.93326541,11376413.39388335,33.40540819999296,0.6238317757009346
1,5,35,-3952335.2047009487,-2527694.1847213046,2794330.9737759135,10915116.811059434,31.678818900021724,0.6302142051860203
1,5,36,-3952335.2047009487,-2418955.628427375,2876741.768651051,11452640.993881194,29.697297700040508,0.6383442265795207
1,5,37,-3952335.2047009487,-3144979.3530593608,1420972.486840815,2274254.6289097853,23.192598499997985,0.6484210526315789
1,5,38,-3953507.390197087,-3034144.000308468,2160468.5491146566,7940182.868832927,26.24034630000824,0.6568228105906314
1,5,39,-3953507.390197087,-2853744.703353578,2393912.008590173,5045612.510249639,26.05003540002508,0.665680473372781
1,5,40,-3954229.9933714066,-3080520.8689172994,1760802.2294700334,5031015.991927257,24.774274799972773,0.6720841300191205
1,5,41,-3957032.8908689525,-3328614.406518135,1711886.0752579041,5720637.587112246,23.86937279999256,0.6790352504638218
1,5,42,-3957032.8908689525,-3370973.1981991515,1767398.5662202304,6049990.237969182,17.982622299983632,0.6873873873873874
1,5,43,-3957032.8908689525,-3328212.1420371775,1872435.5978071312,6592252.7264173115,22.245929599972442,0.6935201401050788
1,5,44,-3957032.8908689525,-3458226.410610101,1018601.417329423,632682.3604274727,19.104951700021047,0.7018739352640545
1,5,45,-3957032.8908689525,-3742269.7693087254,530510.0561434336,-1418838.384408148,15.197542599984445,0.7097844112769486
1,5,46,-3957032.8908689525,-3309104.3940462405,2371158.3350860304,9656368.541022943,13.855500499950722,0.7170573969280517
1,5,47,-3957349.1837295797,-3658516.494224928,668581.940598456,-978919.3427392431,15.202470999967773,0.723404255319149
1,5,48,-3957349.1837295797,-3812425.3925804617,366844.11306725006,-2190260.003391357,12.61141279997537,0.7302075326671791
1,5,49,-3957349.1837295797,-3755484.9432947934,450510.0236121337,-2278613.400139086,13.156446199980564,0.7366841710427607
1,5,50,-3957349.1837295797,-3100616.065373759,2922199.954496205,8234443.349515692,14.9352619999554,0.7413919413919414
1,5,51,-3957349.1837295797,-3784843.191847586,427728.9680488043,-2170401.4132226463,13.773249199963175,0.7473156764495347
1,5,52,-3957349.1837295797,-3705666.7874970105,847345.2420550341,689089.8552125162,9.545591000001878,0.7528011204481793
1,5,53,-3957349.1837295797,-3435430.475454845,2414067.1175262164,9933335.228578672,12.364540899987333,0.7573680603152845
1,5,54,-3957349.1837295797,-3791263.096789035,495654.72891293676,-1811813.025323037,9.936248399957549,0.7625754527162978
1,5,55,-3957349.1837295797,-3868911.7471912764,268915.1445462804,-2535945.6774110943,8.22427800000878,0.767564018384767
1,5,56,-3957418.149163373,-3899041.1702736756,214984.42692248718,-2719309.4795530755,8.636346400016919,0.772347266881029
1,5,57,-3957418.149163373,-3947590.7768802484,17907.675293225366,-3881958.173563188,6.778868599969428,0.776937618147448
1,5,58,-3957418.149163373,-3939100.281267347,58353.847931817734,-3631265.64344389,7.661297799961176,0.7813465101914763
1,5,59,-3957418.149163373,-3939493.383880391,47052.8283819062,-3759843.615506394,6.915137600037269,0.7855844942459116
1,5,60,-3957418.149163373,-3933241.8400888955,90063.19999415256,-3438322.1188133974,6.814450700010639,0.7896613190730838
1,6,0,-887744.2061649598,73211411.70779043,57157503.786830865,215518440.51295745,50.58858550002333,0.16666666666666666
1,6,1,-887744.2061649598,38455654.75527398,37726399.85818473,117509623.58789915,46.77301189996069,0.17307692307692307
1,6,2,-2154436.7869050335,17422299.732887603,24154424.269949723,74637854.53430572,39.664965600008145,0.16
1,6,3,-3009879.790192114,6973287.021868869,10922585.12624703,38357956.60177317,24.731518300017342,0.17045454545454544
1,6,4,-3343911.9722524937,894727.7982436358,2257234.289305769,6827725.176029645,19.622026600001846,0.2549019607843137
1,6,5,-3382212.843550073,607412.2320210208,2618184.7052105884,12059305.03640644,14.521904699970037,0.3185840707964602
1,6,6,-3695298.755192669,3824089.779741696,7657644.941867051,22165649.252948385,18.90688060002867,0.3779527559055118
1,6,7,-3828433.679602599,1079565.4533088645,5657957.937209534,18886672.217244357,25.476687200018205,0.4391891891891892
1,6,8,-3921263.4819478635,1376352.0263619544,7455598.225626882,23946812.251606703,20.721332899993286,0.5058823529411764
1,6,9,-3921263.4819478635,433639.8884353429,4900029.69559685,14691350.814225856,27.786884200002532,0.5583756345177665
1,6,10,-3921263.4819478635,2478833.3006979492,7462361.856560527,22053134.14920169,27.819877900008578,0.5919282511210763
1,6,11,-3921263.4819478635,-55218.389978621155,3682365.344367328,13108089.368697919,27.17747870000312,0.6234817813765182
1,6,12,-3921263.4819478635,386418.5251164561,4790869.448046995,18858546.946467053,22.346564999956172,0.6518518518518519
1,6,13,-3921263.4819478635,-121109.23500985943,4528155.421503774,15058609.676710002,22.205236800014973,0.6779661016949152
1,6,14,-3921263.4819478635,152909.6173202137,5864511.252681828,22201246.39529151,23.28508739999961,0.7049689440993789
1,6,15,-3921263.4819478635,-1398454.3795276303,3365547.313378196,8001442.607605691,29.18693019996863,0.7195467422096318
1,6,16,-3921263.4819478635,-1741477.0514257522,1932943.466502165,4531848.156584124,20.852532399992924,0.7394736842105263
1,6,17,-3921263.4819478635,-430258.55758381507,5080686.516919607,15897680.946220813,23.243887799966615,0.7536945812807881
1,6,18,-3921263.4819478635,-1382903.197979188,4086849.202225393,18104869.245865032,25.54980959999375,0.7706422018348624
1,6,19,-3921263.4819478635,-953462.418234793,5335894.76185739,19677941.038036548,23.815071799966972,0.7823275862068966
1,6,20,-3921263.4819478635,-1052020.5190162985,4262223.252255052,17076458.294403713,20.849545300006866,0.7938775510204081
1,6,21,-3931579.85953949,-850644.2239224608,4808615.075058765,14864470.60673556,20.65300270001171,0.8034682080924855
1,6,22,-3946307.280677052,-1318683.412055655,4489954.683674014,18824378.990856133,23.359821099962573,0.8145454545454546
1,6,23,-3946307.280677052,-1527306.683172884,3439928.5374260154,11006341.843973096,22.212970199994743,0.8221070811744386
1,6,24,-3946307.280677052,-1644481.3825786307,4437734.913824234,19408909.074638657,22.451059799990617,0.8283828382838284
1,6,25,-3946307.280677052,-1740703.7383122048,3545581.05372244,11575457.110675849,24.086033900035545,0.8333333333333334
1,6,26,-3950007.015640026,-1750710.4855358896,2936441.006800734,6720809.780506652,24.360793200030457,0.8395802098950524
1,6,27,-3950007.015640026,-2246186.500962449,3452058.7710184944,10840662.302885314,22.47093870001845,0.8452722063037249
1,6,28,-3950007.015640026,-2260295.133585546,3108937.0883062114,11152584.260782551,23.534230099990964,0.8506849315068493
1,6,29,-3950007.015640026,-1761106.120268619,4103526.8437137734,12740637.812121065,23.698548499960452,0.8543307086614174
1,6,30,-3950007.015640026,-2408125.012471713,2590956.6653386396,7424372.445205759,22.153960899973754,0.8600252206809584
1,6,31,-3950007.015640026,-2287721.5385958613,3431436.910306851,11996500.931161327,16.578139500052202,0.8651275820170109
1,6,32,-3950007.015640026,-2870389.618161641,3047616.3365739854,13058981.590363001,16.505968599987682,0.8698710433763188
1,6,33,-3956909.1199453995,-3248134.650262188,1251296.5695006463,1089499.3950904263,18.166153499973007,0.8734463276836159
1,6,34,-3956909.1199453995,-2414773.80318212,2997085.708433566,7514557.118766021,15.412325399986003,0.8778625954198473
1,6,35,-3956909.1199453995,-1986096.605927646,3772884.1658671713,13391693.85735228,18.39730100001907,0.8818565400843882
1,6,36,-3956909.1199453995,-3081681.2929020356,1758356.1590563236,2841382.882140301,16.86072650004644,0.8855975485188968
1,6,37,-3956909.1199453995,-2779584.4314975226,2772062.9158663116,9570524.89452358,20.000790999969468,0.8881188118811881
1,6,38,-3956909.1199453995,-2305797.88462877,3044860.6224197983,9431635.951605177,15.96449510002276,0.8904899135446686
1,6,39,-3956909.1199453995,-2467325.0152904456,3051731.790622199,8774464.407183874,17.49423090001801,0.8928238583410997
1,6,40,-3956981.74141255,-3629132.7423339067,601535.700963998,-750861.5532524828,15.973095100023784,0.8959276018099548
1,6,41,-3956981.74141255,-2655660.3192255907,3169359.2874318305,12456995.018543461,16.379960099991877,0.8979771328056289
1,6,42,-3957097.371340679,-2757243.9729791135,2988244.7450011754,9177541.735985396,17.7954013000126,0.9005998286203942
1,6,43,-3957379.9873490464,-2546457.368597921,4123765.7652261383,14087370.653550537,14.30048729997361,0.9023372287145242
1,6,44,-3957379.9873490464,-2874336.3575113155,3266112.7284528213,11594632.517829156,15.481484899995849,0.9048006509357202
1,6,45,-3957403.8129938412,-3411664.561572959,1691047.7375204149,4483891.167226693,14.231622499995865,0.9072164948453608
1,6,46,-3957403.8129938412,-3773011.8533858825,508697.76967375376,-1040245.5274489745,15.318033199990168,0.9095127610208816
1,6,47,-3957407.053124156,-3802026.987796516,272826.1265928637,-2956151.157242613,14.153981600014959,0.9116981132075471
1,6,48,-3957407.053124156,-3598001.315092972,1134796.8822024907,2427321.3797153234,10.475317400007043,0.9137803979366249
1,6,49,-3957407.053124156,-3790692.011898433,510267.83600842714,-1011892.4528586436,12.916553299990483,0.9157667386609071
1,6,50,-3957407.053124156,-3824271.1733424067,252148.18539167344,-2884035.6257432364,9.26745749998372,0.9176636171710063
1,6,51,-3957407.053124156,-3855239.5518225315,191617.93250610758,-3086754.7285792287,10.516143999993801,0.9194769442532691
1,6,52,-3957407.053124156,-3447205.780654735,2320418.519519022,9364388.152307805,12.78136419999646,0.9205387205387205
1,6,53,-3957407.053124156,-3802540.1056384537,475666.8631919679,-1386877.2124510705,9.230659100052435,0.9222148978246539
1,6,54,-3957407.053124156,-3769140.8948832285,753891.0439223053,396694.51017598435,12.540198200033046,0.9238218205293738
1,6,55,-3957407.053124156,-3893421.9028861783,143933.86536579966,-3164298.193177689,10.57867640000768,0.9253636938646427
1,6,56,-3957407.053124156,-3838003.572351439,471391.9584787594,-1227298.6045651138,11.115551099996082,0.9268443893366398
1,6,57,-3957407.053124156,-3891267.850047145,200813.17153858425,-2820085.4412616706,7.789815099968109,0.9282674772036474
1,6,58,-3957407.7531362064,-3892937.1891764305,229880.14958026007,-2633256.13307021,6.7843618000042625,0.9296362552176506
1,6,59,-3957410.9642067812,-3927789.4988854104,69488.54238189434,-3634869.8522067443,6.891567099955864,0.9309537741369222
1,6,60,-3957414.62236125,-3926559.4857775867,70600.61605271474,-3644039.908789577,8.334820199990645,0.9322228604250431
1,7,0,3579351.370567359,68710815.44996911,54666719.15376077,193529862.2642838,51.62463859998388,0.08333333333333333
1,7,1,398766.97407430783,36099202.66823068,36816650.373777494,113625584.15652584,50.153742700000294,0.057692307692307696
1,7,2,-296667.26776346937,17500681.743919395,23742310.1017224,76409789.56755859,39.55815410002833,0.06756756756756757
1,7,3,-3070221.4685816932,6863142.768090473,12059566.826561429,52440337.577219725,31.337693399982527,0.11956521739130435
1,7,4,-3217031.192570837,2485241.4328427743,6011304.485822446,32295181.395758238,24.772192500007804,0.18518518518518517
1,7,5,-3217031.192570837,1944148.7654778361,6494560.6586193135,33971234.7877013,18.688738900003955,0.23333333333333334
1,7,6,-3217031.192570837,1616524.3071449893,5048248.142012333,20506246.395699963,18.876541599980555,0.26717557251908397
1,7,7,-3559369.791564962,-244276.301649757,1947831.1708929555,5847301.890751865,31.032932700007223,0.304635761589404
1,7,8,-3559369.791564962,2945394.482098949,6329622.534101577,19925493.654935904,26.936308600008488,0.3508771929824561
1,7,9,-3559369.791564962,2887344.251241519,7639520.877242056,31202231.19922083,30.383584700000938,0.3854166666666667
1,7,10,-3670970.1454909034,-509984.4882224005,3843152.761987166,13962637.916468628,29.878951999999117,0.4166666666666667
1,7,11,-3670970.1454909034,919893.8057645316,3816728.011396144,12190583.929137314,29.878354699991178,0.4583333333333333
1,7,12,-3680344.4887972064,160977.51260316215,4148101.4943573303,13162002.259748297,29.884163399983663,0.503731343283582
1,7,13,-3700601.2513945624,2725302.4832867472,7088120.93317482,30754801.160510596,28.807969100016635,0.523972602739726
1,7,14,-3746742.7587264646,1840191.1437093741,6506269.155700947,27173935.806940548,33.9603678000276,0.54375
1,7,15,-3746742.7587264646,1169302.902893283,6554524.126149683,22365292.123984117,26.824027800001204,0.5697674418604651
1,7,16,-3746742.7587264646,465250.2867599801,5303428.792930074,23556680.244759392,28.38362760003656,0.5907859078590786
1,7,17,-3746742.7587264646,204778.46026951156,4069218.8518622625,16883347.159947325,29.981028100010008,0.6060606060606061
1,7,18,-3746742.7587264646,302490.8923167931,4714561.251725801,14224693.505828872,29.31321890000254,0.6264775413711584
1,7,19,-3746742.7587264646,518070.1640403905,4241022.633207545,13510532.977136005,27.12826560001122,0.6420581655480985
1,7,20,-3746742.7587264646,-854305.3200453906,3353962.7131020566,7971484.521187983,29.37890960002551,0.6561181434599156
1,7,21,-3746742.7587264646,-487170.81590678205,4087395.824380748,13584336.238868976,34.00810759997694,0.6653386454183267
1,7,22,-3771374.0017684847,965604.0014941983,5022230.709608517,15783145.897473823,32.252234200015664,0.6748582230623819
1,7,23,-3771374.0017684847,-891786.9451887921,3875702.655237343,10791181.052286413,29.190720300015528,0.6876122082585279
1,7,24,-3771374.0017684847,-1768846.684702171,3121177.7436316265,11055748.132883798,33.51937850000104,0.7001703577512777
1,7,25,-3771374.0017684847,-1713009.196302554,2251078.471691734,5467561.193110865,31.575058399990667,0.7119741100323624
1,7,26,-3771374.0017684847,-862574.0548621931,4312447.602777779,10363249.589591796,29.141539800039027,0.7229102167182663
1,7,27,-3771374.0017684847,-2094692.9330948335,2973920.389662401,12225589.126678351,29.638170800055377,0.735207100591716
1,7,28,-3771374.0017684847,-1926210.8481007707,2655327.956502553,7365983.8338103965,29.78652860003058,0.743988684582744
1,7,29,-3772949.488266602,-1580081.3472085793,3791281.6460834737,11040525.942184508,28.370929200027604,0.7533875338753387
1,7,30,-3772949.488266602,-2258977.8982265983,2581122.9064784916,9725018.880163718,29.61919419997139,0.7630208333333334
1,7,31,-3772949.488266602,-1584981.0238677817,2945358.6723099877,10873714.481716242,29.618446099979337,0.7691342534504392
1,7,32,-3773913.300951833,-2468257.642513261,2530801.292689558,9758010.587058121,28.482216500036884,0.7768395657418576
1,7,33,-3773913.300951833,-1641074.5479722163,4811944.276475657,15337918.34223228,26.358495499996934,0.7834691501746216
1,7,34,-3773913.300951833,-2217149.5342794163,2594527.3391935052,9429473.10171029,29.36849889997393,0.7901234567901234
1,7,35,-3773913.300951833,-2741139.5746839223,2011604.1241344127,6957326.18738896,26.14555910002673,0.7963163596966414
1,7,36,-3773913.300951833,-3352389.558738415,644431.1123504663,-1215519.7118456624,23.24921199999517,0.8020942408376963
1,7,37,-3773913.300951833,-2379340.804700722,3290017.382227746,9930245.660128027,23.619756700005382,0.808316430020284
1,7,38,-3773913.300951833,-3175474.745737502,905905.8049140228,597161.1183219008,22.996648699976504,0.8141592920353983
1,7,39,-3773913.300951833,-3274215.6209544865,1311342.319829841,3592266.7381160744,21.315900399989914,0.8198284080076264
1,7,40,-3773959.1428098325,-2943030.058046788,1838930.7977002447,4837442.348399669,21.83345689997077,0.8251618871415356
1,7,41,-3773959.1428098325,-3341287.5298309047,702233.6812212538,-634171.5498310179,18.71122260001721,0.8301886792452831
1,7,42,-3774248.705798367,-3162831.6121246656,1499184.479542011,3188776.2198758926,23.98129920003703,0.8347902097902098
1,7,43,-3774248.705798367,-2931573.791458171,1601843.3645932924,3078234.0312723443,21.685734200000297,0.8392857142857143
1,7,44,-3774885.803089032,-3352833.74462974,766350.5819348051,-925587.5462324396,20.299535600002855,0.8435430463576159
1,7,45,-3774885.803089032,-2953258.4164897604,2559792.0356528014,9304569.562852912,22.672319500008598,0.8467741935483871
1,7,46,-3774885.803089032,-3543305.256801105,571116.1776428256,-886328.1284648702,15.932830000005197,0.85062893081761
1,7,47,-3774885.803089032,-3569013.792480616,365144.1180519163,-2212832.622592166,15.023708700027782,0.8542944785276073
1,7,48,-3774953.4192214757,-3238917.993253829,2100893.298378871,8327350.886168358,15.596138500026427,0.8577844311377245
1,7,49,-3775592.456293149,-3685775.779284156,147525.73561881465,-3140975.5340519566,15.379972500028089,0.8611111111111112
1,7,50,-3775592.456293149,-3264212.3138706647,1582085.2850664847,5085458.088786754,15.094150400022045,0.8642857142857143
1,7,51,-3775592.456293149,-3465265.7314182995,1077969.0104391868,2330339.1522515137,14.963431100011803,0.86731843575419
