scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero
winter_peak,2,0,29,0.12038479175984662,0.0,-0.12038479175984662,0.9797960207212261,0.9871639885592519,2.4,0.411318328566355,1.331057994534512,False,0.026003375903982183,0.16167181285263704,0.4829552260046959,6.324942092295,144.06,6.48527082948815,6.60739449606972,6.612041998406148
winter_peak,3,0,29,0.12008179984129419,0.0,-0.12008179984129419,0.931413150776276,0.9391219814763759,2.4,0.39130082561515667,1.3791000016173882,False,0.024571205449052475,0.16412962501720052,0.49029734216254345,6.1940049929250005,140.86,6.347544463587995,6.469680252372607,6.473852449025444
winter_peak,4,0,29,0.12089960853406612,0.0,-0.12089960853406612,0.9062856813184964,0.9143141973668689,2.4,0.38096424890286207,1.4039077857268951,False,0.023802437664984105,0.1657886475224553,0.4952532684606083,6.124285238715001,140.12,6.274273592431108,6.397408019233031,6.401366100860178
winter_peak,5,0,29,0.12161108412489652,0.0,-0.12161108412489652,0.9170461575577935,0.9250745434145002,2.4,0.38544772642270847,1.3931474396792638,False,0.024103903778688134,0.16802798755719184,0.5019427522580302,6.152343188580001,140.76,6.303755317609902,6.427561527324742,6.431627736893988
winter_peak,6,0,29,0.12353389485291189,0.0,-0.12353389485291189,0.9750274945864043,0.9828220786983628,2.4,0.4095091994576512,1.3353999043954012,False,0.02577864551536355,0.17109632752342538,0.5111086717569492,6.30708703329,143.31,6.466480712917372,6.591898218307828,6.596552085913746
winter_peak,7,0,29,0.13288803427394025,0.0,-0.13288803427394025,1.10782924741363,1.115770976087047,2.4,0.4649045733696029,1.2024510070067171,False,0.029486488254393227,0.17670027424846568,0.5278490998461488,6.656536045245001,152.79,6.834763730863078,6.968797071507125,6.975126027807174
winter_peak,8,0,29,0.2138323595821987,0.0,-0.2138323595821987,1.3504170194931744,1.367241896864384,2.4,0.5696841236934934,0.95098008622938,False,0.03460228611846559,0.19328092183054799,0.5773797524628035,7.241501787885,167.44,7.453800804601174,7.669523018936699,7.681028498014598
winter_peak,9,0,29,0.06600617298631956,0.0,-0.06600617298631956,1.5818416652990828,1.5832182000433406,2.4,0.6596742500180586,0.7350037830504235,False,0.04551636081171067,0.29617921218646903,0.8847633723869373,8.025423902295,182.48,8.288477920178234,8.345720032361164,8.359006655385102
winter_peak,10,0,29,0.0,0.16118600906467148,0.16118600906467148,1.628715666487652,1.6366721271471916,2.4,0.6819467196446631,0.6815498559465725,False,0.044264583542475644,0.3180174927235272,0.9499999249203237,8.268592801125001,195.23,8.548599525155264,8.358058846254917,8.376405947801699
winter_peak,11,0,29,0.0,0.12462563634811916,0.12462563634811916,1.6185533823121263,1.623344264359596,2.4,0.676393443483165,0.6948777187341681,False,0.04496155884034434,0.14810660144792165,0.44243245568271433,8.23203244221,189.12,8.509453342100564,8.359341070266776,8.37630930278681
winter_peak,12,0,29,0.035211447105599925,0.0,-0.035211447105599925,1.5886645036344222,1.5890546721605507,2.4,0.6621061134002295,0.7291673109332133,False,0.04661529675164856,0.016737797128620377,0.05000009867175651,8.06708570664,184.09,8.333003183644696,8.357904574188506,8.37062911151782
winter_peak,13,0,29,0.27783306555677934,0.0,-0.27783306555677934,1.5270217786917426,1.5520910813852293,2.4,0.6467046172438455,0.7661309017085347,False,0.038227740474853535,0.02694890154100008,0.08050328999635326,7.698931394775,176.98,7.9401287819187365,8.220446376313364,8.2367896586397
winter_peak,14,0,29,0.11694478378131923,0.0,-0.11694478378131923,1.5582814662712552,1.5626634988308112,2.4,0.6511097911795047,0.7555584842629528,False,0.0433715614514848,0.21379540773954714,0.6386617904614839,7.912341861930001,180.11,8.16770881872702,8.278815606619034,8.292605709066324
winter_peak,15,0,29,0.0785100934160945,0.0,-0.0785100934160945,1.5796896841924266,1.5816394447256847,2.4,0.6590164353023686,0.7365825383680793,False,0.04509388053928775,0.25092388145216965,0.7495740768810922,7.999916675145,182.19,8.26122591246299,8.331703318384108,8.34510701565102
winter_peak,16,0,29,0.029343895196975167,0.0,-0.029343895196975167,1.5898747764478787,1.5901455496181862,2.4,0.6625606456742443,0.7280764334755778,False,0.04682404963263637,0.2681263093811571,0.8009621470813463,8.067935947545001,187.28,8.33391203860094,8.35273338496811,8.365266342389212
winter_peak,17,0,29,0.0,0.11875626345701723,0.11875626345701723,1.599502306874213,1.603904822552199,2.4,0.6682936760634163,0.714317160541565,False,0.044554456772855494,0.2510667718166995,0.7500009270974519,8.19122087877,182.43,8.465770771764667,8.322454411875835,8.33893662599844
winter_peak,18,0,29,0.0,0.0002426208059229662,0.0002426208059229662,1.5907353006279097,1.590735319130314,2.4,0.6628063829709642,0.7274866639634501,False,0.04771478094973177,0.09156003809198998,0.27351334848964254,8.093443174695,180.74,8.361180967518198,8.349048925433772,8.360921746084097
winter_peak,19,0,29,0.14428728581896555,0.0,-0.14428728581896555,1.5517351845836944,1.5584289858456803,2.4,0.6493454107690335,0.7597929972480837,False,0.04242425100080148,0.046322289410115784,0.1383765750898642,7.8689795757750005,177.25,8.12143179592448,8.261327849642306,8.275514736116136
winter_peak,20,0,29,0.14772899000400264,0.0,-0.14772899000400264,1.4725960485461989,1.4799874920692682,2.4,0.6166614550288617,0.8382344910244959,False,0.039967755061958,0.10334855013727805,0.30872866152804224,7.63176236328,175.11,7.86859089364974,8.013586655971748,8.026015797812985
winter_peak,21,0,29,0.12360816277329101,0.0,-0.12360816277329101,1.36661419042131,1.372192888541943,2.4,0.5717470368924763,0.946029094551821,False,0.03745754177305959,0.14480230693461715,0.4325616793531779,7.353733587345,173.18,7.572938160259716,7.694435456778602,7.704296147229012
winter_peak,22,0,29,0.12144825570812734,0.0,-0.12144825570812734,1.264005208207644,1.2698263051262548,2.4,0.5290942938026062,1.0483956779675092,False,0.034451341482543855,0.15662478702990032,0.467878463680684,7.0816564977450005,167.9,7.284326225332346,7.404893305230104,7.413072824835618
winter_peak,23,0,29,0.11818045806758559,0.0,-0.11818045806758559,1.2256617339127602,1.2313461360020173,2.4,0.5130608900008405,1.0868758470917468,False,0.03339497033803298,0.16397254795453217,0.489828112635376,6.983028552765001,164.63,7.179876968831405,7.297489175425442,7.3050454214983604
