n_ess,run,gen,batch_size,eval_cumulative,gbest_f,mean_f,std_f,worst_f,elapsed_s,coef_cache_hit_rate_cumulative
1,0,43,25,1317,-3962387.180512732,-3959905.743033243,7519.32210558251,-3923298.635393193,5.954278499993961,0.648868778280543
1,0,44,24,1341,-3962387.180512732,-3960894.8463417212,3467.3077824176626,-3945263.2842521854,5.299435699998867,0.6563330380868024
1,0,45,24,1365,-3962387.180512732,-3960425.4087098357,4233.88110545968,-3946354.0059557594,5.015309199981857,0.6634865568083261
1,0,46,24,1389,-3962387.180512732,-3961106.3510982334,3430.6211793398397,-3945035.158665346,5.229155999986688,0.6703483432455395
1,0,47,24,1413,-3962420.4470324125,-3961385.6750647775,1775.2662726284802,-3954324.957778549,5.233187200006796,0.6769358867610324
1,0,48,23,1436,-3962420.4470324125,-3960598.9043288855,3748.4627828819184,-3945708.7076944597,5.200583800004097,0.6830065359477124
1,0,49,23,1459,-3962439.9971369356,-3962077.696741528,262.7024439705294,-3961349.3890608456,4.846811399998842,0.6888532477947072
1,0,50,23,1482,-3962439.9971369356,-3960943.042341267,3283.0061727730285,-3946600.8842219487,5.149983200011775,0.694488188976378
1,0,51,23,1505,-3962450.9103127494,-3961961.1136423033,585.404088512097,-3959614.4592989013,5.110046399990097,0.699922660479505
1,0,52,23,1528,-3962450.9103127494,-3962069.7535271673,453.5207096853688,-3960373.211939549,5.272857000003569,0.7051671732522796
1,0,53,22,1550,-3962466.04439524,-3961249.7859941055,3513.9780009218875,-3945550.0608592145,5.029066700022668,0.7100149476831091
1,0,54,22,1572,-3962466.04439524,-3961356.477163458,3438.910082351661,-3945727.3822634947,4.709798900003079,0.7147058823529412
1,0,55,22,1594,-3962474.1099042855,-3961354.0577892764,3580.2763120339955,-3945252.3815688044,5.059734499984188,0.7192474674384949
1,0,56,22,1616,-3962474.1099042855,-3961574.24110081,1725.8069946040719,-3957231.855927108,5.138644399994519,0.7236467236467237
1,0,57,22,1638,-3962474.1099042855,-3961538.906382287,1734.887233734762,-3957138.1646405626,4.741429300018353,0.7279102384291725
1,0,58,21,1659,-3962474.1099042855,-3961575.1895651952,3503.608811870565,-3945914.0963965356,4.624108199990587,0.7318590186592951
