bus,S_mva,scenario,t,p_center_mw,truth_a_P,truth_a_Q,truth_b_PP,truth_b_QQ,truth_b_PQ,truth_fit_max_abs_error_mw,truth_fit_rmse_mw,truth_baseline_loss_mw,truth_baseline_spread_mw,truth_sample_count,truth_pf_design_count,truth_pf_attempts_actual,truth_pf_retries,truth_pf_failures,ccd9_a_P,ccd9_a_Q,ccd9_b_PP,ccd9_b_QQ,ccd9_b_PQ,ccd9_a_P_rel_error,ccd9_a_Q_rel_error,ccd9_b_PP_rel_error,ccd9_b_QQ_rel_error,ccd9_b_PQ_rel_error,ccd9_coef_rel_max,ccd9_coef_rel_mean,ccd9_pred_max_abs_mw,ccd9_pred_rmse_mw,ccd9_pred_max_abs_rel_baseline,ccd9_pred_rmse_rel_baseline,ccd9_h_min_eig,ccd9_psd_ok,ccd9_a_P_negative,ccd9_a_Q_negative,ccd9_sample_count,ccd9_pf_design_count,ccd9_pf_attempts_actual,ccd9_pf_retries,ccd9_pf_failures,q3_a_P,q3_a_Q,q3_b_PP,q3_b_QQ,q3_b_PQ,q3_a_P_rel_error,q3_a_Q_rel_error,q3_b_PP_rel_error,q3_b_QQ_rel_error,q3_b_PQ_rel_error,q3_coef_rel_max,q3_coef_rel_mean,q3_pred_max_abs_mw,q3_pred_rmse_mw,q3_pred_max_abs_rel_baseline,q3_pred_rmse_rel_baseline,q3_h_min_eig,q3_psd_ok,q3_a_P_negative,q3_a_Q_negative,q3_sample_count,q3_pf_design_count,q3_pf_attempts_actual,q3_pf_retries,q3_pf_failures,min7_a_P,min7_a_Q,min7_b_PP,min7_b_QQ,min7_b_PQ,min7_a_P_rel_error,min7_a_Q_rel_error,min7_b_PP_rel_error,min7_b_QQ_rel_error,min7_b_PQ_rel_error,min7_coef_rel_max,min7_coef_rel_mean,min7_pred_max_abs_mw,min7_pred_rmse_mw,min7_pred_max_abs_rel_baseline,min7_pred_rmse_rel_baseline,min7_h_min_eig,min7_psd_ok,min7_a_P_negative,min7_a_Q_negative,min7_sample_count,min7_pf_design_count,min7_pf_attempts_actual,min7_pf_retries,min7_pf_failures
15,0.15,winter,10,0.075,-0.0841227200868059,-0.027123377431838465,0.020775095332605045,0.01941925047615621,0.0017973763298180755,8.073502221761508e-07,2.6813659131276224e-07,0.21871909870452053,5.964397031821278e-10,81,82,162,0,0,-0.08412088988367812,-0.027119282579766424,0.02076164236569868,0.019409295233255602,0.0017348419401634777,2.1756347463116825e-05,0.00015097131919431818,0.0006475525955639574,0.0005126481535587158,0.03479204025466125,0.03479204025466125,0.007224993734088271,1.2217665389029162e-06,3.0119007144073904e-07,5.586007560105516e-06,1.3770634262151612e-06,0.01898563707098669,True,True,True,9,10,18,0,0,-0.08412121831274859,-0.027127372524253852,0.02075068841129764,0.01942201210530462,0.0018187826400675032,1.785218138141291e-05,0.00014729332382296348,0.0011748163325115174,0.0001422109031272612,0.011909754169114214,0.011909754169114214,0.0026783853819914737,6.7768799077105e-07,3.4673257165055973e-07,3.0984399386474035e-06,1.5852871272068451e-06,0.018960145235012944,True,True,True,15,16,30,0,0,-0.08412493181670455,-0.027120113471479013,0.020803629494725223,0.019412634904677598,0.0017273023058152566,2.6291706881907758e-05,0.0001203375342002896,0.0013734792385776812,0.00034067079398325154,0.038986840319035855,0.038986840319035855,0.008169523918535797,1.0821085818775531e-06,3.379469825393033e-07,4.9474809849113e-06,1.5451187598201208e-06,0.018999254478172065,True,True,True,7,8,14,0,0
15,0.15,winter,18,0.0,-0.08205839597428329,-0.026438049188275473,0.020843916265008984,0.019396755930172777,0.001779606502449125,8.563544390523606e-07,3.858391084761721e-07,0.2089443432063759,4.4009401678479776e-10,81,82,162,0,0,-0.08206860214358831,-0.026441672059307263,0.020845400260066073,0.019396803667713743,0.0017798870757923231,0.00012437690480936569,0.000137032464303747,7.119559674632066e-05,2.4611095347458787e-06,0.0001576603269623294,0.0001576603269623294,9.854528047130173e-05,1.1506206540551692e-06,5.742418087612562e-07,5.506828452008833e-06,2.7483003365832846e-06,0.018973666770736572,True,True,True,9,10,18,0,0,-0.08206276711582862,-0.02644124984359298,0.020845117082204174,0.019396795363493837,0.0017798621858128476,5.3268669139604544e-05,0.00012106246170406823,5.7609960617046944e-05,2.032985371358141e-06,0.0001436741005537181,0.0001436741005537181,7.552963547715919e-05,9.00636676674782e-07,5.035945769056028e-07,4.3104142608216795e-06,2.410185263585713e-06,0.01897361743228031,True,True,True,15,16,30,0,0,-0.08206886208703525,-0.026441412314367644,0.020845394546199648,0.019396797948803248,0.0017799264417361794,0.00012754469091881435,0.00012720780070017243,7.092147040882129e-05,2.166271031092681e-06,0.00017978091585652543,0.00017978091585652543,0.00010152422978308524,1.141575269147932e-06,5.624353813138822e-07,5.463537570004417e-06,2.691795205761376e-06,0.01897364578669932,True,True,True,7,8,14,0,0
15,0.15,winter,18,0.075,-0.08204149752053262,-0.02643683407244467,0.020660022205549106,0.019345354011084136,0.0017462503712214917,8.007887375238807e-07,2.661724680047035e-07,0.20894434311554722,5.756234378040403e-10,81,82,162,0,0,-0.08203968475983896,-0.0264327674071677,0.020646700729784407,0.019335490068672224,0.001684158504800604,2.2095655837935826e-05,0.00015382572911989904,0.0006447948424990467,0.0005098868909687411,0.03555725307700155,0.03555725307700155,0.007377571239085434,1.2120647553235005e-06,2.9896720644832206e-07,5.800897680456574e-06,1.4308461382129487e-06,0.018923895410108835,True,True,True,9,10,18,0,0,-0.08204000966736928,-0.02644080111130857,0.020635840367416107,0.01934809064684721,0.001767506581519851,1.8135373052515154e-05,0.00015005725923451568,0.0011704652536788235,0.00014146217026395037,0.012172487196849244,0.012172487196849244,0.00273052145061581,6.729702775550885e-07,3.4420926684722e-07,3.2208111859861775e-06,1.6473729880156203e-06,0.018898532969370267,True,True,True,15,16,30,0,0,-0.08204369754097887,-0.026433591715726595,0.02068838593896875,0.01933880633885452,0.0016766646807265366,2.6815946962355915e-05,0.00012264542377003567,0.0013728801032291884,0.00033846225949263104,0.03984863316388686,0.03984863316388686,0.008341887379468213,1.0734374141963161e-06,3.3545559153114584e-07,5.137432285509161e-06,1.605478217448736e-06,0.018937425898122535,True,True,True,7,8,14,0,0
15,0.3,summer,10,0.0,-0.07757532062463673,-0.024981561759183712,0.020590781362076125,0.0192378268488445,0.0016711670847863347,6.765601130383908e-06,3.0386542820212463e-06,0.18840612333593834,4.228832978236952e-09,81,82,162,0,0,-0.07761531364880425,-0.0249957481439082,0.020596771519343842,0.01923797164974511,0.0016722741277496096,0.0005155379809580903,0.0005678742130165132,0.00029091451956547693,7.526884493786987e-06,0.0006624370313959014,0.0006624370313959014,0.0004088581258859537,9.077051233836314e-06,4.509238144348782e-06,4.817811158744262e-05,2.393360717002051e-05,0.01884000931446511,True,True,True,9,10,18,0,0,-0.07759245547490337,-0.024994172553193212,0.02059492691850952,0.01923800619314385,0.0016722361921526858,0.00022088017333922835,0.0005048040683188847,0.00020133070038956047,9.32248225065787e-06,0.0006397369691182207,0.0006397369691182207,0.00031521487868331043,7.123793865341024e-06,3.966158792587231e-06,3.7810840429208945e-05,2.105111406339673e-05,0.018839711275218298,True,True,True,15,16,30,0,0,-0.07761628759357173,-0.024994777222282803,0.020596752154338094,0.019237952285647446,0.0016723230839835888,0.0005280928084421298,0.0005290086835224984,0.00028997404987630906,6.520320820209893e-06,0.0006917316688954317,0.0006917316688954317,0.00040906550631131575,9.009099347376606e-06,4.421119960578676e-06,4.7817444506901156e-05,2.3465903773708988e-05,0.018839970952708746,True,True,True,7,8,14,0,0
15,0.3,summer,10,0.15,-0.07750953084927115,-0.024976908464041634,0.02023485045664651,0.01913750867838794,0.001607190715989613,6.270021602677173e-06,2.0834356259381735e-06,0.18840612237258042,5.5244051000435945e-09,81,82,162,0,0,-0.07750242086900443,-0.024960919229638907,0.020208856006278374,0.019118213107890088,0.001485347596270248,9.173039997435734e-05,0.00064016066780668,0.0012846376316220096,0.001008259268283711,0.0758112390964939,0.0758112390964939,0.015767205412836133,9.501091417710075e-06,2.3406984736318503e-06,5.04287827702398e-05,1.2423685834386147e-05,0.01874215523596418,True,True,True,9,10,18,0,0,-0.07750357595623539,-0.02499250989838303,0.0201870649907367,0.019142825619510914,0.001649249857701554,7.68278812996851e-05,0.0006246343242692699,0.0023615428248324292,0.0002778282801616477,0.026169353311547867,0.026169353311547867,0.00590203732442218,5.29958242071046e-06,2.695373107687778e-06,2.8128504286237208e-05,1.4306186411275813e-05,0.01868892520318602,True,True,True,15,16,30,0,0,-0.07751806497597026,-0.024964059179652737,0.02029020428737958,0.01912474535070487,0.0014700774986871937,0.00011010422338382873,0.000514446549975585,0.0027355690544356172,0.0006669273360966449,0.08531235021021179,0.08531235021021179,0.017867879474820693,8.42091712390143e-06,2.6259795366119057e-06,4.469555987808475e-05,1.3937867323753574e-05,0.01876946863766316,True,True,True,7,8,14,0,0
15,0.3,summer,18,0.0,-0.08377491593426824,-0.027024334064394244,0.020937184790539253,0.01945890253729603,0.0018240271102393435,6.9379921884410445e-06,3.1059266577887463e-06,0.21687755626717192,4.5910037715923835e-09,81,82,162,0,0,-0.08381606903004031,-0.027038954273986417,0.02094334034887638,0.01945905475325015,0.001825177062505126,0.0004912341040589212,0.0005410016600888293,0.00029400124221164376,7.822432627913803e-06,0.0006304469153428036,0.0006304469153428036,0.00039290127086602234,9.314814208192038e-06,4.62857401093627e-06,4.294964572874981e-05,2.1341876451403388e-05,0.01902493492744574,True,True,True,9,10,18,0,0,-0.08379252915943732,-0.02703721347857262,0.02094142684100302,0.019459088906131048,0.001825132808200211,0.00021024461764529835,0.0004765858114101912,0.0002026084455003164,9.577561460649839e-06,0.0006061850473900898,0.0006061850473900898,0.0003010402966813091,7.285971104983857e-06,4.053744758584871e-06,3.359485983883115e-05,1.8691398171192294e-05,0.019024626604766174,True,True,True,15,16,30,0,0,-0.08381714710779478,-0.027037879543812017,0.02094331881979,0.019459033224353887,0.0018252316160108394,0.0005041028457632295,0.0005012326810716346,0.00029297297185934697,6.716054905913514e-06,0.0006603551910352639,0.0006603551910352639,0.00039307594892707776,9.239598599546095e-06,4.530869227735083e-06,4.260283433000238e-05,2.089136979279449e-05,0.01902489223606358,True,True,True,7,8,14,0,0
15,0.3,summer,18,0.15,-0.08370727366597193,-0.02701944371787798,0.020571097088060146,0.01935579143412645,0.0017567799732282855,6.423908451408042e-06,2.1293678609143528e-06,0.21687755519542193,6.156296944448414e-09,81,82,162,0,0,-0.08369995507015571,-0.02700312116011464,0.020544319772954955,0.01933595793625766,0.001632326390664226,8.743082286180863e-05,0.0006041041382335108,0.0013016960150088917,0.0010246802842067363,0.07084187228325463,0.07084187228325463,0.014771956708713115,9.729074703068372e-06,2.3927555569242175e-06,4.4859758282971196e-05,1.10327486621111e-05,0.01892467987290821,True,True,True,9,10,18,0,0,-0.08370114865552596,-0.027035376806025767,0.02052196055461565,0.01936125378013158,0.00179973921451443,7.317178278128363e-05,0.0005896897180253476,0.0023886199764535797,0.00028220731885008856,0.02445339878433866,0.02445339878433866,0.005557417516089793,5.411114850227506e-06,2.7544631731884244e-06,2.495009151754644e-05,1.2700545110380183e-05,0.01887082457312371,True,True,True,15,16,30,0,0,-0.08371593647176252,-0.027006335877263286,0.020627418837021096,0.01934262870938786,0.0016167664918197988,0.00010348928367991492,0.0004851262206237066,0.0027379069145953647,0.000680040637072673,0.07969892841588856,0.07969892841588856,0.016741098294372043,8.62462949323883e-06,2.6843554007892027e-06,3.976727552773929e-05,1.2377285415129333e-05,0.01895247600661749,True,True,True,7,8,14,0,0
15,0.3,winter,10,0.0,-0.08416416731350372,-0.027152812061815343,0.020959046898669363,0.019472822608220718,0.0018337154676457174,6.946858993894106e-06,3.1101217045947214e-06,0.2187190986125193,4.61871618728793e-09,81,82,162,0,0,-0.08420539509894932,-0.027167460077932908,0.020965226572660218,0.01947297578816841,0.0018348761735645287,0.0004898496208195431,0.0005394658970745988,0.00029484518167437223,7.866345355546724e-06,0.000632980382539139,0.000632980382539139,0.00039300148549263993,9.329902989895292e-06,4.636154320613714e-06,4.265701097472087e-05,2.119684266268435e-05,0.019036563339991097,True,True,True,9,10,18,0,0,-0.08418181188270024,-0.027165708693260935,0.020963308675108074,0.019473009914805973,0.0018348315018354832,0.0002096446713550487,0.0004749648550491567,0.0002033382748324127,9.61887185102814e-06,0.0006086190626891907,0.0006086190626891907,0.00030123714715536736,7.29624122004259e-06,4.059276761755734e-06,3.3358957980018664e-05,1.855931552162763e-05,0.01903625436698208,True,True,True,15,16,30,0,0,-0.08420647986052311,-0.02716637868445828,0.020965204905969013,0.01947295412108246,0.0018349310861346837,0.0005027382598734416,0.0004996396915189392,0.0002938114184832888,6.75366198225522e-06,0.0006629264516507307,0.0006629264516507307,0.00039317389670173107,9.254221133033966e-06,4.537832112700784e-06,4.231098789149939e-05,2.0747306209138893e-05,0.019036520371679345,True,True,True,7,8,14,0,0
15,0.3,winter,10,0.15,-0.08409640844274242,-0.027147906792156666,0.020592327848051945,0.01936953477051769,0.0017662674195873117,6.433662384991174e-06,2.132276017523781e-06,0.21871909753414073,6.197078017411428e-09,81,82,162,0,0,-0.08408907659414389,-0.027131563147164226,0.020565500760580495,0.01934966714306316,0.0016416486161733544,8.718384927749587e-05,0.0006020222891202708,0.0013027709964653375,0.0010257152631122483,0.07055488991158516,0.07055488991158516,0.014714516461912103,9.74352019387191e-06,2.396051922984276e-06,4.454809984002886e-05,1.0954927804648e-05,0.01893615583828799,True,True,True,9,10,18,0,0,-0.08409027263089143,-0.027163860868866692,0.02054310555053074,0.01937500634015454,0.0018092836303585348,7.29616396768976e-05,0.0005876724430941187,0.002390322156971186,0.0002824832759998605,0.024354302338271912,0.024354302338271912,0.005537548370802795,5.418171786262605e-06,2.758204184298274e-06,2.477228485005458e-05,1.2610714909646766e-05,0.018882259420881675,True,True,True,15,16,30,0,0,-0.08410507932504775,-0.02713478259730017,0.020648710544085718,0.019356346673013808,0.0016260704035030492,0.00010310645205649689,0.00048343303063805976,0.002738043821323909,0.0006808680569485566,0.07937473932324743,0.07937473932324743,0.016676038136842892,8.637539242747818e-06,2.688051522461087e-06,3.94914725788842e-05,1.2289971716079792e-05,0.018963982830502334,True,True,True,7,8,14,0,0
15,0.3,winter,18,0.0,-0.08208256202741981,-0.02646604867000503,0.020842250559189486,0.01939843382610394,0.0017820024359496821,6.889731616784023e-06,3.0874066756356275e-06,0.20894434302614537,4.4714657254640855e-09,81,82,162,0,0,-0.08212339632910236,-0.0264805496463219,0.020848359227667857,0.0193985850977819,0.0017831441816562519,0.00049747840069131,0.0005479086242578522,0.00029309063628853816,7.79813872140208e-06,0.0006407093968536152,0.0006407093968536152,0.00039739703936254346,9.249433620954484e-06,4.5957492224044065e-06,4.426745173855745e-05,2.1995088049975763e-05,0.018974402082153077,True,True,True,9,10,18,0,0,-0.08210004416212312,-0.026478854589930333,0.020846464742903727,0.019398619362413883,0.0017831017139067278,0.0002129823225699311,0.0004838621769532722,0.0002021942736975875,9.564499464121905e-06,0.000616877920171286,0.000616877920171286,0.00030509623857123973,7.241440104973143e-06,4.029691238435904e-06,3.465726805567077e-05,1.9285955197799566e-05,0.018974096585087218,True,True,True,15,16,30,0,0,-0.08212444554948767,-0.0264795036836913,0.020848338301481743,0.01939856417059152,0.0017831971774114122,0.0005102609011321089,0.0005083877028084883,0.0002920866091057076,6.719330475002815e-06,0.0006704488371941501,0.0006704488371941501,0.0003975806761430916,9.17623093313509e-06,4.500701756947923e-06,4.39171063462908e-05,2.154019434919445e-05,0.018974360595124598,True,True,True,7,8,14,0,0
15,0.3,winter,18,0.15,-0.08201542969278931,-0.02646122402699469,0.02047895557947905,0.019296091776573158,0.0017156623600024926,6.381627727044571e-06,2.116757395973827e-06,0.20894434198320644,5.9805392582656935e-09,81,82,162,0,0,-0.08200816850817008,-0.026444992930125647,0.020452393820374042,0.019276406185896232,0.001591925289749742,8.853437269476314e-05,0.0006133917634297953,0.0012970270383480178,0.0010201853776320394,0.0721220404814667,0.0721220404814667,0.015028235806714262,9.666450259036407e-06,2.378462252807525e-06,4.626327837971957e-05,1.1383233593368562e-05,0.01887480753087831,True,True,True,9,10,18,0,0,-0.08200935147198118,-0.026477066090530903,0.02043019061020132,0.019301514147514114,0.0017583745414627944,7.411069881389212e-05,0.0005986897476644656,0.0023812234508782514,0.0002810087660993937,0.02489544704783535,0.02489544704783535,0.005646095942258271,5.380508378447987e-06,2.7382409655658372e-06,2.5750916858425566e-05,1.3105121390585052e-05,0.018821128541486255,True,True,True,15,16,30,0,0,-0.08202405737442224,-0.026448187120862637,0.020535012567326948,0.019283038951005336,0.0015764448349990113,0.0001051958352853836,0.0004926796325922004,0.002737297203834489,0.0006764491855802929,0.08114505987188177,0.08114505987188177,0.017031336345834827,8.56866672372704e-06,2.6683283216171966e-06,4.100932641868681e-05,1.2770522026538814e-05,0.01890247021502557,True,True,True,7,8,14,0,0
15,0.6,summer,10,0.0,-0.07767014888210241,-0.02509192334692973,0.020584408072278786,0.01924438924659497,0.0016802035897703505,5.4733305410080424e-05,2.4336675331296987e-05,0.18840612353572583,4.263468578180607e-09,81,82,162,0,0,-0.07783029754589187,-0.025148771147497744,0.020608241338394215,0.019244978597977476,0.0016847219645495092,0.002061907516496264,0.0022655816287874874,0.001157831016106207,3.062458230930011e-05,0.0026891829085349483,0.0026891829085349483,0.0016410255304468413,7.33695841984329e-05,3.612497298585064e-05,0.00038942250295023165,0.00019173990902159065,0.018843007942850425,True,True,True,9,10,18,0,0,-0.07773880618324414,-0.025142412255197765,0.020600810459747643,0.019245150634175614,0.0016842431730319327,0.0008839599528134702,0.002012157759608361,0.0007968355179544944,3.9564133257086575e-05,0.0024042224905198063,0.0024042224905198063,0.001227347970830644,5.76252478323748e-05,3.176471275228158e-05,0.0003058565547178079,0.0001685970294179866,0.018841952260031235,True,True,True,15,16,30,0,0,-0.07783420106740337,-0.025144867626106803,0.020608162622032602,0.019244899881348077,0.0016850368304018998,0.002112165196797292,0.002110012789491537,0.0011540069390993412,2.653421454620785e-05,0.002876580349011938,0.002876580349011938,0.0016558598977892633,7.282654813079575e-05,3.5415543018825095e-05,0.0003865402395850806,0.00018797447956679365,0.01884280683792668,True,True,True,7,8,14,0,0
15,0.6,summer,10,0.3,-0.07741046223370382,-0.02507359503735722,0.019889484785601957,0.019045461346662438,0.0015537854512729225,4.99001553068007e-05,1.6513476256291358e-05,0.18840612353575453,1.8330505974217814e-08,81,82,162,0,0,-0.07738263034024928,-0.025009960507994117,0.019839250303080095,0.019007185533509007,0.0013121427553176152,0.0003595365878342633,0.0025379100709632865,0.002525680431687281,0.0020097078487483653,0.15551870150529815,0.15551870150529815,0.032590307288906266,7.568479686842836e-05,1.8551854283139437e-05,0.0004017109181383129,9.846736366622809e-05,0.018646357185747548,True,True,True,9,10,18,0,0,-0.07738614327624019,-0.02513575444255094,0.019793577423132463,0.019056011682338732,0.0016383810051343113,0.0003141559520714131,0.0024790782932655213,0.004822013415556153,0.0005539553746535394,0.0544448100847128,0.0544448100847128,0.012522802624051884,4.2354805120839445e-05,2.1360228198178228e-05,0.00022480588383212298,0.00011337332246594743,0.018526421642973523,True,True,True,15,16,30,0,0,-0.07744442178306138,-0.025021739329860307,0.02000011908421059,0.01902024357652061,0.0012799897688797347,0.0004386945688891021,0.0020681401058597147,0.0055624517073040855,0.0013240829235633836,0.17621202592202903,0.17621202592202903,0.03712107904552907,6.728211948693087e-05,2.0795991693886332e-05,0.0003571121693088839,0.0001103785339012073,0.018704183529654042,True,True,True,7,8,14,0,0
15,0.6,summer,18,0.0,-0.0838724073418254,-0.027137064983161797,0.020930645924111837,0.01946566300170263,0.0018334002201483188,5.6124506659857576e-05,2.4876458543906923e-05,0.21687755648240006,1.1183982157048078e-08,81,82,162,0,0,-0.08403720754481302,-0.027195652152015814,0.020955269451094202,0.01946627224675278,0.001838120661754454,0.0019648917708300017,0.0021589353486904375,0.001176434165981613,3.129844845602383e-05,0.0025746923948653704,0.0025746923948653704,0.001581250425764689,7.530071966494953e-05,3.708225624727073e-05,0.00034720383651620627,0.0001709824513366832,0.019027998655969033,True,True,True,9,10,18,0,0,-0.08394298654512136,-0.027188628593770685,0.020947557238182878,0.019466446257150646,0.0018375835862925454,0.0008415068260467909,0.0019001174459722086,0.0008079690484253914,4.023779965310638e-05,0.0022817528305992866,0.0022817528305992866,0.0011743167901393568,5.8945166790835835e-05,3.246691641879063e-05,0.0002717900724578632,0.0001497015963540947,0.01902691666866334,True,True,True,15,16,30,0,0,-0.08404152769281374,-0.027191332004053253,0.020955181999334636,0.019466184794870958,0.0018384704687401773,0.002016400343644258,0.001999738030738685,0.0011722559977645661,2.6805825635481087e-05,0.0027654892441775956,0.0027654892441775956,0.0015961378883921171,7.469974732661824e-05,3.629579481433589e-05,0.00034443281517089686,0.00016735615894529572,0.019027775292120592,True,True,True,7,8,14,0,0
15,0.6,summer,18,0.3,-0.08360543738821091,-0.02711780276170376,0.020216043982421165,0.019261208418676654,0.0017005334626677905,5.112086460014667e-05,1.6875615380571025e-05,0.21687755648240753,2.0277780066191298e-08,81,82,162,0,0,-0.08357682972765645,-0.027052847826921862,0.020164384822948436,0.019221883434655994,0.0014537570762464041,0.00034217464136070705,0.002395287529387593,0.0025553545251036256,0.0020416675404689153,0.14511704220693633,0.14511704220693633,0.03049030528865143,7.749501702766434e-05,1.8961776986936823e-05,0.0003573215148887502,8.743079410558993e-05,0.01882686071589067,True,True,True,9,10,18,0,0,-0.08358044774202493,-0.02718127712950783,0.02011749172826389,0.01927205109822099,0.001786940471788338,0.0002988997721481643,0.0023406899282919875,0.004874952500009122,0.0005629283120812888,0.05081170760037904,0.05081170760037904,0.01177783562258192,4.3242477852112673e-05,2.1825404799526183e-05,0.00019938659653619058,0.00010063468601139739,0.018706347654341118,True,True,True,15,16,30,0,0,-0.08363995600752769,-0.027064904034241208,0.02032871836716421,0.019235215900223396,0.0014209920160138726,0.0004128752913052786,0.0019507010920259721,0.005573513039220181,0.0013494749595620039,0.1643845608606783,0.1643845608606783,0.034734225048558345,6.890750662565115e-05,2.1254928189252377e-05,0.0003177253918906114,9.800427731661812e-05,0.018885450826705914,True,True,True,7,8,14,0,0
15,0.6,winter,10,0.0,-0.08426182639504007,-0.02726569258787831,0.020952497020011677,0.01947959536010745,0.001843108603588035,5.620306762280092e-05,2.491030947613421e-05,0.21871909882907645,4.34991270781282e-09,81,82,162,0,0,-0.08442692447154461,-0.02732439094703897,0.02097718501593136,0.01948020666523157,0.0018478514370322875,0.001959346047503904,0.0021528284663710332,0.001178284187079217,3.138181839967726e-05,0.0025732794217585386,0.0025732794217585386,0.0015790239882224738,7.542328407869961e-05,3.714305648857619e-05,0.00034484086887007995,0.00016982081897476439,0.019039631174992775,True,True,True,9,10,18,0,0,-0.08433252990470123,-0.027317324784988287,0.02096945484290395,0.019480380797818997,0.0018473105824977425,0.000839093011452794,0.0018936690106686606,0.0008093461545546308,4.0321048614563434e-05,0.002279832506477146,0.002279832506477146,0.001172452346353559,5.9028762393543294e-05,3.251131258682736e-05,0.00026988389541451435,0.00014864414109640306,0.01903854752614956,True,True,True,15,16,30,0,0,-0.0844312713610726,-0.027320044057579214,0.020977097001241837,0.01948011865052393,0.0018482034954158315,0.0020109339339041384,0.0019934013971489675,0.001174083509258601,2.6863515734321765e-05,0.0027642927905137064,0.0027642927905137064,0.0015939150293119472,7.481859320790374e-05,3.635163738343265e-05,0.0003420761771991966,0.00016620239191750033,0.01903940637711722,True,True,True,7,8,14,0,0
15,0.6,winter,10,0.3,-0.08399439649979668,-0.027246371295394433,0.02023665979329955,0.019274790893654997,0.001709839427922771,5.1198231909129616e-05,1.689854165815183e-05,0.21871909882912996,2.040281504855912e-08,81,82,162,0,0,-0.08396573960508122,-0.02718133283560416,0.020184910160369853,0.019235399363098763,0.0014627381798463948,0.0003411762678143011,0.002387050337190347,0.002557222064101497,0.002043681343757539,0.14451722418873814,0.14451722418873814,0.030369270840320362,7.760970883095852e-05,1.898773086151806e-05,0.0003548373655818214,8.681331883299253e-05,0.018838206693195428,True,True,True,9,10,18,0,0,-0.08396936430028128,-0.02730992887109634,0.0201379397337861,0.019285652120721915,0.0017963610868462112,0.0002980222557484659,0.002332698729328381,0.004878278358035234,0.0005634938986513274,0.05060221296800396,0.05060221296800396,0.011734941241953473,4.329863683705812e-05,2.1854851443931407e-05,0.000197964590512895,9.99220075472471e-05,0.018717649644039366,True,True,True,15,16,30,0,0,-0.08402895031286806,-0.027193406599821248,0.020349462843885665,0.01924874918133987,0.0014299344510577982,0.00041138236014414347,0.0019439174118644517,0.005574193158986084,0.001351076255895958,0.16370249283660382,0.16370249283660382,0.03459661240469889,6.901050615862152e-05,2.128398188680315e-05,0.0003155211708902231,9.731194943991081e-05,0.018896847305085243,True,True,True,7,8,14,0,0
15,0.6,winter,18,0.0,-0.0821793198592338,-0.026578129034722054,0.020835745250779362,0.0194051402761299,0.0017912794276883598,5.573497691611917e-05,2.4728017154021938e-05,0.20894434323591016,4.212047016727283e-09,81,82,162,0,0,-0.08234284161617612,-0.026636237659093884,0.02086016146336196,0.01940574462958852,0.0017959508533873362,0.0019898163822776476,0.002186332389828096,0.0011718425373103251,3.114398813854896e-05,0.002607871013400193,0.002607871013400193,0.0015974012621909621,7.476965853140533e-05,3.6818931676462134e-05,0.00035784485654625304,0.00017621406306698358,0.018977447984376172,True,True,True,9,10,18,0,0,-0.08224937222443998,-0.02662939812567091,0.020852526923582308,0.019405918107033453,0.0017954300439676683,0.0008524330126524174,0.0019289954864749144,0.000805427048572337,4.0083755770009064e-05,0.002317123846137008,0.002317123846137008,0.0011888126299213371,5.8582712637283985e-05,3.227407931297217e-05,0.0002803747243405424,0.00015446256554805545,0.018976373206974543,True,True,True,15,16,30,0,0,-0.08234704630569202,-0.026632032969481544,0.020860076437996165,0.01940565960454926,0.0017962909540892007,0.0020409811950681113,0.0020281312761722442,0.0011677617921886261,2.6762415109704107e-05,0.002797735696942931,0.002797735696942931,0.0016122744750963233,7.418474148601639e-05,3.6053830804646774e-05,0.00035504546491721753,0.00017255231822160377,0.018977230803418815,True,True,True,7,8,14,0,0
15,0.6,winter,18,0.3,-0.08191435454704345,-0.02655912518241816,0.020126566845375504,0.01920220586075249,0.0016602006154767114,5.0785489708854437e-05,1.677619853945419e-05,0.20894434323595362,1.973838861801802e-08,81,82,162,0,0,-0.08188596021489102,-0.026494532535260785,0.02007529962392854,0.019163169275444716,0.001414833144298327,0.0003466343879420801,0.0024320321814553817,0.0025472412577010406,0.002032921925159021,0.1477938682489498,0.1477938682489498,0.031030539600241464,7.699779400367757e-05,1.8849234791807357e-05,0.00036850863158676957,9.021174969317819e-05,0.01877754944345949,True,True,True,9,10,18,0,0,-0.08188954929699423,-0.026622238676325842,0.020028741755031877,0.019212968164328607,0.0017461104215578146,0.00030281933106940005,0.0023763393361723472,0.004860495636951841,0.0005604722526984917,0.05174664147723399,0.05174664147723399,0.011969353606825214,4.299890052636207e-05,2.1697709552616355e-05,0.00020579116840605202,0.00010384444592555388,0.018657217559570415,True,True,True,15,16,30,0,0,-0.08194872027624683,-0.02650651260316329,0.020238682611445867,0.019176426464479392,0.0013822358750483995,0.00041953244206094386,0.001980960550903922,0.005570536044529285,0.001342522648632046,0.16742840453716398,0.16742840453716398,0.03534839124465804,6.846099884670435e-05,2.1128939609748495e-05,0.00032765184156909055,0.00010112233373979555,0.018835923289090888,True,True,True,7,8,14,0,0
