point_id,b,S,E,scenario,t,n_feasible,matrix_rank,n_unique_p,n_unique_q,A_P,A_Q,B_PP,B_QQ,B_PQ,relative_max_residual,rmse_mw,lambda_min_cost,lambda_max_cost,lambda_min_over_lambda_max_pct,is_psd_cost
P3_dev_run0,31,1.045,0.405,summer_peak,7,15,5,3,9,-0.05286480908754779,-0.04122003085077741,0.01100321660384972,0.013122257101714656,0.0003828254550156072,0.005061001123167357,9.364171334398357e-05,0.01098606513394218,0.013139408571622196,83.61156496548335,True
P3_dev_run0,31,1.045,0.405,summer_peak,8,15,5,3,9,-0.058122268399824845,-0.04533829742382714,0.010973982919206674,0.013315940727328614,0.0005165489835312222,0.004877061250410879,0.000102453823675488,0.010945838265475282,0.013344085381060007,82.02763960886605,True
P3_dev_run0,31,1.045,0.405,summer_peak,9,15,5,3,9,-0.06514829911339971,-0.05084516619339727,0.010938639397341628,0.013576972237003115,0.0006999320940278357,0.004688492459386639,0.0001142479158986717,0.010893006829309469,0.013622604805035276,79.96273095497216,True
P3_dev_run0,31,1.045,0.405,summer_peak,10,15,5,3,9,-0.06957919125406371,-0.05431988096168335,0.010918512258130633,0.01374289091527596,0.0008183476783079633,0.004593430110020166,0.00012169247320309067,0.010860428846568827,0.013800974326837766,78.69320375047239,True
P3_dev_run0,31,1.045,0.405,summer_peak,11,15,5,3,9,-0.07126822802996564,-0.05564479469229805,0.010911292039118054,0.013806401352912091,0.0008640532318561496,0.004560988331323043,0.00012453183096855535,0.010848197338429235,0.01386949605360091,78.21623292226785,True
P3_dev_run0,31,1.045,0.405,summer_peak,12,15,5,3,9,-0.07137471224150813,-0.05572832969947493,0.010910845310291017,0.013810410172526443,0.0008669452013168883,0.004559006034535338,0.0001247108663138607,0.010847429937716436,0.013873825545101024,78.18629333671247,True
P3_dev_run0,31,1.045,0.405,summer_peak,13,15,5,3,9,-0.07006444018291823,-0.054700500085624965,0.01091640970261868,0.013761122803447122,0.0008314465343045523,0.004583909876791657,0.00012250801590407646,0.010856901214860395,0.013820631291205407,78.55575469818845,True
P3_dev_run0,31,1.045,0.405,summer_peak,14,15,5,3,9,-0.07328101885355504,-0.057223927624044414,0.01090301728071642,0.01388227448224092,0.0009189288005299755,0.004524705237879205,0.000127916556995788,0.010833767790247747,0.013951523972709594,77.65293462878712,True
P3_dev_run0,31,1.045,0.405,summer_peak,15,15,5,3,9,-0.07497627382155865,-0.058554157767289464,0.010896319371365358,0.013946339147880566,0.0009654931208421678,0.0044959715689123995,0.0001307679449025686,0.010821735748482754,0.01402092277076317,77.18276411199231,True
P3_dev_run0,31,1.045,0.405,summer_peak,16,15,5,3,9,-0.07596800892194448,-0.05933244285459822,0.010892517612378933,0.013983885437485579,0.0009928804069457636,0.004479880955259103,0.00013243633223898572,0.010814750991916129,0.014061652057948383,76.90953344136449,True
P3_dev_run0,31,1.045,0.405,summer_peak,17,15,5,3,9,-0.07761716149956581,-0.06062679940516934,0.010886385692828333,0.014046432449333669,0.0010386630041250497,0.004454220390589248,0.00013521114136849847,0.01080322565219435,0.014129592489967651,76.4581544716516,True
P3_dev_run0,31,1.045,0.405,summer_peak,18,15,5,3,9,-0.07763534172535058,-0.06064106644516918,0.010886328215023378,0.014047120641888433,0.0010391693849030464,0.0044539552954946104,0.00013524207983192904,0.01080310775263728,0.014130341104274531,76.45326940741198,True
P3_dev_run0,31,1.045,0.405,summer_peak,19,15,5,3,9,-0.07699071309339203,-0.06013510223862848,0.010888686981543008,0.014022656902126026,0.0010212366045775914,0.004463811499439262,0.00013415703380877054,0.010807590355136797,0.014103753528532237,76.62917770984001,True
P3_dev_run0,31,1.045,0.405,summer_peak,20,15,5,3,9,-0.07613065077253295,-0.059460085934376454,0.010891902322821877,0.013990047729226266,0.000997382204506757,0.004477290498319138,0.0001327099630563639,0.010813609346383247,0.014068340705664897,76.86485259792529,True
P3_dev_run0,31,1.045,0.405,summer_peak,21,15,5,3,9,-0.07318269094454159,-0.05714677808773011,0.010903413033151937,0.01387856322284085,0.0009162376944761996,0.004526421002533564,0.00012775117455224552,0.010834468760626922,0.013947507495365864,77.68032219539394,True
P3_dev_run0,31,1.045,0.405,summer_peak,22,15,5,3,9,-0.06878709634924997,-0.05369861650330432,0.010921981448343006,0.013713157600942803,0.0007970212467260382,0.004609315624135055,0.00012036108712579618,0.010866198863631861,0.013768940185653947,78.91819353644594,True
P3_dev_run0,31,1.045,0.405,summer_peak,23,15,5,3,9,-0.06462026851022236,-0.05043118632811658,0.010941126763998615,0.013557272327509386,0.0006859635296630486,0.00470086589406766,0.00011336016237715871,0.01089690856620255,0.01360149052530545,80.11554723306942,True
P3_dev_run0,31,1.045,0.405,winter_peak,0,15,5,3,9,-0.061927733093942276,-0.04832049946117066,0.010954294883982356,0.013457013302651524,0.0006152074330343109,0.004768249047655839,0.00010883900471811455,0.010917042469435777,0.013494265717198101,80.90134504704676,True
P3_dev_run0,31,1.045,0.405,winter_peak,1,15,5,3,9,-0.05749908632453465,-0.04485003796872502,0.01097732097616425,0.013292910125672618,0.0005005423029262551,0.00489662212929825,0.00010140853399662508,0.010950580229965572,0.013319650871871296,82.21371817703739,True
P3_dev_run0,31,1.045,0.405,winter_peak,2,15,5,3,9,-0.0553381737983621,-0.04315720122472554,0.0109891641994761,0.01321320114927424,0.0004453637480007926,0.004968860809378824,9.778561645769639e-05,0.010967087305578884,0.013235278043171454,82.8625380578022,True
P3_dev_run0,31,1.045,0.405,winter_peak,3,15,5,3,9,-0.054056993257196914,-0.04215370571216511,0.01099637717381295,0.013166054268645436,0.00041288713976831093,0.005015225662446712,9.563871403090718e-05,0.010976908870074723,0.013185522572383663,83.2497067129159,True
P3_dev_run0,31,1.045,0.405,winter_peak,4,15,5,3,9,-0.05337742603361608,-0.04162148028915943,0.011000260346958862,0.013141080333938635,0.00039573265262672164,0.005040992242769117,9.450027821258598e-05,0.010982126066084237,0.01315921461481326,83.45578659171433,True
P3_dev_run0,31,1.045,0.405,winter_peak,5,15,5,3,9,-0.053650692299362104,-0.04183549346225739,0.010998694079273856,0.013151119986493872,0.00040262479935055745,0.005030529274043556,9.495803537750704e-05,0.010980027585738657,0.013169786480029073,83.37285955538451,True
P3_dev_run0,31,1.045,0.405,winter_peak,6,15,5,3,9,-0.05516308778387363,-0.04302005621917944,0.010990141481755403,0.013206753169735234,0.0004409150490886173,0.004975033288046335,9.74921697944723e-05,0.010968428138319547,0.01322846651317109,82.91534115007732,True
P3_dev_run0,31,1.045,0.405,winter_peak,7,15,5,3,9,-0.058611770895800636,-0.04572184331658253,0.010971375374636046,0.01333404700600319,0.0005291515403518609,0.004862051162090601,0.00010327464834774333,0.010942110245507102,0.013363312135132133,81.88172314511988,True
P3_dev_run0,31,1.045,0.405,winter_peak,8,15,5,3,9,-0.0644905900877011,-0.0503295157030017,0.010941755906775343,0.013552432941550403,0.0006825376568958762,0.0047039648868160274,0.00011314272383809064,0.010897882410339359,0.013596306437986387,80.15325676900038,True
P3_dev_run0,31,1.045,0.405,winter_peak,9,15,5,3,9,-0.07258458278761994,-0.05667749203850008,0.010905886164452405,0.013855987656296058,0.0008998911699173792,0.004537041095040085,0.00012674710904757644,0.0108387871989427,0.013923086621805763,77.84758863718797,True
P3_dev_run0,31,1.045,0.405,winter_peak,10,15,5,3,9,-0.07514730547820134,-0.05868837351253655,0.010895658008685355,0.013952810583271004,0.0009702085090044849,0.004493160403663805,0.0001310556705725943,0.010820528710837912,0.014027939881118447,77.13555092577994,True
P3_dev_run0,31,1.045,0.405,winter_peak,11,15,5,3,9,-0.07476039341496256,-0.058384750071260524,0.010897158185034445,0.013938172786541969,0.0009595458445905844,0.004499542633190514,0.00013040479455405008,0.01082326136242009,0.014012069609156325,77.2424178891284,True
P3_dev_run0,31,1.045,0.405,winter_peak,12,15,5,3,9,-0.07302187053175921,-0.05702059750011108,0.010904061992673847,0.013872494360574956,0.0009118385430805723,0.004529239174844391,0.0001274806826864568,0.010835615926531816,0.013940940426716987,77.72514331792136,True
P3_dev_run0,31,1.045,0.405,winter_peak,13,15,5,3,9,-0.06918284196883859,-0.054009006985409266,0.010920239667586174,0.013728009329648391,0.0008076677421248396,0.004601320815071972,0.00012102618564289704,0.010863311569383529,0.013784937427851036,78.80566470643048,True
P3_dev_run0,31,1.045,0.405,winter_peak,14,15,5,3,9,-0.07140134009499625,-0.05574921881744792,0.01091073403208989,0.013811412657502003,0.0008676685729766618,0.004558511826563544,0.00012475564791383434,0.010847238376870606,0.013874908312721286,78.17881122086592,True
P3_dev_run0,31,1.045,0.405,winter_peak,15,15,5,3,9,-0.07231721672220881,-0.05646774249579215,0.010906934980793185,0.013845917798076356,0.0008925966796508317,0.004541771253050831,0.00012629567687286522,0.010840657133263012,0.013912195645606529,77.92197155225092,True
P3_dev_run0,31,1.045,0.405,winter_peak,16,15,5,3,9,-0.07303080240142898,-0.057027605491820246,0.010904025757668573,0.01387283141844667,0.0009120827945162327,0.004529082088944624,0.00012749570026444174,0.010835552057589034,0.013941305118526207,77.7226519717295,True
P3_dev_run0,31,1.045,0.405,winter_peak,17,15,5,3,9,-0.07432916608990223,-0.05804636289393435,0.010898846095442704,0.013921867333438535,0.0009476813670378993,0.004506751546057325,0.0001296794293342808,0.010826314623869425,0.013994398805011814,77.36177005326013,True
P3_dev_run0,31,1.045,0.405,winter_peak,18,15,5,3,9,-0.07329890063265958,-0.05723795840854617,0.010902944200205796,0.013882949746518684,0.0009194183162155802,0.0045243922850209855,0.00012794658633537466,0.010833639186534358,0.013952254760190122,77.64794560264131,True
P3_dev_run0,31,1.045,0.405,winter_peak,19,15,5,3,9,-0.07094903628842868,-0.055394399129803845,0.010912637006366884,0.01379438819439854,0.0008553918695324368,0.004566973892482027,0.0001239951790258437,0.010850500195228978,0.013856525005536448,78.30607017916543,True
P3_dev_run0,31,1.045,0.405,winter_peak,20,15,5,3,9,-0.06848848797720021,-0.05346442148266645,0.010923300052864201,0.013701957686861789,0.0007889993298883522,0.004615416835625737,0.00011985908491924027,0.010868376624794864,0.013756881114931126,79.00320235375733,True
P3_dev_run0,31,1.045,0.405,winter_peak,21,15,5,3,9,-0.0656340001315759,-0.05122599225655016,0.010936328097428567,0.013595116115151958,0.0007128077301717118,0.004677263578108239,0.00011506283046679507,0.010889381979052268,0.01364206223352826,79.82211041589669,True
P3_dev_run0,31,1.045,0.405,winter_peak,22,15,5,3,9,-0.06287078966795592,-0.04905970404215437,0.010949610713305231,0.013492087024696118,0.0006398998345531912,0.004743826617267467,0.0001104222314140044,0.010909965808593968,0.013531731929407381,80.62505129062048,True
P3_dev_run0,31,1.045,0.405,winter_peak,23,15,5,3,9,-0.06187639285773194,-0.04828025903312425,0.010954551594712814,0.013455105300635876,0.0006138659489426186,0.004769604607280255,0.00010875280258732073,0.010917427942831662,0.013492228952517027,80.9164147840448,True
P4_normal,15,0.176,0.412,summer,0,37,5,9,17,-0.062021304784804825,-0.036059907856306285,0.018898987775079628,0.02489474033090481,0.0009951109502474437,0.006566769249996055,2.8281864862232844e-05,0.018857978792161095,0.02493574931382334,75.62627677567731,True
P4_normal,15,0.176,0.412,summer,1,37,5,9,17,-0.05627120191900755,-0.03272407738971087,0.01866564439635346,0.024110292941546586,0.0008383919704249218,0.006598547032561307,2.5680521180750705e-05,0.01863355861974046,0.024142378718159586,77.18194978742726,True
P4_normal,15,0.176,0.412,summer,2,37,5,9,17,-0.053841308500102485,-0.03131399181294536,0.018568072306619346,0.023779325343632893,0.0007732240942933018,0.006614179851900568,2.4581350911161464e-05,0.018539546508166325,0.023807851142085914,77.87156597007348,True
P4_normal,15,0.176,0.412,summer,3,37,5,9,17,-0.05236623713223136,-0.03045785828265995,0.018509143165895997,0.02357848796706212,0.0007339362034068583,0.006624424260801401,2.3914153633107004e-05,0.01848271623885716,0.023604914894100954,78.3002875535727,True
P4_normal,15,0.176,0.412,summer,4,37,5,9,17,-0.051486748339192735,-0.029947354724202315,0.01847411590470694,0.023458784902638287,0.0007106163472008868,0.006627305345252832,2.3516367757516483e-05,0.01844891685812416,0.023483983949221066,78.55957020757582,True
P4_normal,15,0.176,0.412,summer,5,37,5,9,17,-0.05142338773623383,-0.029910454963287706,0.018471881897902522,0.023449690818377177,0.0007089393507507154,0.006627027477843812,2.348906403150843e-05,0.018446766834955917,0.023474805881323783,78.58112620062984,True
P4_normal,15,0.176,0.412,summer,6,37,5,9,17,-0.05234807519365902,-0.03044731649325779,0.018508418917835247,0.02357601586595074,0.0007334538439913614,0.006624554205188047,2.3905938502121417e-05,0.01848201752812185,0.023602417255664136,78.3056130561649,True
P4_normal,15,0.176,0.412,summer,7,37,5,9,17,-0.05533341609140489,-0.03217991325137639,0.018627913532038735,0.023982575086248636,0.0008131903925077816,0.006604411070356649,2.5256293084202547e-05,0.01859721555308327,0.0240132730652041,77.44556730182339,True
P4_normal,15,0.176,0.412,summer,8,37,5,9,17,-0.06012882176837839,-0.03496217503391561,0.018821818782571116,0.024636411171864027,0.0009431697336881872,0.006576516874992565,2.7425715265306615e-05,0.018783819839197934,0.02467441011523721,76.12672299549055,True
P4_normal,15,0.176,0.412,summer,9,37,5,9,17,-0.06645534638690032,-0.03863122421003429,0.019081338902458143,0.025500469737337148,0.001118243740060955,0.006546271942526271,3.0288300579002835e-05,0.019033002014061884,0.025548806625733406,74.49663811260508,True
P4_normal,15,0.176,0.412,summer,10,37,5,9,17,-0.07005910955910391,-0.040720464755528936,0.01923099022820485,0.025993514995413882,0.001219807026507251,0.006531630913676121,3.191879491456622e-05,0.01917642409422325,0.02604808112939548,73.61933494817971,True
P4_normal,15,0.176,0.412,summer,11,37,5,9,17,-0.0712026170724472,-0.04138328037280125,0.019278770179307507,0.02615006389763013,0.0012523135255598991,0.006527319088878536,3.243622634918308e-05,0.019222176835899694,0.026206657241037944,73.34844981983814,True
P4_normal,15,0.176,0.412,summer,12,37,5,9,17,-0.07072721269017712,-0.04110772757787512,0.01925888718982778,0.02608497665683397,0.0012387828251811325,0.00652909292923024,3.222109712622723e-05,0.019203139615497477,0.026140724231164272,73.46062582537024,True
P4_normal,15,0.176,0.412,summer,13,37,5,9,17,-0.06886239282593798,-0.040026751521118335,0.019181124823914625,0.025829756855345016,0.0011859322667887237,0.006536305356710328,3.137725112876447e-05,0.019128654526033236,0.025882227153226404,73.90652439911344,True
P4_normal,15,0.176,0.412,summer,14,37,5,9,17,-0.07190261346500364,-0.04178899213442084,0.01930809217670853,0.026245913229943907,0.0012722788909010074,0.006524753724418874,3.275300203559772e-05,0.019250245887817513,0.026303759518834922,73.18438976007704,True
P4_normal,15,0.176,0.412,summer,15,37,5,9,17,-0.07347412932991984,-0.04269975650167055,0.01937410148217516,0.02646118674806623,0.0013172861350298493,0.006519183279183866,3.346414916817765e-05,0.01931340978840329,0.0265218784418381,72.82067079357587,True
P4_normal,15,0.176,0.412,summer,16,37,5,9,17,-0.07433676489567158,-0.043199647841402226,0.01941044729378435,0.026579397023228802,0.0013421000128874608,0.006516233352960792,3.385452409318602e-05,0.019348174543579875,0.026641669773433276,72.62373082513628,True
P4_normal,15,0.176,0.412,summer,17,37,5,9,17,-0.07586253667758505,-0.044083745072394286,0.019474926353453676,0.026788555598573145,0.0013861777100052514,0.006511192303987321,3.454500679990241e-05,0.01940982408485429,0.026853657867172528,72.28000066457236,True
P4_normal,15,0.176,0.412,summer,18,37,5,9,17,-0.0757145254038289,-0.0439979853768689,0.01946866047252763,0.026768261591522093,0.0013818912833982247,0.006511671714398054,3.447802348225303e-05,0.019403834536145456,0.026833087527904267,72.31308926327252,True
P4_normal,15,0.176,0.412,summer,19,37,5,9,17,-0.07521185854531649,-0.04370672643142857,0.019447398517702053,0.02669934631852249,0.0013673509254431004,0.006513315165742446,3.42505424282829e-05,0.019383508075784275,0.026763236760440266,72.42587378084163,True
P4_normal,15,0.176,0.412,summer,20,37,5,9,17,-0.07459213353315737,-0.04334762616069852,0.019421221975683356,0.02661439713521717,0.0013494605102143328,0.00651537416184987,3.3970089091835256e-05,0.019358478587077687,0.026677140523822834,72.56579306088094,True
P4_normal,15,0.176,0.412,summer,21,37,5,9,17,-0.07229224461860792,-0.04201481121514982,0.019324432636567822,0.026299278864153723,0.0012834139009997095,0.006523348043852678,3.2929312115467283e-05,0.01926588510962823,0.02635782639109331,73.09360348521929,True
P4_normal,15,0.176,0.412,summer,22,37,5,9,17,-0.06849666425874455,-0.039814730638174686,0.019165922577168776,0.025779711247307026,0.0011756092223614636,0.006537770924220557,3.121178537449798e-05,0.019114087330351675,0.025831546494124127,73.99513356546242,True
P4_normal,15,0.176,0.412,summer,23,37,5,9,17,-0.06511210352518731,-0.037852375594284934,0.019025850347280195,0.02531693137034979,0.0010807292209965846,0.006552156930357534,2.9680314988557353e-05,0.018979773867071534,0.02536300785055845,74.832504010969,True
P4_normal,15,0.176,0.412,winter,0,37,5,9,17,-0.06515962725544133,-0.03787985456611785,0.019027995519622715,0.02532311852687763,0.0010820533189250664,0.006552000650219812,2.9702700553169008e-05,0.018981836110996457,0.02536927793550389,74.82213786002829,True
P4_normal,15,0.176,0.412,winter,1,37,5,9,17,-0.06025956910320394,-0.03503801441995109,0.018827108058338215,0.024654209184576722,0.0009467017729946556,0.006575801782797359,2.748472504302781e-05,0.018788906947349308,0.02469241029556563,76.09183033348309,True
P4_normal,15,0.176,0.412,winter,2,37,5,9,17,-0.057878265100734,-0.03365654804874927,0.01873050866434561,0.024329447902430346,0.000881876733576599,0.006588989413656684,2.6407496615053005e-05,0.018695995786750578,0.024363960780025378,76.73627435026229,True
P4_normal,15,0.176,0.412,winter,3,37,5,9,17,-0.05651997170657528,-0.03286844228231992,0.01867566364264376,0.024144275522524523,0.0008451339364610871,0.0065970351514476255,2.5793032346853493e-05,0.01864320399514584,0.024176735170022442,77.1121653276915,True
P4_normal,15,0.176,0.412,winter,4,37,5,9,17,-0.05596745792886795,-0.03254784039435852,0.018653409724392347,0.024068974771818682,0.0008302417722196309,0.006600427707528083,2.5543094963636827e-05,0.018621774144600492,0.024100610351610537,77.26681554086069,True
P4_normal,15,0.176,0.412,winter,5,37,5,9,17,-0.05647388712083789,-0.032841701775576694,0.01867380616751814,0.02413799440441642,0.0008438906092675461,0.006597315377687894,2.5772184781770448e-05,0.018641415503559015,0.024170385068375544,77.12502490475167,True
P4_normal,15,0.176,0.412,winter,6,37,5,9,17,-0.058267563389736536,-0.033882410961430715,0.018746262509416366,0.024382535520722764,0.0008924421738155316,0.006586757122722143,2.6583608201501402e-05,0.018711154086414408,0.024417643943724723,76.62964588040498,True
P4_normal,15,0.176,0.412,winter,7,37,5,9,17,-0.06210592047826709,-0.03610898345528304,0.018902451568208096,0.02490628642899778,0.000997441866201626,0.006566349759527042,2.832016763607353e-05,0.018861306260501517,0.02494743173670436,75.60420030231602,True
P4_normal,15,0.176,0.412,winter,8,37,5,9,17,-0.06820826376963515,-0.03964752174715869,0.019153974850623184,0.02574020115753667,0.001167478548199867,0.006538947293394472,3.108144889586219e-05,0.019102638007205023,0.02579153800095483,74.06552492719831,True
P4_normal,15,0.176,0.412,winter,9,37,5,9,17,-0.07554687171168371,-0.04390080580122149,0.019461655464759767,0.026745127903051277,0.0013770387522715269,0.0065122405762195554,3.440257451913814e-05,0.01939713998965263,0.026809643378158412,72.35135401112913,True
P4_normal,15,0.176,0.412,winter,10,37,5,9,17,-0.07606988102234871,-0.044203881754598454,0.019483707540414313,0.026816987033263087,0.0013921862470230723,0.006510523990079841,3.4638840010338146e-05,0.019418217510603804,0.026882477063073597,72.23373599480207,True
P4_normal,15,0.176,0.412,winter,11,37,5,9,17,-0.07409143304902734,-0.04305748276497466,0.0194001030085677,0.02654577440794831,0.0013350351614208195,0.006517064892742593,3.374350360268455e-05,0.01933828127494479,0.026607596141571217,72.67955050148636,True
P4_normal,15,0.176,0.412,winter,12,37,5,9,17,-0.07109582451077844,-0.04132138137952761,0.019274304000268278,0.02613543837113119,0.0012492720241636182,0.006527715979752213,3.238791154686181e-05,0.019217900959077692,0.026191841412321774,73.37361530463743,True
P4_normal,15,0.176,0.412,winter,13,37,5,9,17,-0.06670372860369692,-0.038775246407917345,0.019091533810459384,0.02553443321409783,0.001125141205751315,0.006545173103906717,3.0400324319171782e-05,0.0190427810927683,0.025583185931788908,74.43475235469522,True
P4_normal,15,0.176,0.412,winter,14,37,5,9,17,-0.0692671680457005,-0.040261398923602525,0.019197973664391004,0.025885140406907946,0.001197373493259081,0.006534704697227208,3.156041753138411e-05,0.01914479746494889,0.02593831660635006,73.80894356213533,True
P4_normal,15,0.176,0.412,winter,15,37,5,9,17,-0.0706302888751569,-0.04105154759035941,0.01925483654859802,0.026071707884858197,0.0012360270916038155,0.0065294577522433655,3.2177238041784255e-05,0.019199260893626512,0.0261272835398297,73.48357078284938,True
P4_normal,15,0.176,0.412,winter,16,37,5,9,17,-0.07206814164021298,-0.04188492903251712,0.019315030496849492,0.026268586713408253,0.0012770074952559995,0.006524154082476035,3.282789625836703e-05,0.019256886675305562,0.026326730534952183,73.14575826170106,True
P4_normal,15,0.176,0.412,winter,17,37,5,9,17,-0.07420916605827833,-0.04312570692850849,0.019405066750676398,0.02656190870671268,0.0013384247538022545,0.006516665212120968,3.3796783345106005e-05,0.019343028705258346,0.026623946752130728,72.65274711274847,True
P4_normal,15,0.176,0.412,winter,18,37,5,9,17,-0.07416991633349325,-0.04310290328161547,0.01940355253163186,0.02655629796391707,0.0013372945749399734,0.006516835752556974,3.377968615864901e-05,0.019341583455170286,0.026618267040378646,72.66281995679893,True
P4_normal,15,0.176,0.412,winter,19,37,5,9,17,-0.07301446859520165,-0.04243337353563613,0.019354766278047057,0.02639821086374291,0.001304095330246828,0.006520785729425556,3.325613646081166e-05,0.01929491153479274,0.02645806560699723,72.9263878221313,True
P4_normal,15,0.176,0.412,winter,20,37,5,9,17,-0.07115407003359701,-0.041355141962346194,0.01927673899465955,0.026143416418369196,0.0012509307407762155,0.00652749914751713,3.2414259295290654e-05,0.019220232202788505,0.026199923210240242,73.35987990711467,True
P4_normal,15,0.176,0.412,winter,21,37,5,9,17,-0.06862172889828123,-0.03988723520182953,0.019171116706839093,0.02579682891825413,0.0011791377425565963,0.006537267050992647,3.126835449312708e-05,0.01911906463681522,0.025848880988278002,73.96476716143097,True
P4_normal,15,0.176,0.412,winter,22,37,5,9,17,-0.06602595825914606,-0.03838227506903272,0.01906354905395357,0.025441842417448127,0.0011062315097500192,0.006548115827568316,3.0093798235114226e-05,0.01901593908806874,0.02548945238333296,74.60316840899603,True
P4_normal,15,0.176,0.412,winter,23,37,5,9,17,-0.06517863898600096,-0.03789095892778828,0.01902858865174898,0.02532603037263049,0.001082583086975536,0.006551857554584858,2.9710402955833694e-05,0.018982401126644677,0.025372217897734792,74.81569487994744,True
P4_normal,15,0.176,0.412,shoulder,0,37,5,9,17,-0.056916610378085424,-0.03309853424912266,0.01869175826798442,0.024198116944709937,0.0008558154253511252,0.006594670769532472,2.5972931597334853e-05,0.018658703323348916,0.02423117188934544,77.00289283801925,True
P4_normal,15,0.176,0.412,shoulder,1,37,5,9,17,-0.051985081977474965,-0.030236609319522715,0.018493942040144457,0.023526549746582116,0.000723784463032031,0.006627158615734292,2.3741708383722912e-05,0.018468051748740267,0.023552440037986306,78.41247751381285,True
P4_normal,15,0.176,0.412,shoulder,2,37,5,9,17,-0.04996107209884627,-0.029061684882142853,0.01841354482710247,0.023251208865485075,0.0006703484123067108,0.006617960547464179,2.2826354775261003e-05,0.018390432930980482,0.023274320761607063,79.01598125826743,True
P4_normal,15,0.176,0.412,shoulder,3,37,5,9,17,-0.048882830797120524,-0.028435691586206225,0.018370882971732092,0.023104568999912558,0.0006420317987214444,0.00661101978601669,2.2338728003533903e-05,0.018349212418561273,0.023126239553083378,79.34369258972242,True
P4_normal,15,0.176,0.412,shoulder,4,37,5,9,17,-0.048425847831766365,-0.02817036540853742,0.018352838553147555,0.023042434329237364,0.000630066018552769,0.006607989140621743,2.2132069145309986e-05,0.018331770229270582,0.023063502653114337,79.48389498762967,True
P4_normal,15,0.176,0.412,shoulder,5,37,5,9,17,-0.048820062907530076,-0.028399248871546802,0.01836840320723796,0.02309603415326244,0.0006403870182147796,0.0066106067139231565,2.231034241559425e-05,0.018346815679974024,0.023117621680526376,79.36290304217954,True
P4_normal,15,0.176,0.412,shoulder,6,37,5,9,17,-0.05032142104590668,-0.029270880580321235,0.018427829028680013,0.023300227617250868,0.0006798380390642747,0.006620216566540658,2.2989323571203922e-05,0.01840422915609907,0.023323827489831812,78.90741416314506,True
P4_normal,15,0.176,0.412,shoulder,7,37,5,9,17,-0.053266739660708155,-0.0309805223627429,0.01854509260486742,0.023701082182015096,0.0007578944671068587,0.006618098522279422,2.4321466440343686e-05,0.018517390147840443,0.023728784639042072,78.03766787689969,True
P4_normal,15,0.176,0.412,shoulder,8,37,5,9,17,-0.05701817015895976,-0.033157513302420935,0.018695762320709325,0.024212176442963473,0.0008585887468100309,0.006594038171806007,2.601842725761027e-05,0.01866255399693066,0.024245384766742137,76.97363509169979,True
P4_normal,15,0.176,0.412,shoulder,9,37,5,9,17,-0.06054931235996711,-0.0352060969221762,0.01883892508368588,0.024693808463458637,0.0009546789250197765,0.00657429223181283,2.7615904348484003e-05,0.018800263638117588,0.02473246990902693,76.01450120942353,True
P4_normal,15,0.176,0.412,shoulder,10,37,5,9,17,-0.06067090473857882,-0.03527663039539964,0.018843873825787016,0.024710409455964744,0.0009580103776646864,0.006573654655416536,2.7670895177102405e-05,0.018805020168599803,0.024749263113151957,75.98214170104589,True
P4_normal,15,0.176,0.412,shoulder,11,37,5,9,17,-0.05960642282090913,-0.0346591377877578,0.01880056533679493,0.024565158411301465,0.0009288963605682196,0.006579318438532274,2.718930746007057e-05,0.01876338496185461,0.024602338786241785,76.26667173751603,True
P4_normal,15,0.176,0.412,shoulder,12,37,5,9,17,-0.05769307510906688,-0.03354910255496701,0.01872301933122251,0.024304197516406244,0.0008768561535097072,0.006590062372654506,2.6323717078067957e-05,0.01868878866634672,0.024338428181282037,76.78716360459018,True
P4_normal,15,0.176,0.412,shoulder,13,37,5,9,17,-0.05500318284720757,-0.03198827634099419,0.018614648968237425,0.02393758452164333,0.0008043255675680878,0.006606524054012138,2.5106909615244363e-05,0.018584435925993025,0.02396779756388773,77.53918930788278,True
P4_normal,15,0.176,0.412,shoulder,14,37,5,9,17,-0.05785974058557872,-0.03364579995656974,0.01872976032542266,0.024326920437141887,0.0008813743682439951,0.006589096750035371,2.6399120772023132e-05,0.01869527569382726,0.024361405068737286,76.74136873910732,True
P4_normal,15,0.176,0.412,shoulder,15,37,5,9,17,-0.059559827325896514,-0.034632107102452576,0.01879867250083911,0.024558801130593173,0.0009276245969433369,0.006579571373167935,2.7168228162238e-05,0.018761564845118303,0.02459590878631398,76.27920971782873,True
P4_normal,15,0.176,0.412,shoulder,16,37,5,9,17,-0.061176544862386904,-0.035569928296419785,0.018864487619999315,0.024779421662174575,0.0009718803878509333,0.006571038215607781,2.7899660065850395e-05,0.01882483117801552,0.02481907810415837,75.84822892701027,True
P4_normal,15,0.176,0.412,shoulder,17,37,5,9,17,-0.06340655553595949,-0.03686331809122865,0.018955719678620628,0.025083913605904947,0.001033362807091917,0.006560030920142351,2.8908608114383368e-05,0.018912462482310734,0.02512717080221484,75.26697944300076,True
P4_normal,15,0.176,0.412,shoulder,18,37,5,9,17,-0.06405913107003966,-0.03724176629404313,0.018982515109400196,0.025173059195411917,0.0010514508955261556,0.006556964566458668,2.9203865996377647e-05,0.01893818586137572,0.025217388443436392,75.09971107378874,True
