method,M,point_id,scenario,t,q_lp,q_star,abs_err,rel_err,inaccurate
pwl,4,P2_dev_run1,winter,20,2.1595507075300078e-09,0.0,2.1595507075300078e-09,,False
pwl,4,P2_dev_run1,winter,21,6.307983633105111e-07,0.0,6.307983633105111e-07,,False
pwl,4,P2_dev_run1,winter,22,6.331354599324393e-07,0.0,6.331354599324393e-07,,False
pwl,4,P2_dev_run1,winter,23,0.05134743747421064,0.1,0.04865256252578937,0.48652562525789367,False
pwl,4,P2_dev_run1,shoulder,0,0.049999999998840916,0.1,0.05000000000115909,0.5000000000115908,True
pwl,4,P2_dev_run1,shoulder,1,1.6912143570150115e-12,0.0,1.6912143570150115e-12,,True
pwl,4,P2_dev_run1,shoulder,2,3.947797560132682e-07,0.0,3.947797560132682e-07,,True
pwl,4,P2_dev_run1,shoulder,3,0.02150695238392367,0.05,0.028493047616076333,0.5698609523215267,True
pwl,4,P2_dev_run1,shoulder,4,0.08118860530637262,0.0,0.08118860530637262,,True
pwl,4,P2_dev_run1,shoulder,5,1.1297397107954781e-05,0.0,1.1297397107954781e-05,,True
pwl,4,P2_dev_run1,shoulder,6,1.129738815846985e-05,0.0,1.129738815846985e-05,,True
pwl,4,P2_dev_run1,shoulder,7,1.129739785112348e-05,0.0,1.129739785112348e-05,,True
pwl,4,P2_dev_run1,shoulder,8,4.559813550307994e-09,0.0,4.559813550307994e-09,,True
pwl,4,P2_dev_run1,shoulder,9,2.2018747236915777e-12,0.0,2.2018747236915777e-12,,True
pwl,4,P2_dev_run1,shoulder,10,0.04999999999938037,0.1,0.05000000000061963,0.5000000000061963,True
pwl,4,P2_dev_run1,shoulder,11,7.3761737546578095e-09,0.0,7.3761737546578095e-09,,True
pwl,4,P2_dev_run1,shoulder,12,1.7367642867307786e-12,0.0,1.7367642867307786e-12,,True
pwl,4,P2_dev_run1,shoulder,13,1.9642682381057832e-12,0.0,1.9642682381057832e-12,,True
pwl,4,P2_dev_run1,shoulder,14,1.6122250889534984e-12,0.0,1.6122250889534984e-12,,True
pwl,4,P2_dev_run1,shoulder,15,1.840553632456628e-12,0.0,1.840553632456628e-12,,True
pwl,4,P2_dev_run1,shoulder,16,3.5665527720062908e-12,0.0,3.5665527720062908e-12,,True
pwl,4,P2_dev_run1,shoulder,17,5.215641226134264e-12,0.0,5.215641226134264e-12,,True
pwl,4,P2_dev_run1,shoulder,18,4.0247388565775446e-12,0.0,4.0247388565775446e-12,,True
pwl,4,P2_dev_run1,shoulder,19,1.4428730661097683e-11,0.0,1.4428730661097683e-11,,True
pwl,4,P2_dev_run1,shoulder,20,3.3359026654871336e-12,0.0,3.3359026654871336e-12,,True
pwl,4,P2_dev_run1,shoulder,21,1.8423729766301404e-12,0.0,1.8423729766301404e-12,,True
pwl,4,P2_dev_run1,shoulder,22,1.871552184639735e-12,0.0,1.871552184639735e-12,,True
pwl,4,P2_dev_run1,shoulder,23,3.0776912882109766e-12,0.0,3.0776912882109766e-12,,True
pwl,4,P3_dev_run0,summer,0,0.17289466928520697,0.15,0.022894669285206976,0.1526311285680465,False
pwl,4,P3_dev_run0,summer,1,2.7802218693955625e-11,0.0,2.7802218693955625e-11,,False
pwl,4,P3_dev_run0,summer,2,4.665352740545271e-07,0.0,4.665352740545271e-07,,False
pwl,4,P3_dev_run0,summer,3,5.916188624835558e-07,0.0,5.916188624835558e-07,,False
pwl,4,P3_dev_run0,summer,4,0.05000000003958607,0.0,0.05000000003958607,,False
pwl,4,P3_dev_run0,summer,5,0.05295046736291609,0.2,0.14704953263708392,0.7352476631854196,False
pwl,4,P3_dev_run0,summer,6,1.132482339647631e-05,0.0,1.132482339647631e-05,,False
pwl,4,P3_dev_run0,summer,7,1.1324880836888221e-05,0.0,1.1324880836888221e-05,,False
pwl,4,P3_dev_run0,summer,8,1.1324838873325158e-05,0.0,1.1324838873325158e-05,,False
pwl,4,P3_dev_run0,summer,9,1.2738414723861204e-07,0.0,1.2738414723861204e-07,,False
pwl,4,P3_dev_run0,summer,10,6.179774115899964e-11,0.0,6.179774115899964e-11,,False
pwl,4,P3_dev_run0,summer,11,7.166870674980877e-11,0.0,7.166870674980877e-11,,False
pwl,4,P3_dev_run0,summer,12,6.476958150657804e-11,0.0,6.476958150657804e-11,,False
pwl,4,P3_dev_run0,summer,13,5.79122945438966e-11,0.0,5.79122945438966e-11,,False
pwl,4,P3_dev_run0,summer,14,1.1147970872938601e-10,0.0,1.1147970872938601e-10,,False
pwl,4,P3_dev_run0,summer,15,0.04999999999435931,0.0,0.04999999999435931,,False
pwl,4,P3_dev_run0,summer,16,0.16779332640716968,0.2,0.03220667359283033,0.16103336796415166,False
pwl,4,P3_dev_run0,summer,17,5.920433926091731e-08,0.0,5.920433926091731e-08,,False
pwl,4,P3_dev_run0,summer,18,8.528415755766123e-10,0.0,8.528415755766123e-10,,False
pwl,4,P3_dev_run0,summer,19,1.856858391717714e-10,0.0,1.856858391717714e-10,,False
pwl,4,P3_dev_run0,summer,20,1.1385098020817177e-10,0.0,1.1385098020817177e-10,,False
pwl,4,P3_dev_run0,summer,21,4.099518125013926e-11,0.0,4.099518125013926e-11,,False
pwl,4,P3_dev_run0,summer,22,1.9686076514124274e-09,0.0,1.9686076514124274e-09,,False
pwl,4,P3_dev_run0,summer,23,0.0499999999948715,0.0,0.0499999999948715,,False
pwl,4,P3_dev_run0,winter,0,0.17289467930416627,0.15,0.022894679304166277,0.15263119536110853,False
pwl,4,P3_dev_run0,winter,1,0.0,0.0,0.0,,False
pwl,4,P3_dev_run0,winter,2,6.036833601226625e-07,0.0,6.036833601226625e-07,,False
pwl,4,P3_dev_run0,winter,3,5.96292360623123e-07,0.0,5.96292360623123e-07,,False
pwl,4,P3_dev_run0,winter,4,0.10294896950846726,0.2,0.09705103049153276,0.48525515245766376,False
pwl,4,P3_dev_run0,winter,5,1.1325374115508842e-05,0.0,1.1325374115508842e-05,,False
pwl,4,P3_dev_run0,winter,6,1.1325374707478313e-05,0.0,1.1325374707478313e-05,,False
pwl,4,P3_dev_run0,winter,7,1.1325378387119971e-05,0.0,1.1325378387119971e-05,,False
pwl,4,P3_dev_run0,winter,8,1.1325451841513663e-05,0.0,1.1325451841513663e-05,,False
pwl,4,P3_dev_run0,winter,9,0.0,0.0,0.0,,False
pwl,4,P3_dev_run0,winter,10,0.34577970742413594,0.3,0.04577970742413595,0.15259902474711984,False
pwl,4,P3_dev_run0,winter,11,0.0,0.0,0.0,,False
pwl,4,P3_dev_run0,winter,12,0.0,0.0,0.0,,False
pwl,4,P3_dev_run0,winter,13,4.711270011483358e-06,0.0,4.711270011483358e-06,,False
pwl,4,P3_dev_run0,winter,14,1.517828844034691e-09,0.0,1.517828844034691e-09,,False
pwl,4,P3_dev_run0,winter,15,0.0,0.0,0.0,,False
pwl,4,P3_dev_run0,winter,16,2.1024641019870287e-09,0.0,2.1024641019870287e-09,,False
pwl,4,P3_dev_run0,winter,17,4.073128866554147e-09,0.0,4.073128866554147e-09,,False
pwl,4,P3_dev_run0,winter,18,1.1754772698459337e-09,0.0,1.1754772698459337e-09,,False
pwl,4,P3_dev_run0,winter,19,0.0,0.0,0.0,,False
pwl,4,P3_dev_run0,winter,20,2.342179654067999e-08,0.0,2.342179654067999e-08,,False
pwl,4,P3_dev_run0,winter,21,6.372871139340991e-07,0.0,6.372871139340991e-07,,False
pwl,4,P3_dev_run0,winter,22,6.020285158056051e-07,0.0,6.020285158056051e-07,,False
pwl,4,P3_dev_run0,winter,23,0.1921055817770139,0.15,0.0421055817770139,0.28070387851342604,False
pwl,4,P3_dev_run0,shoulder,0,0.05000000000754437,0.1,0.049999999992455635,0.49999999992455635,False
pwl,4,P3_dev_run0,shoulder,1,1.2665510043324944e-11,0.0,1.2665510043324944e-11,,False
pwl,4,P3_dev_run0,shoulder,2,3.1779651951716383e-07,0.0,3.1779651951716383e-07,,False
pwl,4,P3_dev_run0,shoulder,3,3.1084558154112876e-07,0.0,3.1084558154112876e-07,,False
pwl,4,P3_dev_run0,shoulder,4,0.10294891380295841,0.2,0.0970510861970416,0.48525543098520796,False
pwl,4,P3_dev_run0,shoulder,5,1.1325377173953253e-05,0.0,1.1325377173953253e-05,,False
pwl,4,P3_dev_run0,shoulder,6,1.1325378317959499e-05,0.0,1.1325378317959499e-05,,False
pwl,4,P3_dev_run0,shoulder,7,1.1325378754270813e-05,0.0,1.1325378754270813e-05,,False
pwl,4,P3_dev_run0,shoulder,8,1.916964432748908e-08,0.0,1.916964432748908e-08,,False
pwl,4,P3_dev_run0,shoulder,9,1.1867823241718648e-11,0.0,1.1867823241718648e-11,,False
pwl,4,P3_dev_run0,shoulder,10,0.16279996382702272,0.15,0.012799963827022726,0.0853330921801515,False
pwl,4,P3_dev_run0,shoulder,11,0.010000000009003984,0.0,0.010000000009003984,,False
pwl,4,P3_dev_run0,shoulder,12,8.447784707707189e-12,0.0,8.447784707707189e-12,,False
pwl,4,P3_dev_run0,shoulder,13,3.090209315097702e-11,0.0,3.090209315097702e-11,,False
pwl,4,P3_dev_run0,shoulder,14,8.001428826430038e-12,0.0,8.001428826430038e-12,,False
pwl,4,P3_dev_run0,shoulder,15,8.656725637184059e-12,0.0,8.656725637184059e-12,,False
pwl,4,P3_dev_run0,shoulder,16,1.0304281036215905e-10,0.0,1.0304281036215905e-10,,False
pwl,4,P3_dev_run0,shoulder,17,6.550010935592837e-10,0.0,6.550010935592837e-10,,False
pwl,4,P3_dev_run0,shoulder,18,2.2274351832097805e-10,0.0,2.2274351832097805e-10,,False
pwl,4,P3_dev_run0,shoulder,19,1.167025744735417e-09,0.0,1.167025744735417e-09,,False
pwl,4,P3_dev_run0,shoulder,20,7.0282594824033e-11,0.0,7.0282594824033e-11,,False
pwl,4,P3_dev_run0,shoulder,21,9.013431907021416e-12,0.0,9.013431907021416e-12,,False
pwl,4,P3_dev_run0,shoulder,22,8.9752503389169e-12,0.0,8.9752503389169e-12,,False
pwl,4,P3_dev_run0,shoulder,23,1.5119550527992796e-10,0.0,1.5119550527992796e-10,,False
qp,,P1_old_full_opt,summer,0,0.0471590578678667,0.0,0.0471590578678667,,False
qp,,P1_old_full_opt,summer,1,0.0007691868579540375,0.0,0.0007691868579540375,,False
qp,,P1_old_full_opt,summer,2,1.9219523190273073e-15,0.0,1.9219523190273073e-15,,False
qp,,P1_old_full_opt,summer,3,0.01219185170808593,0.02,0.00780814829191407,0.3904074145957035,False
qp,,P1_old_full_opt,summer,4,0.04715905786786136,0.0,0.04715905786786136,,False
qp,,P1_old_full_opt,summer,5,0.04715905786786127,0.0,0.04715905786786127,,False
qp,,P1_old_full_opt,summer,6,3.1395269308076745e-06,0.0,3.1395269308076745e-06,,False
qp,,P1_old_full_opt,summer,7,3.1395268722049594e-06,0.0,3.1395268722049594e-06,,False
qp,,P1_old_full_opt,summer,8,3.139526874570418e-06,0.0,3.139526874570418e-06,,False
qp,,P1_old_full_opt,summer,9,1.3990636703353028e-15,0.0,1.3990636703353028e-15,,False
qp,,P1_old_full_opt,summer,10,1.3415793715946087e-15,0.0,1.3415793715946087e-15,,False
qp,,P1_old_full_opt,summer,11,1.3938005531797733e-15,0.0,1.3938005531797733e-15,,False
qp,,P1_old_full_opt,summer,12,1.3712676477184641e-15,0.0,1.3712676477184641e-15,,False
qp,,P1_old_full_opt,summer,13,1.3280309315111223e-15,0.0,1.3280309315111223e-15,,False
qp,,P1_old_full_opt,summer,14,1.650383485691537e-15,0.0,1.650383485691537e-15,,False
qp,,P1_old_full_opt,summer,15,0.0007379988762583564,0.0,0.0007379988762583564,,False
qp,,P1_old_full_opt,summer,16,0.04715905786786416,0.0,0.04715905786786416,,False
qp,,P1_old_full_opt,summer,17,2.3525324601657053e-15,0.0,2.3525324601657053e-15,,False
qp,,P1_old_full_opt,summer,18,1.5396748489704175e-15,0.0,1.5396748489704175e-15,,False
qp,,P1_old_full_opt,summer,19,1.4396916103056095e-15,0.0,1.4396916103056095e-15,,False
qp,,P1_old_full_opt,summer,20,1.4214756117371242e-15,0.0,1.4214756117371242e-15,,False
qp,,P1_old_full_opt,summer,21,1.3901030155328484e-15,0.0,1.3901030155328484e-15,,False
qp,,P1_old_full_opt,summer,22,1.3880460038731107e-15,0.0,1.3880460038731107e-15,,False
qp,,P1_old_full_opt,summer,23,1.6401714365158691e-15,0.0,1.6401714365158691e-15,,False
qp,,P1_old_full_opt,winter,0,0.047159057867864417,0.0,0.047159057867864417,,False
qp,,P1_old_full_opt,winter,1,3.644323622733269e-15,0.0,3.644323622733269e-15,,False
qp,,P1_old_full_opt,winter,2,2.1759493006147012e-15,0.0,2.1759493006147012e-15,,False
qp,,P1_old_full_opt,winter,3,0.04715905786785654,0.0,0.04715905786785654,,False
qp,,P1_old_full_opt,winter,4,0.047159057867858935,0.0,0.047159057867858935,,False
qp,,P1_old_full_opt,winter,5,0.011339278130843518,0.02,0.008660721869156483,0.4330360934578241,False
qp,,P1_old_full_opt,winter,6,3.1395268780126937e-06,0.0,3.1395268780126937e-06,,False
qp,,P1_old_full_opt,winter,7,3.139526879590179e-06,0.0,3.139526879590179e-06,,False
qp,,P1_old_full_opt,winter,8,4.003016999655659e-15,0.0,4.003016999655659e-15,,False
qp,,P1_old_full_opt,winter,9,0.00153059875891848,0.0,0.00153059875891848,,False
qp,,P1_old_full_opt,winter,10,0.047159057867867865,0.0,0.047159057867867865,,False
qp,,P1_old_full_opt,winter,11,0.04715905786786614,0.0,0.04715905786786614,,False
qp,,P1_old_full_opt,winter,12,2.312132748808869e-15,0.0,2.312132748808869e-15,,False
qp,,P1_old_full_opt,winter,13,1.780129259025415e-15,0.0,1.780129259025415e-15,,False
qp,,P1_old_full_opt,winter,14,1.78329347527572e-15,0.0,1.78329347527572e-15,,False
qp,,P1_old_full_opt,winter,15,1.8196279436933717e-15,0.0,1.8196279436933717e-15,,False
qp,,P1_old_full_opt,winter,16,2.077025028973388e-15,0.0,2.077025028973388e-15,,False
qp,,P1_old_full_opt,winter,17,2.3449468803680578e-15,0.0,2.3449468803680578e-15,,False
qp,,P1_old_full_opt,winter,18,1.96419505853164e-15,0.0,1.96419505853164e-15,,False
qp,,P1_old_full_opt,winter,19,1.873140129231674e-15,0.0,1.873140129231674e-15,,False
qp,,P1_old_full_opt,winter,20,1.8471078412924123e-15,0.0,1.8471078412924123e-15,,False
qp,,P1_old_full_opt,winter,21,2.1736166177901902e-15,0.0,2.1736166177901902e-15,,False
qp,,P1_old_full_opt,winter,22,0.006095179753562048,0.02,0.013904820246437952,0.6952410123218976,False
qp,,P1_old_full_opt,winter,23,0.04715905786786449,0.0,0.04715905786786449,,False
qp,,P1_old_full_opt,shoulder,0,0.04715905786787398,0.0,0.04715905786787398,,False
qp,,P1_old_full_opt,shoulder,1,0.0007691868579580882,0.0,0.0007691868579580882,,False
qp,,P1_old_full_opt,shoulder,2,2.902415070006119e-16,0.0,2.902415070006119e-16,,False
qp,,P1_old_full_opt,shoulder,3,0.04715905786785333,0.0,0.04715905786785333,,False
qp,,P1_old_full_opt,shoulder,4,0.047159057867872264,0.0,0.047159057867872264,,False
qp,,P1_old_full_opt,shoulder,5,0.012193804643622998,0.02,0.007806195356377003,0.39030976781885013,False
qp,,P1_old_full_opt,shoulder,6,3.1395268808539675e-06,0.0,3.1395268808539675e-06,,False
qp,,P1_old_full_opt,shoulder,7,3.139526881164511e-06,0.0,3.139526881164511e-06,,False
qp,,P1_old_full_opt,shoulder,8,4.239823395730269e-16,0.0,4.239823395730269e-16,,False
qp,,P1_old_full_opt,shoulder,9,4.816707587097964e-16,0.0,4.816707587097964e-16,,False
qp,,P1_old_full_opt,shoulder,10,0.04715905786787429,0.0,0.04715905786787429,,False
qp,,P1_old_full_opt,shoulder,11,0.0007431581123256036,0.0,0.0007431581123256036,,False
qp,,P1_old_full_opt,shoulder,12,3.848900866638357e-16,0.0,3.848900866638357e-16,,False
qp,,P1_old_full_opt,shoulder,13,3.573679432985512e-16,0.0,3.573679432985512e-16,,False
qp,,P1_old_full_opt,shoulder,14,3.5693376061375624e-16,0.0,3.5693376061375624e-16,,False
qp,,P1_old_full_opt,shoulder,15,3.9460719607238755e-16,0.0,3.9460719607238755e-16,,False
qp,,P1_old_full_opt,shoulder,16,7.044169469134067e-16,0.0,7.044169469134067e-16,,False
qp,,P1_old_full_opt,shoulder,17,8.468082303533142e-16,0.0,8.468082303533142e-16,,False
qp,,P1_old_full_opt,shoulder,18,6.610772523120862e-16,0.0,6.610772523120862e-16,,False
qp,,P1_old_full_opt,shoulder,19,9.749692722102016e-16,0.0,9.749692722102016e-16,,False
qp,,P1_old_full_opt,shoulder,20,5.735963413295599e-16,0.0,5.735963413295599e-16,,False
qp,,P1_old_full_opt,shoulder,21,3.8089865855144167e-16,0.0,3.8089865855144167e-16,,False
qp,,P1_old_full_opt,shoulder,22,3.732618804815106e-16,0.0,3.732618804815106e-16,,False
qp,,P1_old_full_opt,shoulder,23,3.8537249082408313e-16,0.0,3.8537249082408313e-16,,False
qp,,P2_dev_run1,summer,0,0.04621260055730843,0.1,0.05378739944269158,0.5378739944269157,False
qp,,P2_dev_run1,summer,1,8.540886535052855e-16,0.0,8.540886535052855e-16,,False
qp,,P2_dev_run1,summer,2,1.5932280781363766e-07,0.0,1.5932280781363766e-07,,False
qp,,P2_dev_run1,summer,3,1.5932280782188895e-07,0.0,1.5932280782188895e-07,,False
qp,,P2_dev_run1,summer,4,0.047509660101872075,0.05,0.0024903398981279273,0.04980679796255855,False
qp,,P2_dev_run1,summer,5,0.05518654242634152,0.0,0.05518654242634152,,False
qp,,P2_dev_run1,summer,6,3.027133315734554e-06,0.0,3.027133315734554e-06,,False
qp,,P2_dev_run1,summer,7,3.027133314257545e-06,0.0,3.027133314257545e-06,,False
qp,,P2_dev_run1,summer,8,3.0271333135272685e-06,0.0,3.0271333135272685e-06,,False
qp,,P2_dev_run1,summer,9,9.802409707352576e-16,0.0,9.802409707352576e-16,,False
qp,,P2_dev_run1,summer,10,9.15708702513961e-16,0.0,9.15708702513961e-16,,False
qp,,P2_dev_run1,summer,11,9.46280665959978e-16,0.0,9.46280665959978e-16,,False
qp,,P2_dev_run1,summer,12,9.324127018702537e-16,0.0,9.324127018702537e-16,,False
qp,,P2_dev_run1,summer,13,9.116527335793412e-16,0.0,9.116527335793412e-16,,False
qp,,P2_dev_run1,summer,14,1.0768993095256516e-15,0.0,1.0768993095256516e-15,,False
qp,,P2_dev_run1,summer,15,2.080177337525377e-14,0.0,2.080177337525377e-14,,False
qp,,P2_dev_run1,summer,16,0.046182345103948495,0.1,0.05381765489605151,0.538176548960515,False
qp,,P2_dev_run1,summer,17,1.4100846553318887e-15,0.0,1.4100846553318887e-15,,False
qp,,P2_dev_run1,summer,18,1.0355169172675005e-15,0.0,1.0355169172675005e-15,,False
qp,,P2_dev_run1,summer,19,9.842302117747769e-16,0.0,9.842302117747769e-16,,False
qp,,P2_dev_run1,summer,20,9.726685109729944e-16,0.0,9.726685109729944e-16,,False
qp,,P2_dev_run1,summer,21,9.540918943174933e-16,0.0,9.540918943174933e-16,,False
qp,,P2_dev_run1,summer,22,9.517750070887439e-16,0.0,9.517750070887439e-16,,False
qp,,P2_dev_run1,summer,23,1.1313194254983196e-15,0.0,1.1313194254983196e-15,,False
qp,,P2_dev_run1,winter,0,0.046212600557306645,0.1,0.05378739944269336,0.5378739944269336,False
qp,,P2_dev_run1,winter,1,1.1297128225459784e-15,0.0,1.1297128225459784e-15,,False
qp,,P2_dev_run1,winter,2,1.593228095862283e-07,0.0,1.593228095862283e-07,,False
qp,,P2_dev_run1,winter,3,0.021506871077248503,0.05,0.0284931289227515,0.56986257845503,False
qp,,P2_dev_run1,winter,4,0.0811886053066163,0.0,0.0811886053066163,,False
qp,,P2_dev_run1,winter,5,3.0271333157911326e-06,0.0,3.0271333157911326e-06,,False
qp,,P2_dev_run1,winter,6,3.027133313178004e-06,0.0,3.027133313178004e-06,,False
qp,,P2_dev_run1,winter,7,3.0271333140718366e-06,0.0,3.0271333140718366e-06,,False
qp,,P2_dev_run1,winter,8,2.5775708832397783e-14,0.0,2.5775708832397783e-14,,False
qp,,P2_dev_run1,winter,9,3.0314291126871638e-15,0.0,3.0314291126871638e-15,,False
qp,,P2_dev_run1,winter,10,0.08118860530662352,0.0,0.08118860530662352,,False
qp,,P2_dev_run1,winter,11,0.011229685978654987,0.05,0.038770314021345016,0.7754062804269003,False
qp,,P2_dev_run1,winter,12,1.22260262502232e-15,0.0,1.22260262502232e-15,,False
qp,,P2_dev_run1,winter,13,1.136753192186033e-15,0.0,1.136753192186033e-15,,False
qp,,P2_dev_run1,winter,14,1.114358464230512e-15,0.0,1.114358464230512e-15,,False
qp,,P2_dev_run1,winter,15,1.126942818289638e-15,0.0,1.126942818289638e-15,,False
qp,,P2_dev_run1,winter,16,1.1963018423416813e-15,0.0,1.1963018423416813e-15,,False
qp,,P2_dev_run1,winter,17,1.2982370879420501e-15,0.0,1.2982370879420501e-15,,False
qp,,P2_dev_run1,winter,18,1.1911354728844883e-15,0.0,1.1911354728844883e-15,,False
qp,,P2_dev_run1,winter,19,1.166082141633486e-15,0.0,1.166082141633486e-15,,False
qp,,P2_dev_run1,winter,20,1.158983410233051e-15,0.0,1.158983410233051e-15,,False
qp,,P2_dev_run1,winter,21,1.508267720238169e-15,0.0,1.508267720238169e-15,,False
qp,,P2_dev_run1,winter,22,1.5932280565385984e-07,0.0,1.5932280565385984e-07,,False
qp,,P2_dev_run1,winter,23,0.05134743789766776,0.1,0.04865256210233224,0.4865256210233224,False
qp,,P2_dev_run1,shoulder,0,0.04621260055730488,0.1,0.05378739944269512,0.5378739944269512,False
qp,,P2_dev_run1,shoulder,1,1.1526141429517247e-15,0.0,1.1526141429517247e-15,,False
qp,,P2_dev_run1,shoulder,2,1.5932279958534272e-07,0.0,1.5932279958534272e-07,,False
qp,,P2_dev_run1,shoulder,3,0.021506871077189658,0.05,0.028493128922810345,0.5698625784562069,False
qp,,P2_dev_run1,shoulder,4,0.08118860530661183,0.0,0.08118860530661183,,False
qp,,P2_dev_run1,shoulder,5,3.027133366261817e-06,0.0,3.027133366261817e-06,,False
qp,,P2_dev_run1,shoulder,6,3.027133310574909e-06,0.0,3.027133310574909e-06,,False
qp,,P2_dev_run1,shoulder,7,3.0271333122419223e-06,0.0,3.0271333122419223e-06,,False
qp,,P2_dev_run1,shoulder,8,1.5967618662182067e-15,0.0,1.5967618662182067e-15,,False
qp,,P2_dev_run1,shoulder,9,1.2801620830342059e-15,0.0,1.2801620830342059e-15,,False
qp,,P2_dev_run1,shoulder,10,0.04618735952388501,0.1,0.053812640476114997,0.5381264047611499,False
qp,,P2_dev_run1,shoulder,11,4.112139028169129e-15,0.0,4.112139028169129e-15,,False
qp,,P2_dev_run1,shoulder,12,1.1413430989201247e-15,0.0,1.1413430989201247e-15,,False
qp,,P2_dev_run1,shoulder,13,1.1732249089531883e-15,0.0,1.1732249089531883e-15,,False
qp,,P2_dev_run1,shoulder,14,1.1307389608732857e-15,0.0,1.1307389608732857e-15,,False
qp,,P2_dev_run1,shoulder,15,1.1748512648409742e-15,0.0,1.1748512648409742e-15,,False
qp,,P2_dev_run1,shoulder,16,1.5240008494617197e-15,0.0,1.5240008494617197e-15,,False
qp,,P2_dev_run1,shoulder,17,1.6720201248251786e-15,0.0,1.6720201248251786e-15,,False
qp,,P2_dev_run1,shoulder,18,1.5215988274393377e-15,0.0,1.5215988274393377e-15,,False
qp,,P2_dev_run1,shoulder,19,1.779669994466057e-15,0.0,1.779669994466057e-15,,False
qp,,P2_dev_run1,shoulder,20,1.4283334597448162e-15,0.0,1.4283334597448162e-15,,False
qp,,P2_dev_run1,shoulder,21,1.2012789017411494e-15,0.0,1.2012789017411494e-15,,False
qp,,P2_dev_run1,shoulder,22,1.192348975619355e-15,0.0,1.192348975619355e-15,,False
qp,,P2_dev_run1,shoulder,23,1.2674614663242687e-15,0.0,1.2674614663242687e-15,,False
qp,,P3_dev_run0,summer,0,0.04632698818245104,0.15,0.10367301181754895,0.6911534121169931,False
qp,,P3_dev_run0,summer,1,1.1655458768955242e-15,0.0,1.1655458768955242e-15,,False
qp,,P3_dev_run0,summer,2,1.5971716240114912e-07,0.0,1.5971716240114912e-07,,False
qp,,P3_dev_run0,summer,3,1.5971717371939675e-07,0.0,1.5971717371939675e-07,,False
qp,,P3_dev_run0,summer,4,0.0447793886269667,0.0,0.0447793886269667,,False
qp,,P3_dev_run0,summer,5,0.05817093289379668,0.2,0.14182906710620333,0.7091453355310166,False
qp,,P3_dev_run0,summer,6,3.0346262164319643e-06,0.0,3.0346262164319643e-06,,False
qp,,P3_dev_run0,summer,7,3.0346262174481535e-06,0.0,3.0346262174481535e-06,,False
qp,,P3_dev_run0,summer,8,3.0346262206026847e-06,0.0,3.0346262206026847e-06,,False
qp,,P3_dev_run0,summer,9,1.3277070091944912e-15,0.0,1.3277070091944912e-15,,False
qp,,P3_dev_run0,summer,10,1.248742366056879e-15,0.0,1.248742366056879e-15,,False
qp,,P3_dev_run0,summer,11,1.279187093746917e-15,0.0,1.279187093746917e-15,,False
qp,,P3_dev_run0,summer,12,1.2656916554239713e-15,0.0,1.2656916554239713e-15,,False
qp,,P3_dev_run0,summer,13,1.2392366778553584e-15,0.0,1.2392366778553584e-15,,False
qp,,P3_dev_run0,summer,14,1.464023273883914e-15,0.0,1.464023273883914e-15,,False
qp,,P3_dev_run0,summer,15,1.9897966564662978e-14,0.0,1.9897966564662978e-14,,False
qp,,P3_dev_run0,summer,16,0.046296657839337944,0.2,0.15370334216066206,0.7685167108033103,False
qp,,P3_dev_run0,summer,17,1.9409580557506846e-15,0.0,1.9409580557506846e-15,,False
qp,,P3_dev_run0,summer,18,1.400896632039324e-15,0.0,1.400896632039324e-15,,False
qp,,P3_dev_run0,summer,19,1.3328398535631218e-15,0.0,1.3328398535631218e-15,,False
qp,,P3_dev_run0,summer,20,1.318641639813356e-15,0.0,1.318641639813356e-15,,False
qp,,P3_dev_run0,summer,21,1.2943026844151958e-15,0.0,1.2943026844151958e-15,,False
qp,,P3_dev_run0,summer,22,1.3060660770554967e-15,0.0,1.3060660770554967e-15,,False
qp,,P3_dev_run0,summer,23,1.674891667306768e-15,0.0,1.674891667306768e-15,,False
qp,,P3_dev_run0,winter,0,0.04632698818245211,0.15,0.10367301181754789,0.6911534121169859,False
qp,,P3_dev_run0,winter,1,1.044747024680975e-15,0.0,1.044747024680975e-15,,False
qp,,P3_dev_run0,winter,2,1.597171713799331e-07,0.0,1.597171713799331e-07,,False
qp,,P3_dev_run0,winter,3,1.5971717005111146e-07,0.0,1.5971717005111146e-07,,False
qp,,P3_dev_run0,winter,4,0.10294891131529016,0.2,0.09705108868470985,0.48525544342354926,False
qp,,P3_dev_run0,winter,5,3.0346262198238573e-06,0.0,3.0346262198238573e-06,,False
qp,,P3_dev_run0,winter,6,3.0346262201255e-06,0.0,3.0346262201255e-06,,False
qp,,P3_dev_run0,winter,7,3.034626220281104e-06,0.0,3.034626220281104e-06,,False
qp,,P3_dev_run0,winter,8,3.034626220842909e-06,0.0,3.034626220842909e-06,,False
qp,,P3_dev_run0,winter,9,1.0774031595303974e-15,0.0,1.0774031595303974e-15,,False
qp,,P3_dev_run0,winter,10,0.09265023871503751,0.3,0.20734976128496246,0.6911658709498749,False
qp,,P3_dev_run0,winter,11,1.0911327327193484e-15,0.0,1.0911327327193484e-15,,False
qp,,P3_dev_run0,winter,12,1.0264070467476347e-15,0.0,1.0264070467476347e-15,,False
qp,,P3_dev_run0,winter,13,7.730522086806886e-15,0.0,7.730522086806886e-15,,False
qp,,P3_dev_run0,winter,14,1.1443399133361559e-15,0.0,1.1443399133361559e-15,,False
