method,M,point_id,scenario,t,q_lp,q_star,abs_err,rel_err,inaccurate,free_zone_width_mvar,max_uncounted_loss_mva,n_free_zone_hours,n_vertex_stuck_hours,n_nonzero_q_hours,frac_in_free_zone,max_pad_mw,max_pad_scenario,max_pad_t,max_pad_unit,max_pad_annual_won_implied,qp_v2_correction
pwl,1,P1_old_full_opt,winter,13,1.2902062190540542e-12,0.0,1.2902062190540542e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,winter,14,1.2296312825128035e-12,0.0,1.2296312825128035e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,winter,15,1.2980421567678432e-12,0.0,1.2980421567678432e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,winter,16,1.5079754193791587e-12,0.0,1.5079754193791587e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,winter,17,1.7328602470520912e-12,0.0,1.7328602470520912e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,winter,18,1.4487949586622483e-12,0.0,1.4487949586622483e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,winter,19,1.335691044473177e-12,0.0,1.335691044473177e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,winter,20,1.3414190609718232e-12,0.0,1.3414190609718232e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,winter,21,1.6955734176246914e-12,0.0,1.6955734176246914e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,winter,22,0.00919936225976271,0.02,0.01080063774023729,0.5400318870118644,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,winter,23,0.05109010319656918,0.0,0.05109010319656918,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,0,0.017251016698010657,0.0,0.017251016698010657,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,1,0.0011278759928218733,0.0,0.0011278759928218733,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,2,2.7242305905435787e-13,0.0,2.7242305905435787e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,3,0.05109010319599763,0.0,0.05109010319599763,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,4,0.017251016698129264,0.0,0.017251016698129264,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,5,0.016360530614163756,0.02,0.0036394693858362442,0.1819734692918122,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,6,3.2021838289949997e-06,0.0,3.2021838289949997e-06,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,7,3.5545900085114474e-06,0.0,3.5545900085114474e-06,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,8,2.0955742842834228e-13,0.0,2.0955742842834228e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,9,2.8677226724923017e-13,0.0,2.8677226724923017e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,10,0.05109010319675364,0.0,0.05109010319675364,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,11,0.0031401817022347384,0.0,0.0031401817022347384,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,12,2.1256518129225623e-13,0.0,2.1256518129225623e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,13,1.9198472331777548e-13,0.0,1.9198472331777548e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,14,1.9533107786513993e-13,0.0,1.9533107786513993e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,15,2.2399845192789408e-13,0.0,2.2399845192789408e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,16,6.036100205672829e-13,0.0,6.036100205672829e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,17,9.926058823510046e-12,0.0,9.926058823510046e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,18,4.88115228203121e-13,0.0,4.88115228203121e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,19,5.992624672681705e-12,0.0,5.992624672681705e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,20,3.766566268012473e-13,0.0,3.766566268012473e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,21,2.231062781291705e-13,0.0,2.231062781291705e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,22,2.1145390588901382e-13,0.0,2.1145390588901382e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P1_old_full_opt,shoulder,23,2.1668361788610884e-13,0.0,2.1668361788610884e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,4.066583282603517e-08,shoulder,6,0,0.8458493227815315,True
pwl,1,P2_dev_run1,summer,0,0.05231752698713311,0.1,0.0476824730128669,0.47682473012866894,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,1,3.222977538072231e-13,0.0,3.222977538072231e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,2,1.1623582381973396e-07,0.0,1.1623582381973396e-07,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,3,1.1623512928268323e-07,0.0,1.1623512928268323e-07,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,4,0.008049117423827938,0.05,0.04195088257617206,0.8390176515234412,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,5,0.029699237212270226,0.0,0.029699237212270226,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,6,1.4170679185752068e-06,0.0,1.4170679185752068e-06,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,7,3.4270871286735573e-06,0.0,3.4270871286735573e-06,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,8,3.427032840091163e-06,0.0,3.427032840091163e-06,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,9,4.3643612400456855e-13,0.0,4.3643612400456855e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,10,4.099564773383306e-13,0.0,4.099564773383306e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,11,4.4518594481396306e-13,0.0,4.4518594481396306e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,12,4.342497729428099e-13,0.0,4.342497729428099e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,13,3.9809527471241887e-13,0.0,3.9809527471241887e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,14,5.023108881336962e-13,0.0,5.023108881336962e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,15,9.316990625366165e-10,0.0,9.316990625366165e-10,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,16,0.09212559096061672,0.1,0.007874409039383287,0.07874409039383287,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,17,7.225042105493134e-13,0.0,7.225042105493134e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,18,5.306107336008949e-13,0.0,5.306107336008949e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,19,4.847768093844649e-13,0.0,4.847768093844649e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,20,4.695533408555531e-13,0.0,4.695533408555531e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,21,4.3938764184098146e-13,0.0,4.3938764184098146e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,22,4.617321020905475e-13,0.0,4.617321020905475e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,summer,23,6.366759395964023e-13,0.0,6.366759395964023e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,0,0.05231752697893465,0.1,0.047682473021065354,0.4768247302106535,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,1,7.113118258341416e-14,0.0,7.113118258341416e-14,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,2,1.7719633395840996e-07,0.0,1.7719633395840996e-07,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,3,0.02479064525423238,0.05,0.02520935474576762,0.5041870949153524,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,4,0.02969919352133516,0.0,0.02969919352133516,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,5,3.119490086224412e-06,0.0,3.119490086224412e-06,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,6,3.4273921280633384e-06,0.0,3.4273921280633384e-06,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,7,3.427089090168633e-06,0.0,3.427089090168633e-06,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,8,3.427134259556839e-06,0.0,3.427134259556839e-06,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,9,1.889447588441983e-13,0.0,1.889447588441983e-13,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,10,0.08795625720806623,0.0,0.08795625720806623,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,11,0.029380280796693102,0.05,0.0206197192033069,0.412394384066138,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,12,8.349888056872109e-14,0.0,8.349888056872109e-14,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,13,7.594223915035808e-14,0.0,7.594223915035808e-14,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,14,7.907725865232157e-14,0.0,7.907725865232157e-14,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,15,8.140500163551292e-14,0.0,8.140500163551292e-14,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,16,8.430449620565957e-14,0.0,8.430449620565957e-14,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,17,9.056707006520074e-14,0.0,9.056707006520074e-14,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,18,8.931728143522006e-14,0.0,8.931728143522006e-14,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,19,8.903638137319658e-14,0.0,8.903638137319658e-14,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,20,9.748278460394792e-14,0.0,9.748278460394792e-14,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,21,5.067472891521857e-11,0.0,5.067472891521857e-11,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
pwl,1,P2_dev_run1,winter,22,1.7795345933474406e-07,0.0,1.7795345933474406e-07,,False,0.02969919351985686,0.0014590278183243305,16,3,24,0.6666666666666666,3.5549782859844057e-08,winter,5,0,0.7394354834847564,True
