point_id,bus,S,scenario,t,p_level,q_level,feasible,A,B,C,dLoss_total,alpha,dloss_ratio_to_p0,identity_abs_mw
P1_old_full_opt,15,0.176,shoulder,19,-0.088,0.175,False,0.002837270696819665,8.648754579308743e-05,6.754720332015696e-05,0.002991305445932374,0.9485058440547528,1.0064668910958507,5.355958732078392e-16
P1_old_full_opt,15,0.176,shoulder,19,-0.088,0.2,False,0.003154044280441746,9.456245374169606e-05,7.702502046781564e-05,0.0033256317546515313,0.9484045478066574,1.0065509283349547,2.736526283353413e-16
P1_old_full_opt,15,0.176,shoulder,19,-0.088,0.25,False,0.0037214351760851455,0.00010752513349661768,9.604881945197088e-05,0.003925009129034374,0.9481341453594756,1.0067340079781792,6.392456008974534e-16
P1_old_full_opt,15,0.176,shoulder,19,-0.088,0.3,False,0.004200787281803347,0.00011625316190238578,0.0001152927405930537,0.004432333184300197,0.9477598156842066,1.0069401632049058,1.4103301859691442e-15
P1_old_full_opt,15,0.176,shoulder,19,-0.088,0.4,False,0.0048961832584309565,0.000121074546037669,0.00015505387643796246,0.00517231168090676,0.9466141177270672,1.0074410744957574,1.726049858596923e-16
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.0,True,0.0,0.0,0.0,0.0,nan,nan,0.0
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.0375,True,0.0006972071048201588,2.2170660687524295e-05,1.3502852720874653e-05,0.0007328806182286263,0.9513242504697553,1.0,6.852157730108388e-17
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.05,True,0.0009185088977887539,2.904275682896218e-05,1.7945366777145465e-05,0.0009654970213948122,0.9513327099257369,1.0,4.933119884809045e-17
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.0625,True,0.0011342658121080685,3.5656285025793385e-05,2.2362848024348497e-05,0.0011922849451578843,0.9513378632470002,1.0,3.2612801348363973e-16
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.075,True,0.0013444810847665191,4.20115377779581e-05,2.6757797713434067e-05,0.0014132504202560847,0.9513395966462161,1.0,1.8264469797690808e-15
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.1,True,0.0017482996279151422,5.394837919513885e-05,3.549007397141447e-05,0.0018377380810817856,0.9513323176532341,1.0,8.998878031629687e-17
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.125,True,0.002129990320368823,6.485558690509474e-05,4.4162071975309774e-05,0.002239007979250085,0.9513098390485525,1.0,8.573870780015369e-16
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.15,True,0.0024895788720032718,7.473543715056619e-05,5.279356192960057e-05,0.002617107871085378,0.9512710192456771,1.0,1.9394208461420703e-15
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.175,True,0.0028270909098572685,8.359017568221246e-05,6.140420846801355e-05,0.002972085294008442,0.9512145952057722,1.0,9.475926987523309e-16
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.2,False,0.003142551978597821,9.142201894990793e-05,7.001357132153589e-05,0.003303987568868294,0.9511391653553439,1.0,9.710114656780178e-16
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.25,False,0.003707422978938538,0.00010402573931010384,8.730616430267793e-05,0.003898754882550315,0.9509248697659547,1.0,1.0048385734595655e-15
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.3,False,0.00418439460106278,0.00011256373812288818,0.00010482574517365793,0.004401784084361968,0.950613324249252,1.0,2.6411164921746888e-15
P1_old_full_opt,15,0.176,shoulder,19,0.0,0.4,False,0.004875444207169443,0.0001175088684373791,0.00014115532224203428,0.0051341083978490715,0.9496184788798001,1.0,2.1510571102112408e-16
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.0,True,0.0,0.0,0.0,0.0,nan,nan,0.0
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.0375,True,0.000695053259155332,2.1401035172784055e-05,1.2309390529681757e-05,0.000728763684856984,0.953742994605628,0.9943825320669648,8.139105708848682e-16
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.05,True,0.0009156548096175756,2.803788744731395e-05,1.6355317115490397e-05,0.0009600480141753326,0.9537593912988923,0.9943562671880565,5.047286373571769e-15
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.0625,True,0.0011307203098018322,3.442680031819367e-05,2.0376803437782154e-05,0.001185523913556072,0.9537726711982958,0.9943293491801013,1.7360245185837897e-15
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.075,True,0.0013402529819936523,4.056805420713857e-05,2.437633638982532e-05,0.0014051973725895534,0.9537827269942735,0.9943017546281202,1.0627349694702914e-15
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.1,True,0.00174273270651349,5.210869915137147e-05,3.231945660386922e-05,0.0018271608622674879,0.9537927078575755,0.9942444361777215,1.2427125301028852e-15
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.125,True,0.002123119659344211,6.266203192308239e-05,4.020444050335757e-05,0.002225986131767388,0.9537883588063942,0.9941840995640139,3.263014858312374e-15
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.15,True,0.0024814394341014672,7.22302330223395e-05,4.8050945557707744e-05,0.002601720612679728,0.9537686029806354,0.99412051043992,1.786331499387117e-15
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.175,False,0.0028177175421982836,8.081545353901467e-05,5.587852460640966e-05,0.0029544115203420096,0.9537322484689262,0.9940534096709601,1.6982942829812941e-15
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.2,False,0.0031319794133266602,8.841981534608279e-05,6.370662650997098e-05,0.0032841058551834335,0.9536779724634435,0.9939825095372042,7.194765616613807e-16
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.25,False,0.0036945557580982244,0.00010069430812358589,7.944167832564597e-05,0.0038746917445455914,0.9535095955179029,0.9938279941341214,1.8648277366750676e-15
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.3,False,0.004169370289326515,0.00010907010847564345,9.540963662953324e-05,0.004373850034426932,0.9532494842093487,0.9936539254539368,4.760081218080359e-15
P1_old_full_opt,15,0.176,shoulder,19,0.088,0.4,False,0.0048565148290195415,0.00011418900402567077,0.00012865032112601246,0.0050993541541697746,0.9523784154211643,0.9932307148610541,1.4502288259166107e-15
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.0,True,0.0,0.0,0.0,0.0,nan,nan,0.0
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.0375,False,0.0006930718748182796,2.0657692737008994e-05,1.1247075348635072e-05,0.0007249766429060084,0.9559920055357354,0.9892151939537959,2.084703937255128e-15
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.05,False,0.0009130304346253995,2.7067821362755703e-05,1.4940004499494647e-05,0.0009550382604901625,0.956014509991251,0.9891674850642829,2.512746954952405e-15
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.0625,False,0.0011274616553352645,3.324051950181252e-05,1.860902361897171e-05,0.0011793111984585714,0.9560340449653347,0.9891185854925015,2.5225047745047746e-15
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.075,False,0.0013363687447443483,3.91760554392004e-05,2.2256605537393653e-05,0.001397801405721738,0.9560505085157861,0.9890684521915463,7.955875541698632e-16
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.1,False,0.0017376233360680343,5.03367077175479e-05,2.949731624121285e-05,0.0018174573600270305,0.9560737843347209,0.9889643027678804,2.3548871186385156e-16
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.125,False,0.0021168197697722484,6.055189356110404e-05,3.668178803486167e-05,0.0022140534513687,0.9560834082228942,0.9888546498660791,4.861562541425002e-16
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.15,False,0.002473983525083194,6.982369977821389e-05,4.382956798871401e-05,0.0025876367928524685,0.9560783537770038,0.9887390662958471,2.34708086299662e-15
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.175,False,0.002809139999709426,7.815418429226474e-05,5.096009945980491e-05,0.002938254283461575,0.9560574847184299,0.9886170795249153,7.936359902593892e-17
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.2,False,0.0031223145102120885,8.554537652801944e-05,5.80927227344429e-05,0.0032659526094751257,0.9560195396447834,0.9884881651034189,5.7462715141731735e-16
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.25,False,0.003682818503142565,9.751786196553312e-05,7.24410943367687e-05,0.0038527774594472736,0.955886640717346,0.9882071521580331,2.4064951420488256e-15
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.3,False,0.004155696432535904,0.00010575682487176747,8.702736771242069e-05,0.004348480625121706,0.9556663098664706,0.9878904875344453,1.614160194396419e-15
P1_old_full_opt,15,0.176,shoulder,19,0.176,0.4,False,0.004839371498343776,0.0001110946855505805,0.00011751633531494441,0.005067982519211284,0.9548911189016718,0.9871202799953559,1.9827889330414905e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.0,True,0.0,0.0,0.0,0.0,nan,nan,0.0
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.0375,False,0.0006964694723781994,2.342869698883541e-05,1.6062211851561037e-05,0.0007359603812174265,0.946340985402093,1.0126192668403258,1.1693120430256165e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.05,False,0.0009174953069135856,3.0681175842282704e-05,2.1355664070028572e-05,0.0009695321468241036,0.9463278860005054,1.0126872395771531,1.793378813508273e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.0625,False,0.0011329612659849164,3.765564274445311e-05,2.6623036319034584e-05,0.0011972399450473348,0.9463109468337385,1.012756900667446,1.0692401825052045e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.075,False,0.0013428706127111352,4.435241228662133e-05,3.186685584724414e-05,0.0014190898808429386,0.946290034788685,1.0128283110758505,2.0621525320674294e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.1,False,0.001746032495826382,5.6914110050763306e-05,4.229391174740569e-05,0.0018452405176244135,0.9462357232835136,1.01297664077566,1.3747683547116196e-16
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.125,False,0.0021270069566259636,6.836875140467547e-05,5.2656914014261527e-05,0.0022480326220442604,0.9461637414726476,1.0131327826602552,6.40546643504436e-16
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.15,False,0.0024858199110438166,7.871878735812931e-05,6.29758369352253e-05,0.002627514535336606,0.9460727533997687,1.013297348607197,5.655198531684391e-16
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.175,False,0.0028224971909949683,8.796663802060459e-05,7.327054751897198e-05,0.0029837343765337088,0.9459612803315105,1.0134710164303915,8.36136715420821e-16
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.2,False,0.0031370645448615376,9.611469259144315e-05,8.356080616512255e-05,0.0033167400436174554,0.9458276812794916,1.0136545386148,6.474855374083432e-16
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.25,False,0.0036999720536560325,0.00010912081901721639,0.00010420648023764885,0.003913299352911653,0.945486588165841,1.0140545964636694,7.554720737878995e-16
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.3,False,0.004174746772277283,0.00011775566731311887,0.00012506883532671079,0.004417571274918514,0.9450321256795772,1.0145054932944326,1.4016565685892601e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.176,0.4,False,0.004860708673055569,0.00012198318549010387,0.00016805919680831457,0.005150751055353259,0.9436893029422876,1.015602988044105,7.28583859910259e-16
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.0,True,0.0,0.0,0.0,0.0,nan,nan,0.0
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.0375,True,0.0006939833212918592,2.2609175403042412e-05,1.461102069142807e-05,0.0007312035173874798,0.9490973508598471,1.0060742243531584,1.1501216645726231e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.05,True,0.0009141985916038587,2.9610230839062816e-05,1.9422223639927762e-05,0.0009632310460856719,0.9490958532939021,1.0061056689360945,2.8226119358487622e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.0625,True,0.0011288630374327365,3.6344128470199786e-05,2.4208062129486796e-05,0.0011894152280339798,0.9490907891760123,1.0061378965289465,1.5566974792546873e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.075,True,0.0013379799067046389,4.2811170046405377e-05,2.8971048472671028e-05,0.001409762125223285,0.9490820350225561,1.0061709350365187,4.3021142204224816e-16
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.1,True,0.0017395838818094805,5.494588678375451e-05,3.843848031662939e-05,0.0018329682489108823,0.9490529270450325,1.0062395669810016,1.0178489995293916e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.125,True,0.0021190363966437894,6.601676338366921e-05,4.784448318465825e-05,0.0022328976432122727,0.9490074043856837,1.0063118214921687,1.5612511283791264e-16
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.15,True,0.002476363247243715,7.60261518679751e-05,5.72089141217806e-05,0.002609598313233985,0.9489442243602786,1.0063879823184516,5.143455106271233e-16
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.175,False,0.002811590146247325,8.497637381120831e-05,6.65515238664367e-05,0.00296311804392696,0.9488620110865317,1.0064683637390677,1.990161507814392e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.2,False,0.003124742723481716,9.28697207309126e-05,7.589195751788103e-05,0.003293504401733316,0.9487592370719823,1.0065533146588224,2.8059152223924855e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.25,False,0.003684927020856964,0.00010549480647837523,9.464435270028431e-05,0.0038850661800365893,0.948485006456765,1.0067385247439298,9.658072952500873e-16
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.3,False,0.004157119538818436,0.00011391913977103572,0.00011362117245473389,0.0043846598510463575,0.9481053673585145,1.0069473084384204,2.1519244719492292e-15
P1_old_full_opt,15,0.176,shoulder,20,-0.088,0.4,False,0.0048383363804066735,0.00011823417254829532,0.00015286015477122508,0.00510943070772879,0.9469423615214029,1.007455619230616,2.5968810435372802e-15
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.0,True,0.0,0.0,0.0,0.0,nan,nan,0.0
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.0375,True,0.0006916739570233827,2.1819749777764945e-05,1.329513212315205e-05,0.000726788838922493,0.9516848911010106,1.0,1.806606080012596e-15
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.05,True,0.0009111373488683711,2.8579163050847447e-05,1.7669054853050812e-05,0.0009573855667707742,0.9516932158708046,1.0,1.4951147958575106e-15
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.0625,True,0.0011250588460639508,3.508214752258647e-05,2.201826325079868e-05,0.0011821592568347916,0.9516982078000844,1.0,2.544405658388982e-15
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.075,True,0.0013334416815761287,4.1328993251666375e-05,2.6345255015173393e-05,0.001401115929841601,0.9516997510169463,1.0,1.3676126203732153e-15
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.1,True,0.0017336042743367624,5.30554193489577e-05,3.4942546041397826e-05,0.0018216022397233855,0.9516919975899976,1.0,3.7324743989985976e-15
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.125,True,0.0021116508882768493,6.376072606607322e-05,4.3480776191714205e-05,0.0022188923905328978,0.9516689034972566,1.0,1.738626603797755e-15
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.15,True,0.0024676072014891675,7.344716831681658e-05,5.197968771852037e-05,0.002593034057523383,0.951629306344703,1.0,1.1214987272190058e-15
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.175,True,0.002801498809353275,8.211697103210181e-05,6.0458917519871965e-05,0.0029440746979059185,0.9515719187919872,1.0,6.700369425960417e-16
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.2,False,0.0031133512250935014,8.977232989950705e-05,6.893799780300267e-05,0.0032720615527948166,0.9514953110934745,1.0,1.1947907940790259e-15
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.25,False,0.003671040125188307,0.00010204835236933877,8.597331907608981e-05,0.0038590617966316326,0.9512778801294555,1.0,2.1033522146218786e-15
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.3,False,0.004140876381274035,0.00011029221153214943,0.00010323983979507919,0.004354408432598239,0.9509618689589043,1.0,3.024490380365563e-15
P1_old_full_opt,15,0.176,shoulder,20,0.0,0.4,False,0.004817794476340225,0.00011474909051212715,0.00013907508333892203,0.005071618650190082,0.9499520387164079,1.0,1.1926223897340549e-15
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.0,True,0.0,0.0,0.0,0.0,nan,nan,0.0
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.0375,True,0.0006895390295365358,2.105834754846154e-05,1.2112313458160922e-05,0.0007227096905431385,0.9541023713385193,0.9943874366791294,1.984089975648473e-17
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.05,True,0.0009083084496607946,2.7585214574536874e-05,1.609318413378428e-05,0.0009519868483692795,0.9541186952495148,0.9943609778663111,1.6371452804531117e-16
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.0625,True,0.0011215447859427388,3.386626005854742e-05,2.0049926884362726e-05,0.0011754609728851506,0.9541318783131733,0.9943338565333613,4.982993184743378e-16
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.075,True,0.0013292512566824614,3.990176150714323e-05,2.3985025087989325e-05,0.0013931380432754825,0.9541418117885766,0.9943060482032915,2.1115921511327684e-15
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.1,True,0.0017280874497447,5.123723626460165e-05,3.1800188294909206e-05,0.0018111248743043762,0.9541514636910006,0.9942482693584082,1.6544925152128798e-16
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.125,True,0.0021048426733814383,6.15938275219995e-05,3.955840866752276e-05,0.002205994909572212,0.9541466592910728,0.9941874238625928,1.2511693070482721e-15
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.15,True,0.0024595424896593976,7.097369496398091e-05,4.727931605245777e-05,0.002577795500674454,0.9541263024999008,0.9941232716150735,1.3825746103535153e-15
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.175,False,0.0027922123786596506,7.937896915246006e-05,5.49824358793038e-05,0.002926573783689254,0.9540891790330238,0.9940555468143819,2.160164408460119e-15
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.2,False,0.003102877738901764,8.681175132221372e-05,6.268718980428005e-05,0.0032523766800261478,0.9540339401513659,0.9939839540146013,2.1098574276567916e-15
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.25,False,0.0036582960626389853,9.876810352529652e-05,7.817877161263806e-05,0.0038352429377770947,0.9538629291523661,0.9938278109784797,1.7520707107365752e-16
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.3,False,0.004125999035539937,0.0001068589873380351,9.390738358054217e-05,0.004326765406457156,0.9535989701180471,0.993651714907095,1.35828848168984e-15
P1_old_full_opt,15,0.176,shoulder,20,0.088,0.4,False,0.004799058874339597,0.00011150708477677767,0.00012668090837354408,0.005037246867490117,0.9527146476207548,0.9932227193977454,1.968911145233676e-16
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.0,True,0.0,0.0,0.0,0.0,nan,nan,0.0
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.0375,False,0.0006875762408023788,2.032296287215226e-05,1.1060390886252901e-05,0.0007189595945619742,0.9563489325450678,0.9892276216402468,1.1903455651718353e-15
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.05,False,0.0009057088341826011,2.6625716605693937e-05,1.4691716305325774e-05,0.0009470262670940449,0.956371397133232,0.9891795948922952,4.2413988987632933e-16
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.0625,False,0.0011183170376191853,3.269313632085096e-05,1.829943808365022e-05,0.0011693096120270752,0.9563908704047246,0.98913036062322,3.3887823103206927e-15
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.075,False,0.0013254040549888603,3.852548767922874e-05,2.18860255801616e-05,0.0013858155682502094,0.9564072488104408,0.9890798746445476,1.9587196448123123e-15
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.1,False,0.0017230273221594632,4.9486042290239866e-05,2.900564238047142e-05,0.0018015190068324527,0.956430276685785,0.98897496256154,2.278125604826542e-15
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.125,False,0.0020986041655021966,5.950947523337944e-05,3.607019062090265e-05,0.0021941838313606216,0.9564395359712611,0.9888644626131049,4.1429533415016095e-15
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.15,False,0.0024521600330490567,6.859785272690658e-05,4.3099190069638206e-05,0.002563857075847581,0.9564339822797655,0.9887479373473139,1.979319486089537e-15
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.175,False,0.0027837202914153215,7.675321242453199e-05,5.01120569900612e-05,0.0029105855608297787,0.956412458330794,0.9886249023844537,1.3617579286417936e-16
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.2,False,0.0030933102263300954,8.397756356986883e-05,5.712810478080102e-05,0.0032344158946815277,0.9563736782942919,0.9884948197013183,7.624109676918067e-16
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.25,False,0.0036466798672596555,9.564113788957288e-05,7.124648607696202e-05,0.003813567491227021,0.9562384501254312,0.988211045118707,8.304988641238964e-16
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.3,False,0.004112469640553517,0.00010360408530044335,8.560680780765208e-05,0.004301680533665225,0.9560146571483095,0.987890915666459,3.613429000459689e-15
P1_old_full_opt,15,0.176,shoulder,20,0.176,0.4,False,0.004782106018523036,0.00010848797542170328,0.00011565515966981783,0.005006249153617429,0.9552273312381125,0.9871107232066426,2.8709673527416157e-15
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.0,True,0.0,0.0,0.0,0.0,nan,nan,0.0
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.0375,False,0.0006752487766938605,2.2053157491876884e-05,1.5202208503174115e-05,0.0007125041426874479,0.9477120710441538,1.0126136093153215,1.463672932855431e-15
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.05,False,0.000889224075755362,2.8863743953378968e-05,2.021154400478e-05,0.0009382993637136461,0.9476976220424455,1.012683975103507,1.2500851048757866e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.0625,False,0.0010976509881289388,3.540461127999467e-05,2.5196051903384836e-05,0.0011582516513121421,0.9476791912063748,1.0127561400290241,1.7629127324614302e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.075,False,0.0013005327613836604,4.167606349818827e-05,3.015824562820822e-05,0.001372367070509195,0.9476566359910679,1.0128301712631849,8.61940727125976e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.1,False,0.00168967385508668,5.341193219890117e-05,4.002571055805132e-05,0.0017831114978442142,0.9475985417229935,1.0129841194815343,5.815660453212246e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.125,False,0.0020566732334157253,6.407374887763613e-05,4.983391154130924e-05,0.0021705808938347337,0.9475220385738449,1.0131464308644134,6.288372600415926e-17
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.15,False,0.002401556689120253,7.36638821166705e-05,5.960271421189396e-05,0.002534823285445603,0.9474256856126667,1.0133177829055402,3.2140089201160293e-15
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.175,False,0.0027243499316261834,8.218467013060087e-05,6.93518777592688e-05,0.0028758864795149774,0.9473078826413375,1.0134989283848845,1.0759622359746146e-15
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.2,False,0.0030250785874452847,8.963842021723468e-05,7.910105558186172e-05,0.0031938180632443414,0.9471668478110967,1.0136907059478992,3.9898639947466563e-17
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.25,False,0.0035604442339915708,0.00010135388919960597,9.867754274813401e-05,0.0037604756659415095,0.9468068803737739,1.0141100218721302,2.198762005800603e-15
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.3,False,0.004007857001354451,0.00010882814782940041,0.00011848731215884163,0.004235172461340975,0.9463267524377157,1.0145847067762117,1.7191109646930158e-15
P1_old_full_opt,15,0.176,shoulder,21,-0.176,0.4,False,0.004639630932687057,0.00011112216092652141,0.0001594190106503609,0.004910172104263366,0.9449018963426139,1.0157494015878934,5.733261088103347e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.0,True,0.0,0.0,0.0,0.0,nan,nan,0.0
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.0375,True,0.0006728369599658305,2.126674617584801e-05,1.3793366900752095e-05,0.0007078970730430845,0.9504728661660674,1.0060660243379913,6.538823302260077e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.05,True,0.0008860263343548981,2.7836775764198237e-05,1.8334519551180016e-05,0.0009321976296695206,0.9504704862519432,1.0060985200496173,7.557973344396451e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.0625,True,0.001093676304020044,3.414785540247864e-05,2.2851535337982357e-05,0.0011506756947614466,0.9504644175583986,1.0061318485768012,9.41521166586412e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.075,True,0.0012957901014736212,4.020027693477838e-05,2.7346912927451238e-05,0.0013633372913353925,0.9504545278038946,1.0061660411018005,4.581838380923742e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.1,True,0.0016834220844897162,5.153030528765914e-05,3.628271475264513e-05,0.0017712351045301722,0.9504227192562622,1.0062371505800458,1.5157146371347352e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.125,True,0.0020489480404769084,6.182916155887174e-05,4.516178086967744e-05,0.0021559389829049896,0.9503738541413088,1.0063121314187489,4.675079767757495e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.15,True,0.0023923936435248138,7.109911652748058e-05,5.400386097984443e-05,0.0025174966210316507,0.9503065956626505,1.0063912972329863,4.87890977618477e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.175,False,0.0027137844849572136,7.934241083343776e-05,6.282859929449493e-05,0.0028559554950812888,0.9502194588224742,1.0064749962828754,3.857591329703425e-15
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.2,False,0.003013146073885727,8.656125586754883e-05,7.165553520188684e-05,0.003171362864955174,0.9501107890182464,1.0065636168792051,1.1275702593849246e-17
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.25,False,0.0035458831228555457,9.793429675866904e-05,8.93936371309081e-05,0.0037332110567430687,0.9498212313635029,1.006757411222104,2.0539125955565396e-15
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.3,False,0.00399080723688138,0.00010523533796360775,0.00010737240986348406,0.004203414984708345,0.9494202336432607,1.006976834744699,1.2663481374630692e-16
P1_old_full_opt,15,0.176,shoulder,21,-0.088,0.4,False,0.004618020040630535,0.00010768755686113107,0.0001446607807442598,0.004870368378238635,0.9481870121497131,1.0075153499025187,2.7087707077377843e-15
P1_old_full_opt,15,0.176,shoulder,21,0.0,0.0,True,0.0,0.0,0.0,0.0,nan,nan,0.0
P1_old_full_opt,15,0.176,shoulder,21,0.0,0.0375,True,0.0006706006548136668,2.0509362121559148e-05,1.2518826417751748e-05,0.0007036288433543841,0.9530602122800093,1.0,1.406535478365445e-15
P1_old_full_opt,15,0.176,shoulder,21,0.0,0.05,True,0.0008830623676698787,2.684826311520607e-05,1.663643304112532e-05,0.0009265470638238765,0.9530680114893078,1.0,2.333528335840551e-15
P1_old_full_opt,15,0.176,shoulder,21,0.0,0.0625,True,0.001089993537797106,3.2938860121014304e-05,2.073052895125892e-05,0.0011436629268709725,0.9530723714016818,1.0,1.5933435126846973e-15
