method,M,point_id,scenario,t,q_lp,q_star,abs_err,rel_err
pwl,4,P2_dev_run1,shoulder,22,5.886266316624828e-12,0.0,5.886266316624828e-12,
pwl,4,P2_dev_run1,shoulder,23,5.622619330385667e-10,0.0,5.622619330385667e-10,
pwl,4,P3_dev_run0,summer,0,0.17289467263110087,0.15,0.02289467263110087,0.1526311508740058
pwl,4,P3_dev_run0,summer,1,1.7082249865344246e-10,0.0,1.7082249865344246e-10,
pwl,4,P3_dev_run0,summer,2,3.19438188689121e-07,0.0,3.19438188689121e-07,
pwl,4,P3_dev_run0,summer,3,4.350365175968414e-07,0.0,4.350365175968414e-07,
pwl,4,P3_dev_run0,summer,4,0.15000000001855027,0.0,0.15000000001855027,
pwl,4,P3_dev_run0,summer,5,0.15000000003154443,0.2,0.04999999996845558,0.24999999984227791
pwl,4,P3_dev_run0,summer,6,1.1324151926371767e-05,0.0,1.1324151926371767e-05,
pwl,4,P3_dev_run0,summer,7,1.1325104638093088e-05,0.0,1.1325104638093088e-05,
pwl,4,P3_dev_run0,summer,8,1.1325063422882593e-05,0.0,1.1325063422882593e-05,
pwl,4,P3_dev_run0,summer,9,6.210293907467944e-08,0.0,6.210293907467944e-08,
pwl,4,P3_dev_run0,summer,10,3.317608037424661e-10,0.0,3.317608037424661e-10,
pwl,4,P3_dev_run0,summer,11,3.53927549718611e-10,0.0,3.53927549718611e-10,
pwl,4,P3_dev_run0,summer,12,3.333302061856165e-10,0.0,3.333302061856165e-10,
pwl,4,P3_dev_run0,summer,13,2.966269430156623e-10,0.0,2.966269430156623e-10,
pwl,4,P3_dev_run0,summer,14,4.387014472008707e-10,0.0,4.387014472008707e-10,
pwl,4,P3_dev_run0,summer,15,0.1499999998811395,0.0,0.1499999998811395,
pwl,4,P3_dev_run0,summer,16,0.19572061702350516,0.2,0.0042793829764948554,0.021396914882474277
pwl,4,P3_dev_run0,summer,17,4.1012271281447026e-08,0.0,4.1012271281447026e-08,
pwl,4,P3_dev_run0,summer,18,1.5719072000437514e-09,0.0,1.5719072000437514e-09,
pwl,4,P3_dev_run0,summer,19,9.998817088861453e-10,0.0,9.998817088861453e-10,
pwl,4,P3_dev_run0,summer,20,6.916965566659452e-10,0.0,6.916965566659452e-10,
pwl,4,P3_dev_run0,summer,21,4.513493961114184e-10,0.0,4.513493961114184e-10,
pwl,4,P3_dev_run0,summer,22,1.634225641336714e-09,0.0,1.634225641336714e-09,
pwl,4,P3_dev_run0,summer,23,0.1921055813563578,0.0,0.1921055813563578,
pwl,4,P3_dev_run0,winter,0,0.17289468390507484,0.15,0.022894683905074847,0.15263122603383233
pwl,4,P3_dev_run0,winter,1,4.3763391267607366e-09,0.0,4.3763391267607366e-09,
pwl,4,P3_dev_run0,winter,2,6.521000437469468e-07,0.0,6.521000437469468e-07,
pwl,4,P3_dev_run0,winter,3,5.939836010948489e-07,0.0,5.939836010948489e-07,
pwl,4,P3_dev_run0,winter,4,0.2999999998682188,0.2,0.09999999986821878,0.4999999993410939
pwl,4,P3_dev_run0,winter,5,1.1325390392191993e-05,0.0,1.1325390392191993e-05,
pwl,4,P3_dev_run0,winter,6,1.1325389694988112e-05,0.0,1.1325389694988112e-05,
pwl,4,P3_dev_run0,winter,7,1.1325394955069611e-05,0.0,1.1325394955069611e-05,
pwl,4,P3_dev_run0,winter,8,1.1325436988707004e-05,0.0,1.1325436988707004e-05,
pwl,4,P3_dev_run0,winter,9,4.3411303633327345e-09,0.0,4.3411303633327345e-09,
pwl,4,P3_dev_run0,winter,10,0.3457797203701492,0.3,0.04577972037014921,0.15259906790049738
pwl,4,P3_dev_run0,winter,11,4.324254212367948e-09,0.0,4.324254212367948e-09,
pwl,4,P3_dev_run0,winter,12,0.0,0.0,0.0,
pwl,4,P3_dev_run0,winter,13,4.742767075382836e-06,0.0,4.742767075382836e-06,
pwl,4,P3_dev_run0,winter,14,7.0130298091265576e-09,0.0,7.0130298091265576e-09,
pwl,4,P3_dev_run0,winter,15,0.0,0.0,0.0,
pwl,4,P3_dev_run0,winter,16,1.2761580741163714e-09,0.0,1.2761580741163714e-09,
pwl,4,P3_dev_run0,winter,17,4.549200241901628e-09,0.0,4.549200241901628e-09,
pwl,4,P3_dev_run0,winter,18,7.005555297708395e-09,0.0,7.005555297708395e-09,
pwl,4,P3_dev_run0,winter,19,4.865243432037292e-09,0.0,4.865243432037292e-09,
pwl,4,P3_dev_run0,winter,20,1.6729094509374996e-08,0.0,1.6729094509374996e-08,
pwl,4,P3_dev_run0,winter,21,6.389141787323337e-07,0.0,6.389141787323337e-07,
pwl,4,P3_dev_run0,winter,22,6.009778724081827e-07,0.0,6.009778724081827e-07,
pwl,4,P3_dev_run0,winter,23,0.19210558184134624,0.15,0.042105581841346246,0.2807038789423083
pwl,4,P3_dev_run0,shoulder,0,0.17289468024246304,0.1,0.07289468024246304,0.7289468024246304
pwl,4,P3_dev_run0,shoulder,1,2.067223981486513e-11,0.0,2.067223981486513e-11,
pwl,4,P3_dev_run0,shoulder,2,3.637490795142167e-07,0.0,3.637490795142167e-07,
pwl,4,P3_dev_run0,shoulder,3,3.099844091378291e-07,0.0,3.099844091378291e-07,
pwl,4,P3_dev_run0,shoulder,4,0.14999999998112779,0.2,0.050000000018872226,0.25000000009436113
pwl,4,P3_dev_run0,shoulder,5,1.1325139598899466e-05,0.0,1.1325139598899466e-05,
pwl,4,P3_dev_run0,shoulder,6,1.1324037610220694e-05,0.0,1.1324037610220694e-05,
pwl,4,P3_dev_run0,shoulder,7,1.132541193518665e-05,0.0,1.132541193518665e-05,
pwl,4,P3_dev_run0,shoulder,8,3.6677918750248626e-08,0.0,3.6677918750248626e-08,
pwl,4,P3_dev_run0,shoulder,9,2.9226220894861824e-11,0.0,2.9226220894861824e-11,
pwl,4,P3_dev_run0,shoulder,10,0.17280026014596406,0.15,0.022800260145964063,0.1520017343064271
pwl,4,P3_dev_run0,shoulder,11,1.972874458966407e-09,0.0,1.972874458966407e-09,
pwl,4,P3_dev_run0,shoulder,12,2.3377619652658777e-11,0.0,2.3377619652658777e-11,
pwl,4,P3_dev_run0,shoulder,13,2.773592032715972e-11,0.0,2.773592032715972e-11,
pwl,4,P3_dev_run0,shoulder,14,2.3646935058031064e-11,0.0,2.3646935058031064e-11,
pwl,4,P3_dev_run0,shoulder,15,2.552582124886326e-11,0.0,2.552582124886326e-11,
pwl,4,P3_dev_run0,shoulder,16,4.022368792881049e-11,0.0,4.022368792881049e-11,
pwl,4,P3_dev_run0,shoulder,17,5.858329180582723e-11,0.0,5.858329180582723e-11,
pwl,4,P3_dev_run0,shoulder,18,4.816392240369729e-11,0.0,4.816392240369729e-11,
pwl,4,P3_dev_run0,shoulder,19,1.0644396673559928e-10,0.0,1.0644396673559928e-10,
pwl,4,P3_dev_run0,shoulder,20,4.077873970897119e-11,0.0,4.077873970897119e-11,
pwl,4,P3_dev_run0,shoulder,21,2.909123094523641e-11,0.0,2.909123094523641e-11,
pwl,4,P3_dev_run0,shoulder,22,2.686186359492052e-11,0.0,2.686186359492052e-11,
pwl,4,P3_dev_run0,shoulder,23,4.3530183404900114e-11,0.0,4.3530183404900114e-11,
qp,,P1_old_full_opt,summer,0,0.04715890560043626,0.0,0.04715890560043626,
qp,,P1_old_full_opt,summer,1,0.0007691797342007676,0.0,0.0007691797342007676,
qp,,P1_old_full_opt,summer,2,-2.552052741253067e-12,0.0,2.552052741253067e-12,
qp,,P1_old_full_opt,summer,3,0.01219607055991805,0.02,0.007803929440081951,0.39019647200409757
qp,,P1_old_full_opt,summer,4,0.0471603295425498,0.0,0.0471603295425498,
qp,,P1_old_full_opt,summer,5,0.04716032466177922,0.0,0.04716032466177922,
qp,,P1_old_full_opt,summer,6,1.6253465882833028e-06,0.0,1.6253465882833028e-06,
qp,,P1_old_full_opt,summer,7,1.0011130980412871e-07,0.0,1.0011130980412871e-07,
qp,,P1_old_full_opt,summer,8,2.867370247818237e-06,0.0,2.867370247818237e-06,
qp,,P1_old_full_opt,summer,9,-1.102754093787989e-10,0.0,1.102754093787989e-10,
qp,,P1_old_full_opt,summer,10,-5.130736253482204e-11,0.0,5.130736253482204e-11,
qp,,P1_old_full_opt,summer,11,2.8684377286741485e-11,0.0,2.8684377286741485e-11,
qp,,P1_old_full_opt,summer,12,7.947606245382094e-11,0.0,7.947606245382094e-11,
qp,,P1_old_full_opt,summer,13,9.57543772915432e-11,0.0,9.57543772915432e-11,
qp,,P1_old_full_opt,summer,14,8.371936994949161e-11,0.0,8.371936994949161e-11,
qp,,P1_old_full_opt,summer,15,0.0007231405072826249,0.0,0.0007231405072826249,
qp,,P1_old_full_opt,summer,16,0.047157151492435476,0.0,0.047157151492435476,
qp,,P1_old_full_opt,summer,17,2.421806661589078e-11,0.0,2.421806661589078e-11,
qp,,P1_old_full_opt,summer,18,1.6691698260239358e-11,0.0,1.6691698260239358e-11,
qp,,P1_old_full_opt,summer,19,1.0947767477778948e-11,0.0,1.0947767477778948e-11,
qp,,P1_old_full_opt,summer,20,8.154477579909338e-12,0.0,8.154477579909338e-12,
qp,,P1_old_full_opt,summer,21,8.226900178253138e-12,0.0,8.226900178253138e-12,
qp,,P1_old_full_opt,summer,22,9.863563744811305e-12,0.0,9.863563744811305e-12,
qp,,P1_old_full_opt,summer,23,1.1299564862769512e-11,0.0,1.1299564862769512e-11,
qp,,P1_old_full_opt,winter,0,0.04714087447806439,0.0,0.04714087447806439,
qp,,P1_old_full_opt,winter,1,-3.459331513969935e-11,0.0,3.459331513969935e-11,
qp,,P1_old_full_opt,winter,2,-3.9046872790230985e-11,0.0,3.9046872790230985e-11,
qp,,P1_old_full_opt,winter,3,0.04716110318073222,0.0,0.04716110318073222,
qp,,P1_old_full_opt,winter,4,0.047168722191064966,0.0,0.047168722191064966,
qp,,P1_old_full_opt,winter,5,0.011328507375832391,0.02,0.00867149262416761,0.43357463120838047
qp,,P1_old_full_opt,winter,6,7.120078930769079e-08,0.0,7.120078930769079e-08,
qp,,P1_old_full_opt,winter,7,3.560259949582921e-09,0.0,3.560259949582921e-09,
qp,,P1_old_full_opt,winter,8,-2.435505953851348e-11,0.0,2.435505953851348e-11,
qp,,P1_old_full_opt,winter,9,0.0015057292635683155,0.0,0.0015057292635683155,
qp,,P1_old_full_opt,winter,10,0.04714752201386217,0.0,0.04714752201386217,
qp,,P1_old_full_opt,winter,11,0.04714506598558707,0.0,0.04714506598558707,
qp,,P1_old_full_opt,winter,12,-1.5890679094214568e-10,0.0,1.5890679094214568e-10,
qp,,P1_old_full_opt,winter,13,-7.849431718630435e-10,0.0,7.849431718630435e-10,
qp,,P1_old_full_opt,winter,14,-1.473593878303603e-09,0.0,1.473593878303603e-09,
qp,,P1_old_full_opt,winter,15,-2.0038525725494066e-09,0.0,2.0038525725494066e-09,
qp,,P1_old_full_opt,winter,16,-1.37588525595879e-09,0.0,1.37588525595879e-09,
qp,,P1_old_full_opt,winter,17,2.0053789398817154e-09,0.0,2.0053789398817154e-09,
qp,,P1_old_full_opt,winter,18,-5.244598252972062e-10,0.0,5.244598252972062e-10,
qp,,P1_old_full_opt,winter,19,7.639203132302799e-10,0.0,7.639203132302799e-10,
qp,,P1_old_full_opt,winter,20,1.0388187779708406e-09,0.0,1.0388187779708406e-09,
qp,,P1_old_full_opt,winter,21,9.312637147050495e-10,0.0,9.312637147050495e-10,
qp,,P1_old_full_opt,winter,22,0.006129428882761711,0.02,0.01387057111723829,0.6935285558619145
qp,,P1_old_full_opt,winter,23,0.04717345831003736,0.0,0.04717345831003736,
qp,,P1_old_full_opt,shoulder,0,0.04716224093467736,0.0,0.04716224093467736,
qp,,P1_old_full_opt,shoulder,1,0.0007733759315342718,0.0,0.0007733759315342718,
qp,,P1_old_full_opt,shoulder,2,-1.2964451194875077e-11,0.0,1.2964451194875077e-11,
qp,,P1_old_full_opt,shoulder,3,0.04716190460844284,0.0,0.04716190460844284,
qp,,P1_old_full_opt,shoulder,4,0.04716146865514215,0.0,0.04716146865514215,
qp,,P1_old_full_opt,shoulder,5,0.01219830746300946,0.02,0.007801692536990541,0.39008462684952705
qp,,P1_old_full_opt,shoulder,6,1.8387740857450827e-09,0.0,1.8387740857450827e-09,
qp,,P1_old_full_opt,shoulder,7,1.1799272415713634e-08,0.0,1.1799272415713634e-08,
qp,,P1_old_full_opt,shoulder,8,1.494596373894521e-10,0.0,1.494596373894521e-10,
qp,,P1_old_full_opt,shoulder,9,-1.8550926156571324e-10,0.0,1.8550926156571324e-10,
qp,,P1_old_full_opt,shoulder,10,0.04715920454157213,0.0,0.04715920454157213,
qp,,P1_old_full_opt,shoulder,11,0.000749850470402457,0.0,0.000749850470402457,
qp,,P1_old_full_opt,shoulder,12,-8.14116063091398e-11,0.0,8.14116063091398e-11,
qp,,P1_old_full_opt,shoulder,13,-4.680659885595849e-11,0.0,4.680659885595849e-11,
qp,,P1_old_full_opt,shoulder,14,-1.7859865782749882e-11,0.0,1.7859865782749882e-11,
qp,,P1_old_full_opt,shoulder,15,-3.2595163765481264e-12,0.0,3.2595163765481264e-12,
qp,,P1_old_full_opt,shoulder,16,5.178621492719038e-13,0.0,5.178621492719038e-13,
qp,,P1_old_full_opt,shoulder,17,1.4048482734552574e-13,0.0,1.4048482734552574e-13,
qp,,P1_old_full_opt,shoulder,18,-2.326821399859829e-13,0.0,2.326821399859829e-13,
qp,,P1_old_full_opt,shoulder,19,6.608386305001075e-14,0.0,6.608386305001075e-14,
qp,,P1_old_full_opt,shoulder,20,2.7156575561324036e-14,0.0,2.7156575561324036e-14,
qp,,P1_old_full_opt,shoulder,21,-1.0309327169358306e-12,0.0,1.0309327169358306e-12,
qp,,P1_old_full_opt,shoulder,22,-2.716744840951319e-12,0.0,2.716744840951319e-12,
qp,,P1_old_full_opt,shoulder,23,-3.982518917421964e-12,0.0,3.982518917421964e-12,
qp,,P2_dev_run1,summer,0,0.04620913747124694,0.1,0.053790862528753064,0.5379086252875306
qp,,P2_dev_run1,summer,1,2.403572520524622e-12,0.0,2.403572520524622e-12,
qp,,P2_dev_run1,summer,2,2.351194254115209e-12,0.0,2.351194254115209e-12,
qp,,P2_dev_run1,summer,3,2.2996168572074133e-12,0.0,2.2996168572074133e-12,
qp,,P2_dev_run1,summer,4,0.06875175568276497,0.05,0.018751755682764965,0.3750351136552993
qp,,P2_dev_run1,summer,5,0.03394921829744289,0.0,0.03394921829744289,
qp,,P2_dev_run1,summer,6,3.211407350808893e-06,0.0,3.211407350808893e-06,
qp,,P2_dev_run1,summer,7,7.153737398391372e-07,0.0,7.153737398391372e-07,
qp,,P2_dev_run1,summer,8,-1.7006377384848023e-09,0.0,1.7006377384848023e-09,
qp,,P2_dev_run1,summer,9,1.17552020886767e-11,0.0,1.17552020886767e-11,
qp,,P2_dev_run1,summer,10,5.6117002791046485e-12,0.0,5.6117002791046485e-12,
qp,,P2_dev_run1,summer,11,-1.8045965031315121e-12,0.0,1.8045965031315121e-12,
qp,,P2_dev_run1,summer,12,-8.158261166542548e-12,0.0,8.158261166542548e-12,
qp,,P2_dev_run1,summer,13,-1.0681844975562381e-11,0.0,1.0681844975562381e-11,
qp,,P2_dev_run1,summer,14,-8.151333687760573e-12,0.0,8.151333687760573e-12,
qp,,P2_dev_run1,summer,15,0.01788810074428976,0.0,0.01788810074428976,
qp,,P2_dev_run1,summer,16,0.028291673138966182,0.1,0.07170832686103382,0.7170832686103381
qp,,P2_dev_run1,summer,17,4.050917277727762e-12,0.0,4.050917277727762e-12,
qp,,P2_dev_run1,summer,18,6.759564920396228e-12,0.0,6.759564920396228e-12,
qp,,P2_dev_run1,summer,19,8.420379454727343e-12,0.0,8.420379454727343e-12,
qp,,P2_dev_run1,summer,20,8.943019395109878e-12,0.0,8.943019395109878e-12,
qp,,P2_dev_run1,summer,21,8.632292719528719e-12,0.0,8.632292719528719e-12,
qp,,P2_dev_run1,summer,22,8.000760312842119e-12,0.0,8.000760312842119e-12,
qp,,P2_dev_run1,summer,23,7.537137826448959e-12,0.0,7.537137826448959e-12,
qp,,P2_dev_run1,winter,0,0.046275453342011906,0.1,0.0537245466579881,0.5372454665798809
qp,,P2_dev_run1,winter,1,-5.34493109304181e-11,0.0,5.34493109304181e-11,
qp,,P2_dev_run1,winter,2,-6.485676789442172e-11,0.0,6.485676789442172e-11,
qp,,P2_dev_run1,winter,3,0.021481044006961297,0.05,0.028518955993038705,0.570379119860774
qp,,P2_dev_run1,winter,4,0.0812013121132229,0.0,0.0812013121132229,
qp,,P2_dev_run1,winter,5,4.654969828598685e-06,0.0,4.654969828598685e-06,
qp,,P2_dev_run1,winter,6,7.661950597508175e-06,0.0,7.661950597508175e-06,
qp,,P2_dev_run1,winter,7,2.2322101871892443e-06,0.0,2.2322101871892443e-06,
qp,,P2_dev_run1,winter,8,1.8387813450478348e-09,0.0,1.8387813450478348e-09,
qp,,P2_dev_run1,winter,9,8.736526658267909e-11,0.0,8.736526658267909e-11,
qp,,P2_dev_run1,winter,10,0.081188369844893,0.0,0.081188369844893,
qp,,P2_dev_run1,winter,11,0.011238364137667038,0.05,0.038761635862332965,0.7752327172466592
qp,,P2_dev_run1,winter,12,-7.044378791366688e-11,0.0,7.044378791366688e-11,
qp,,P2_dev_run1,winter,13,-5.648709586989592e-11,0.0,5.648709586989592e-11,
qp,,P2_dev_run1,winter,14,-5.066234930044719e-11,0.0,5.066234930044719e-11,
qp,,P2_dev_run1,winter,15,-4.793673717017785e-11,0.0,4.793673717017785e-11,
qp,,P2_dev_run1,winter,16,-4.401562623910756e-11,0.0,4.401562623910756e-11,
qp,,P2_dev_run1,winter,17,-1.7483010075320755e-08,0.0,1.7483010075320755e-08,
qp,,P2_dev_run1,winter,18,-2.9754068487016334e-11,0.0,2.9754068487016334e-11,
qp,,P2_dev_run1,winter,19,-2.0105239934562518e-11,0.0,2.0105239934562518e-11,
qp,,P2_dev_run1,winter,20,-9.720297819632442e-12,0.0,9.720297819632442e-12,
qp,,P2_dev_run1,winter,21,-7.242401419604816e-13,0.0,7.242401419604816e-13,
qp,,P2_dev_run1,winter,22,6.7400372846897654e-12,0.0,6.7400372846897654e-12,
qp,,P2_dev_run1,winter,23,0.05136974738284379,0.1,0.048630252617156214,0.4863025261715621
qp,,P2_dev_run1,shoulder,0,0.046212066201226004,0.1,0.053787933798774,0.53787933798774
qp,,P2_dev_run1,shoulder,1,-1.5609174890788767e-12,0.0,1.5609174890788767e-12,
qp,,P2_dev_run1,shoulder,2,-1.2358451355636605e-11,0.0,1.2358451355636605e-11,
qp,,P2_dev_run1,shoulder,3,0.02151848279993977,0.05,0.028481517200060234,0.5696303440012046
qp,,P2_dev_run1,shoulder,4,0.08119331013975446,0.0,0.08119331013975446,
qp,,P2_dev_run1,shoulder,5,4.775647671061576e-06,0.0,4.775647671061576e-06,
qp,,P2_dev_run1,shoulder,6,2.0580467018909007e-09,0.0,2.0580467018909007e-09,
qp,,P2_dev_run1,shoulder,7,-8.652412009246007e-10,0.0,8.652412009246007e-10,
qp,,P2_dev_run1,shoulder,8,2.0847190535327838e-11,0.0,2.0847190535327838e-11,
qp,,P2_dev_run1,shoulder,9,8.322662088114418e-12,0.0,8.322662088114418e-12,
qp,,P2_dev_run1,shoulder,10,0.046188964617054226,0.1,0.05381103538294578,0.5381103538294577
qp,,P2_dev_run1,shoulder,11,-7.692635623226014e-12,0.0,7.692635623226014e-12,
qp,,P2_dev_run1,shoulder,12,-9.693821488838164e-12,0.0,9.693821488838164e-12,
qp,,P2_dev_run1,shoulder,13,-1.4531026183330587e-11,0.0,1.4531026183330587e-11,
qp,,P2_dev_run1,shoulder,14,-2.0892797503223356e-11,0.0,2.0892797503223356e-11,
qp,,P2_dev_run1,shoulder,15,-2.48187138273367e-11,0.0,2.48187138273367e-11,
qp,,P2_dev_run1,shoulder,16,-2.4179373568265288e-11,0.0,2.4179373568265288e-11,
qp,,P2_dev_run1,shoulder,17,-2.085746550546964e-11,0.0,2.085746550546964e-11,
qp,,P2_dev_run1,shoulder,18,-1.913796874774639e-11,0.0,1.913796874774639e-11,
qp,,P2_dev_run1,shoulder,19,-2.2442554624415745e-11,0.0,2.2442554624415745e-11,
qp,,P2_dev_run1,shoulder,20,-3.121018054340864e-11,0.0,3.121018054340864e-11,
qp,,P2_dev_run1,shoulder,21,-4.2959334284094964e-11,0.0,4.2959334284094964e-11,
qp,,P2_dev_run1,shoulder,22,-5.381104127267887e-11,0.0,5.381104127267887e-11,
qp,,P2_dev_run1,shoulder,23,-6.02670856917007e-11,0.0,6.02670856917007e-11,
qp,,P3_dev_run0,summer,0,0.04632734741849527,0.15,0.10367265258150472,0.6911510172100315
qp,,P3_dev_run0,summer,1,-1.6659691786531307e-13,0.0,1.6659691786531307e-13,
qp,,P3_dev_run0,summer,2,-7.979727046823659e-14,0.0,7.979727046823659e-14,
qp,,P3_dev_run0,summer,3,3.894947348437283e-15,0.0,3.894947348437283e-15,
qp,,P3_dev_run0,summer,4,0.08800951428249301,0.0,0.08800951428249301,
qp,,P3_dev_run0,summer,5,0.01494236042743163,0.2,0.18505763957256838,0.9252881978628419
qp,,P3_dev_run0,summer,6,-8.173056633677587e-11,0.0,8.173056633677587e-11,
qp,,P3_dev_run0,summer,7,2.2548634126116322e-10,0.0,2.2548634126116322e-10,
qp,,P3_dev_run0,summer,8,-2.3303225444843316e-10,0.0,2.3303225444843316e-10,
qp,,P3_dev_run0,summer,9,-6.435846404841174e-11,0.0,6.435846404841174e-11,
qp,,P3_dev_run0,summer,10,-1.6600856445231751e-12,0.0,1.6600856445231751e-12,
qp,,P3_dev_run0,summer,11,-1.604071137312866e-12,0.0,1.604071137312866e-12,
qp,,P3_dev_run0,summer,12,-1.5339366109841191e-12,0.0,1.5339366109841191e-12,
qp,,P3_dev_run0,summer,13,-1.4596841040808223e-12,0.0,1.4596841040808223e-12,
qp,,P3_dev_run0,summer,14,-1.3754243207368734e-12,0.0,1.3754243207368734e-12,
qp,,P3_dev_run0,summer,15,0.012666349722803685,0.0,0.012666349722803685,
qp,,P3_dev_run0,summer,16,0.03363528892863134,0.2,0.1663647110713687,0.8318235553568434
qp,,P3_dev_run0,summer,17,-1.317588434031499e-12,0.0,1.317588434031499e-12,
qp,,P3_dev_run0,summer,18,-1.363067040816361e-12,0.0,1.363067040816361e-12,
qp,,P3_dev_run0,summer,19,-1.402593310944788e-12,0.0,1.402593310944788e-12,
qp,,P3_dev_run0,summer,20,-1.4343932250955415e-12,0.0,1.4343932250955415e-12,
qp,,P3_dev_run0,summer,21,-1.4580637710465376e-12,0.0,1.4580637710465376e-12,
qp,,P3_dev_run0,summer,22,-1.4722575723118495e-12,0.0,1.4722575723118495e-12,
qp,,P3_dev_run0,summer,23,-1.477119878967241e-12,0.0,1.477119878967241e-12,
qp,,P3_dev_run0,winter,0,0.04632152507256732,0.15,0.10367847492743268,0.6911898328495513
qp,,P3_dev_run0,winter,1,1.5623834024360265e-11,0.0,1.5623834024360265e-11,
qp,,P3_dev_run0,winter,2,-3.0204618763286545e-11,0.0,3.0204618763286545e-11,
qp,,P3_dev_run0,winter,3,-9.19113509895658e-11,0.0,9.19113509895658e-11,
qp,,P3_dev_run0,winter,4,0.10293290501471314,0.2,0.09706709498528687,0.48533547492643436
qp,,P3_dev_run0,winter,5,4.915627238168529e-06,0.0,4.915627238168529e-06,
qp,,P3_dev_run0,winter,6,2.3367836737887646e-09,0.0,2.3367836737887646e-09,
qp,,P3_dev_run0,winter,7,6.86781817530697e-09,0.0,6.86781817530697e-09,
qp,,P3_dev_run0,winter,8,8.95294747504715e-11,0.0,8.95294747504715e-11,
qp,,P3_dev_run0,winter,9,-1.330483820374236e-08,0.0,1.330483820374236e-08,
qp,,P3_dev_run0,winter,10,0.09263482802881587,0.3,0.20736517197118412,0.6912172399039471
qp,,P3_dev_run0,winter,11,6.039886692888108e-10,0.0,6.039886692888108e-10,
qp,,P3_dev_run0,winter,12,3.601751904772641e-10,0.0,3.601751904772641e-10,
qp,,P3_dev_run0,winter,13,2.041150893547822e-10,0.0,2.041150893547822e-10,
qp,,P3_dev_run0,winter,14,8.105326441746912e-08,0.0,8.105326441746912e-08,
qp,,P3_dev_run0,winter,15,4.3302751654938347e-10,0.0,4.3302751654938347e-10,
qp,,P3_dev_run0,winter,16,6.787342170523289e-08,0.0,6.787342170523289e-08,
qp,,P3_dev_run0,winter,17,8.837782220418353e-08,0.0,8.837782220418353e-08,
qp,,P3_dev_run0,winter,18,5.358020264411246e-13,0.0,5.358020264411246e-13,
qp,,P3_dev_run0,winter,19,-5.568500882943807e-12,0.0,5.568500882943807e-12,
qp,,P3_dev_run0,winter,20,-9.402414408121567e-12,0.0,9.402414408121567e-12,
qp,,P3_dev_run0,winter,21,-1.451531998691795e-11,0.0,1.451531998691795e-11,
qp,,P3_dev_run0,winter,22,-2.4061866236367703e-11,0.0,2.4061866236367703e-11,
qp,,P3_dev_run0,winter,23,0.05142436462306498,0.15,0.098575635376935,0.6571709025129001
qp,,P3_dev_run0,shoulder,0,0.04632801243652533,0.1,0.053671987563474674,0.5367198756347467
qp,,P3_dev_run0,shoulder,1,3.8517122124485796e-11,0.0,3.8517122124485796e-11,
qp,,P3_dev_run0,shoulder,2,-1.943233654067811e-09,0.0,1.943233654067811e-09,
qp,,P3_dev_run0,shoulder,3,-7.50066311247567e-09,0.0,7.50066311247567e-09,
qp,,P3_dev_run0,shoulder,4,0.1029453301553318,0.2,0.0970546698446682,0.48527334922334103
qp,,P3_dev_run0,shoulder,5,8.019162828670503e-06,0.0,8.019162828670503e-06,
qp,,P3_dev_run0,shoulder,6,3.163857110587382e-09,0.0,3.163857110587382e-09,
qp,,P3_dev_run0,shoulder,7,-5.131008917723659e-09,0.0,5.131008917723659e-09,
qp,,P3_dev_run0,shoulder,8,1.1849127628479354e-11,0.0,1.1849127628479354e-11,
qp,,P3_dev_run0,shoulder,9,1.130482117493276e-11,0.0,1.130482117493276e-11,
qp,,P3_dev_run0,shoulder,10,0.046289445034836695,0.15,0.10371055496516329,0.6914036997677553
qp,,P3_dev_run0,shoulder,11,6.803913657529051e-12,0.0,6.803913657529051e-12,
qp,,P3_dev_run0,shoulder,12,3.6462931979824395e-12,0.0,3.6462931979824395e-12,
qp,,P3_dev_run0,shoulder,13,2.161463307400698e-12,0.0,2.161463307400698e-12,
qp,,P3_dev_run0,shoulder,14,1.2793375920685192e-12,0.0,1.2793375920685192e-12,
qp,,P3_dev_run0,shoulder,15,3.606314807028817e-13,0.0,3.606314807028817e-13,
qp,,P3_dev_run0,shoulder,16,-5.373292647235379e-13,0.0,5.373292647235379e-13,
qp,,P3_dev_run0,shoulder,17,-8.881171167630284e-13,0.0,8.881171167630284e-13,
qp,,P3_dev_run0,shoulder,18,-8.858278789890422e-14,0.0,8.858278789890422e-14,
qp,,P3_dev_run0,shoulder,19,2.198198268012919e-12,0.0,2.198198268012919e-12,
qp,,P3_dev_run0,shoulder,20,5.799783832736927e-12,0.0,5.799783832736927e-12,
qp,,P3_dev_run0,shoulder,21,9.99889199566111e-12,0.0,9.99889199566111e-12,
qp,,P3_dev_run0,shoulder,22,1.3724249676874188e-11,0.0,1.3724249676874188e-11,
qp,,P3_dev_run0,shoulder,23,1.592053733982676e-11,0.0,1.592053733982676e-11,
