bus,S_mva,scenario,t,p_center_fraction,p_center_mw,region,truth_center_mw,truth_sample_count,truth_pf_attempts_actual,truth_baseline_loss_mw,truth_a_P,truth_a_Q,truth_b_PP,truth_b_QQ,truth_b_PQ,full25_fallback_a_P,full25_fallback_a_Q,full25_fallback_b_PP,full25_fallback_b_QQ,full25_fallback_b_PQ,full25_fallback_measurement_center_mw,full25_fallback_sample_count,full25_fallback_pf_attempts_actual,full25_fallback_pf_retries,full25_fallback_pf_failures,full25_fallback_fit_rank,full25_fallback_rank_lt5,full25_fallback_source_min7_rank,full25_fallback_source_q_column_norm,full25_fallback_fallback_used,full25_fallback_q_gate_exempt,full25_fallback_a_Q_identified,full25_fallback_pred_max_abs_mw,full25_fallback_pred_rmse_mw,full25_fallback_pred_max_abs_rel_baseline,full25_fallback_pred_rmse_rel_baseline,full25_fallback_h_min_eig,full25_fallback_a_P_ok,full25_fallback_a_Q_ok,full25_fallback_psd_ok,full25_fallback_gate_all_ok,pull_t0.90_p0.85_a_P,pull_t0.90_p0.85_a_Q,pull_t0.90_p0.85_b_PP,pull_t0.90_p0.85_b_QQ,pull_t0.90_p0.85_b_PQ,pull_t0.90_p0.85_measurement_center_mw,pull_t0.90_p0.85_sample_count,pull_t0.90_p0.85_pf_attempts_actual,pull_t0.90_p0.85_pf_retries,pull_t0.90_p0.85_pf_failures,pull_t0.90_p0.85_fit_rank,pull_t0.90_p0.85_rank_lt5,pull_t0.90_p0.85_source_min7_rank,pull_t0.90_p0.85_source_q_column_norm,pull_t0.90_p0.85_fallback_used,pull_t0.90_p0.85_q_gate_exempt,pull_t0.90_p0.85_a_Q_identified,pull_t0.90_p0.85_pred_max_abs_mw,pull_t0.90_p0.85_pred_rmse_mw,pull_t0.90_p0.85_pred_max_abs_rel_baseline,pull_t0.90_p0.85_pred_rmse_rel_baseline,pull_t0.90_p0.85_h_min_eig,pull_t0.90_p0.85_a_P_ok,pull_t0.90_p0.85_a_Q_ok,pull_t0.90_p0.85_psd_ok,pull_t0.90_p0.85_gate_all_ok,pull_t0.90_p0.90_a_P,pull_t0.90_p0.90_a_Q,pull_t0.90_p0.90_b_PP,pull_t0.90_p0.90_b_QQ,pull_t0.90_p0.90_b_PQ,pull_t0.90_p0.90_measurement_center_mw,pull_t0.90_p0.90_sample_count,pull_t0.90_p0.90_pf_attempts_actual,pull_t0.90_p0.90_pf_retries,pull_t0.90_p0.90_pf_failures,pull_t0.90_p0.90_fit_rank,pull_t0.90_p0.90_rank_lt5,pull_t0.90_p0.90_source_min7_rank,pull_t0.90_p0.90_source_q_column_norm,pull_t0.90_p0.90_fallback_used,pull_t0.90_p0.90_q_gate_exempt,pull_t0.90_p0.90_a_Q_identified,pull_t0.90_p0.90_pred_max_abs_mw,pull_t0.90_p0.90_pred_rmse_mw,pull_t0.90_p0.90_pred_max_abs_rel_baseline,pull_t0.90_p0.90_pred_rmse_rel_baseline,pull_t0.90_p0.90_h_min_eig,pull_t0.90_p0.90_a_P_ok,pull_t0.90_p0.90_a_Q_ok,pull_t0.90_p0.90_psd_ok,pull_t0.90_p0.90_gate_all_ok,pull_t0.95_p0.85_a_P,pull_t0.95_p0.85_a_Q,pull_t0.95_p0.85_b_PP,pull_t0.95_p0.85_b_QQ,pull_t0.95_p0.85_b_PQ,pull_t0.95_p0.85_measurement_center_mw,pull_t0.95_p0.85_sample_count,pull_t0.95_p0.85_pf_attempts_actual,pull_t0.95_p0.85_pf_retries,pull_t0.95_p0.85_pf_failures,pull_t0.95_p0.85_fit_rank,pull_t0.95_p0.85_rank_lt5,pull_t0.95_p0.85_source_min7_rank,pull_t0.95_p0.85_source_q_column_norm,pull_t0.95_p0.85_fallback_used,pull_t0.95_p0.85_q_gate_exempt,pull_t0.95_p0.85_a_Q_identified,pull_t0.95_p0.85_pred_max_abs_mw,pull_t0.95_p0.85_pred_rmse_mw,pull_t0.95_p0.85_pred_max_abs_rel_baseline,pull_t0.95_p0.85_pred_rmse_rel_baseline,pull_t0.95_p0.85_h_min_eig,pull_t0.95_p0.85_a_P_ok,pull_t0.95_p0.85_a_Q_ok,pull_t0.95_p0.85_psd_ok,pull_t0.95_p0.85_gate_all_ok,pull_t0.95_p0.90_a_P,pull_t0.95_p0.90_a_Q,pull_t0.95_p0.90_b_PP,pull_t0.95_p0.90_b_QQ,pull_t0.95_p0.90_b_PQ,pull_t0.95_p0.90_measurement_center_mw,pull_t0.95_p0.90_sample_count,pull_t0.95_p0.90_pf_attempts_actual,pull_t0.95_p0.90_pf_retries,pull_t0.95_p0.90_pf_failures,pull_t0.95_p0.90_fit_rank,pull_t0.95_p0.90_rank_lt5,pull_t0.95_p0.90_source_min7_rank,pull_t0.95_p0.90_source_q_column_norm,pull_t0.95_p0.90_fallback_used,pull_t0.95_p0.90_q_gate_exempt,pull_t0.95_p0.90_a_Q_identified,pull_t0.95_p0.90_pred_max_abs_mw,pull_t0.95_p0.90_pred_rmse_mw,pull_t0.95_p0.90_pred_max_abs_rel_baseline,pull_t0.95_p0.90_pred_rmse_rel_baseline,pull_t0.95_p0.90_h_min_eig,pull_t0.95_p0.90_a_P_ok,pull_t0.95_p0.90_a_Q_ok,pull_t0.95_p0.90_psd_ok,pull_t0.95_p0.90_gate_all_ok,qzero_gate_a_P,qzero_gate_a_Q,qzero_gate_b_PP,qzero_gate_b_QQ,qzero_gate_b_PQ,qzero_gate_measurement_center_mw,qzero_gate_sample_count,qzero_gate_pf_attempts_actual,qzero_gate_pf_retries,qzero_gate_pf_failures,qzero_gate_fit_rank,qzero_gate_rank_lt5,qzero_gate_source_min7_rank,qzero_gate_source_q_column_norm,qzero_gate_fallback_used,qzero_gate_q_gate_exempt,qzero_gate_a_Q_identified,qzero_gate_pred_max_abs_mw,qzero_gate_pred_rmse_mw,qzero_gate_pred_max_abs_rel_baseline,qzero_gate_pred_rmse_rel_baseline,qzero_gate_h_min_eig,qzero_gate_a_P_ok,qzero_gate_a_Q_ok,qzero_gate_psd_ok,qzero_gate_gate_all_ok
15,0.3,winter,18,0.9,0.27,boundary,0.27,55,110,0.208944340213145,-0.0819990873042362,-0.0264534331424779,0.020433834647792103,0.019226008961948374,0.0016761763477266193,-0.08199795840512285,-0.02638821236732364,0.020432958957051873,0.019188285153605752,0.0014284993556050037,0.27,7,14,0,0,5,False,5,0.23616699075177305,False,False,True,7.89656483762835e-06,1.61677486362619e-06,3.779267162524254e-05,7.737825594973815e-06,0.01886328060606818,True,True,True,True,-0.08199794355127418,-0.02638807498788214,0.020432924009401433,0.019188199608215974,0.0014279913677197797,0.27,7,14,0,0,5,False,5,0.23616699075177305,False,False,True,7.908180058078737e-06,1.619452346283864e-06,3.784826164715239e-05,7.750639929427396e-06,0.01886339522087542,True,True,True,True,-0.08199794355389325,-0.02638807498534234,0.02043292401947243,0.0191881996009288,0.0014279913612393498,0.27,7,14,0,0,5,False,5,0.23616699075177305,False,False,True,7.908180855529384e-06,1.6194524986781725e-06,3.784826546372213e-05,7.750640658781004e-06,0.018863395219007047,True,True,True,True,-0.08199794355282018,-0.02638807499526533,0.020432924015237146,0.019188199602570566,0.00142799139471649,0.27,7,14,0,0,5,False,5,0.23616699075177305,False,False,True,7.908179948014002e-06,1.6194522634394497e-06,3.784826112038658e-05,7.750639532937047e-06,0.01886339520702321,True,True,True,True,-0.08199794355395705,-0.026388074996277083,0.02043292401885311,0.01918819960523304,0.0014279913996654843,0.27,7,14,0,0,5,False,5,0.23616699075177305,False,False,True,7.908179883176977e-06,1.6194522589132757e-06,3.784826081007894e-05,7.750639511274943e-06,0.018863395207983844,True,True,True,True,-0.08199794355371866,-0.02638807496810225,0.020432924018532556,0.019188199609994096,0.0014279912965936116,0.27,7,14,0,0,5,False,5,0.23616699075177305,False,False,True,7.908181442554604e-06,1.6194527216737324e-06,3.784826827320345e-05,7.750641726029629e-06,0.018863395250722555,True,True,True,True
15,0.3,winter,18,0.98,0.294,boundary,0.27,55,110,0.20894434014076513,-0.08199908829294729,-0.026453446301628544,0.020433836856218267,0.019226023018835532,0.0016762290635465226,-0.08198521510300484,-0.02637569018068333,0.02038745805027013,0.01916612455077556,0.0014086374996180513,0.294,7,14,0,0,5,False,5,0.10792572146068755,False,False,True,1.0269229041045061e-05,2.371550204474354e-06,4.914815607891898e-05,1.1350152882230016e-05,0.018844600987024864,True,True,True,True,-0.08200449877708775,-0.026397430824409606,0.020457603542066077,0.019202022985711963,0.0014474515040777877,0.255,7,14,0,0,5,False,5,0.28525438203523307,True,False,True,6.265525595452667e-06,1.2581949335464248e-06,2.9986577244598266e-05,6.021675115481869e-06,0.018871742495345335,True,True,True,True,-0.0819979481824368,-0.02638811777253338,0.020432934912134836,0.019188226249709704,0.0014281495726728372,0.27,7,14,0,0,5,False,5,0.23616699075177305,True,False,True,7.908372074948156e-06,1.6189565820091392e-06,3.784918064600511e-05,7.748267222354304e-06,0.018863359532771184,True,True,True,True,-0.08200448282731301,-0.026397359989971437,0.020457563921560704,0.019201963294166388,0.0014471748877259568,0.255,7,14,0,0,5,False,5,0.28525438203523307,True,False,True,6.270875982620702e-06,1.2591701376015191e-06,3.0012184002668045e-05,6.026342406562533e-06,0.01887179073622552,True,True,True,True,-0.08199794817533468,-0.0263881177827076,0.020432934886214,0.01918822624351355,0.0014281496124522908,0.27,7,14,0,0,5,False,5,0.23616699075177305,True,False,True,7.908371446639986e-06,1.618956424374869e-06,3.78491776389451e-05,7.74826646792243e-06,0.01886335950819843,True,True,True,True,-0.08198520157566813,-0.02637402049356725,0.020387428768989396,0.019165718815820694,0.0014029585899338274,0.294,7,14,0,0,5,False,5,0.10792572146068755,False,False,True,1.0416985944766005e-05,2.4149472370598743e-06,4.985531523729293e-05,1.1557849499215592e-05,0.01884640337593011,True,True,True,True
15,0.3,winter,18,1.0,0.3,boundary,0.27,55,110,0.20894434021317101,-0.0819990871674539,-0.026453431319127134,0.020433834342390197,0.019226007015542185,0.001676169042669293,-0.08199464681818625,-0.026461481163015374,0.020418371202852302,0.01921293415253812,0.0017019267340795058,0.3,11,22,0,0,5,False,1,0.0,True,False,True,2.153157791746213e-06,8.387998495836445e-07,1.0304934747452357e-05,4.014465520951066e-06,0.018772863977808616,True,True,True,True,-0.0820044987765656,-0.02639743081942232,0.020457603540552777,0.019202022990215003,0.001447451483886411,0.255,7,14,0,0,5,False,5,0.28525438203523307,True,False,True,6.261188775398552e-06,1.2578023621949147e-06,2.996582137142699e-05,6.0197962812089985e-06,0.018871742506437625,True,True,True,True,-0.08199794817583683,-0.026388117787857594,0.020432934887439348,0.019188226251959102,0.0014281496312044371,0.27,7,14,0,0,5,False,5,0.23616699075177305,True,False,True,7.904033937458296e-06,1.6185711718999526e-06,3.7828418464909715e-05,7.746422660927977e-06,0.01886335950833756,True,True,True,True,-0.08200448282525724,-0.02639735998003036,0.0204575639125412,0.01920196330095112,0.0014471748497395126,0.255,7,14,0,0,5,False,5,0.28525438203523307,True,False,True,6.2665393686153065e-06,1.2587775824489642e-06,2.9991429115629564e-05,6.024463649815655e-06,0.01887179075463291,True,True,True,True,-0.08199794817994685,-0.0263881177792506,0.020432934902632455,0.019188226249814515,0.0014281495981078118,0.27,7,14,0,0,5,False,5,0.23616699075177305,True,False,True,7.904034763537085e-06,1.6185713460671042e-06,3.7828422418492706e-05,7.74642349448562e-06,0.01886335952164127,True,True,True,True,-0.08199586631026141,0.0,0.020423654205721436,0.0,0.0,0.3,3,6,0,0,2,True,1,0.0,True,True,False,0.006957639006622671,0.002933571494036345,0.033299006804990684,0.014039966294580802,0.0,True,True,True,True
15,0.6,summer,10,0.0,0.0,normal,0.0,81,162,0.1884061235357257,-0.07767014888446526,-0.025091923347500298,0.02058440808790402,0.019244389247416088,0.0016802035986066227,-0.07783420106740586,-0.025144867626106217,0.020608162622067255,0.019244899881696715,0.00168503682978206,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,7.282654828784374e-05,3.5415543014359036e-05,0.0003865402404186418,0.00018797447954308936,0.018842806838458008,True,True,True,True,-0.07783420106732591,-0.02514486762617091,0.02060816262211729,0.019244899881504705,0.0016850368300520221,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,7.282654829133053e-05,3.541554302479428e-05,0.0003865402404371486,0.00018797447959847632,0.018842806838205963,True,True,True,True,-0.07783420106736746,-0.025144867626010658,0.02060816262222724,0.01924489988161264,0.0016850368293222155,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,7.282654823079562e-05,3.5415542991635066e-05,0.0003865402401158485,0.00018797447942247772,0.01884280683859796,True,True,True,True,-0.07783420106739615,-0.025144867626202935,0.02060816262229921,0.01924489988151754,0.001685036829997361,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,7.282654831396174e-05,3.5415543034869844e-05,0.00038654024055726784,0.00018797447965195424,0.018842806838271414,True,True,True,True,-0.07783420106748733,-0.02514486762607032,0.02060816262208911,0.019244899881713486,0.0016850368297626989,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,7.28265482906991e-05,3.541554301008002e-05,0.0003865402404337971,0.0001879744795203777,0.01884280683848325,True,True,True,True,-0.07783420106736605,-0.02514486762614494,0.020608162622180633,0.019244899881540205,0.0016850368297945187,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,7.282654828300733e-05,3.541554302087716e-05,0.0003865402403929717,0.0001879744795776855,0.018842806838346722,True,True,True,True
15,0.6,summer,10,0.5,0.3,normal,0.3,81,162,0.18840612353575328,-0.07741046223368406,-0.02507359503722873,0.019889484785586293,0.019045461346565224,0.0015537854507069813,-0.07744442178296591,-0.02502173932961758,0.020000119084115673,0.019020243576487187,0.0012799897676146926,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,6.728211938065824e-05,2.0795991701955313e-05,0.00035711216874482484,0.00011037853394403563,0.018704183530110805,True,True,True,True,-0.07744442178365682,-0.02502173932965908,0.02000011908537642,0.019020243576989736,0.0012799897680232076,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,6.728211929780958e-05,2.0795991683807334e-05,0.00035711216830509044,0.0001103785338477119,0.018704183530599824,True,True,True,True,-0.07744442178270754,-0.02502173932981114,0.020000119083421922,0.019020243576621267,0.0012799897683438408,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,6.72821192633493e-05,2.079599168439895e-05,0.0003571121681221862,0.00011037853385085201,0.018704183529793087,True,True,True,True,-0.07744442178287685,-0.025021739330209392,0.02000011908354224,0.019020243576390466,0.0012799897698450892,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,6.728211926339267e-05,2.079599167132782e-05,0.00035711216812241636,0.00011037853378147461,0.018704183529035107,True,True,True,True,-0.07744442178309242,-0.025021739329886293,0.02000011908397702,0.019020243576376567,0.0012799897686779085,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,6.728211937663195e-05,2.079599168931891e-05,0.00035711216872345457,0.0001103785338769656,0.018704183529572573,True,True,True,True,-0.07744442178286745,-0.02502173932989572,0.02000011908393226,0.01902024357633457,0.0012799897688859964,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,6.728211937072348e-05,2.0795991679255643e-05,0.0003571121686920943,0.00011037853382355297,0.018704183529447423,True,True,True,True
15,0.6,summer,10,0.9,0.54,boundary,0.54,55,110,0.18840612353576192,-0.07734831957010144,-0.025044725833659548,0.019804570035389536,0.018910292653087996,0.0014805675328141222,-0.0773445047295567,-0.024794158732046497,0.019803860072948716,0.018837996305342674,0.0010045499359629612,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,6.0845463776720496e-05,1.2437877409858732e-05,0.00032294844050103944,6.60163118716142e-05,0.018624147486302735,True,True,True,True,-0.07734450472967544,-0.024794158736672345,0.019803860073171527,0.018837996304722587,0.001004549944436448,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,6.0845463315644874e-05,1.2437877265303081e-05,0.0003229484380537962,6.601631110435862e-05,0.01862414748275793,True,True,True,True,-0.07734450472899651,-0.024794158730040244,0.019803860071767647,0.018837996305411428,0.0010045499321388665,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,6.0845463958346044e-05,1.2437877465021353e-05,0.0003229484414650503,6.601631216439992e-05,0.018624147487557998,True,True,True,True,-0.07734450473054526,-0.024794158734229608,0.019803860074567217,0.018837996304688156,0.001004549939807661,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,6.0845463740424877e-05,1.2437877361952449e-05,0.0003229484403083938,6.601631161734284e-05,0.018624147484611293,True,True,True,True,-0.07734450473004251,-0.0247941587339757,0.019803860073915477,0.018837996303698937,0.001004549939824102,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,6.084546396783498e-05,1.243787741054768e-05,0.0003229484415154146,6.601631187527092e-05,0.018624147483667936,True,True,True,True,-0.07734450472830671,-0.024794158736067967,0.01980386007070201,0.018837996303802833,0.001004549943791204,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,6.084546350950369e-05,1.2437877315634594e-05,0.00032294843908273733,6.601631137150234e-05,0.01862414748183292,True,True,True,True
15,0.6,summer,10,0.98,0.588,boundary,0.54,55,110,0.18840612353576172,-0.07734831956973279,-0.025044725833719715,0.019804570034599074,0.018910292653311237,0.0014805675329129565,-0.07729628733710604,-0.02474568884271445,0.019717715505317434,0.01879584962764153,0.0009661069671206341,0.588,7,14,0,0,5,False,5,0.24096344462378147,False,False,True,7.91698141852145e-05,1.8258075474288197e-05,0.00042020828569400045,9.690807884395857e-05,0.018589100125430184,True,True,True,True,-0.07736908051565787,-0.024825438782266097,0.019850221525998905,0.01886448235492993,0.0010329473266091668,0.51,7,14,0,0,5,False,5,0.6346818096690997,True,False,True,4.865928029331758e-05,9.781743460486427e-06,0.00025826804023215027,5.1918394566563734e-05,0.018643443351615545,True,True,True,True,-0.0773445047291547,-0.024794158721884476,0.019803860072342576,0.018837996304670358,0.001004549917420972,0.54,7,14,0,0,5,False,5,0.526115538956957,True,False,True,6.084546518805509e-05,1.2437877794756044e-05,0.00032294844799195656,6.601631391452724e-05,0.018624147492323575,True,True,True,True,-0.07736908051515293,-0.02482543877968888,0.019850221525062155,0.01886448235512076,0.0010329473217470602,0.51,7,14,0,0,5,False,5,0.6346818096690997,True,False,True,4.8659280509700045e-05,9.781743511548316e-06,0.00025826804138063983,5.1918394837584055e-05,0.018643443353390545,True,True,True,True,-0.07734450472932322,-0.024794158735359444,0.01980386007242445,0.018837996305313014,0.0010045499419531582,0.54,7,14,0,0,5,False,5,0.526115538956957,True,False,True,6.0845463326089644e-05,1.2437877303435942e-05,0.00032294843810923404,6.601631130675583e-05,0.018624147484038154,True,True,True,True,-0.07729628734090067,-0.02474568880496817,0.019717715511853272,0.01879584962851326,0.0009661069023689568,0.588,7,14,0,0,5,False,5,0.24096344462378147,False,False,True,7.916982018615903e-05,1.825807731069941e-05,0.00042020831754511237,9.690808859104737e-05,0.01858910015060207,True,True,True,True
15,0.6,summer,10,1.0,0.6,boundary,0.54,55,110,0.18840612353576813,-0.07734831957042913,-0.025044725834026584,0.019804570035884872,0.01891029265357171,0.0014805675335731478,-0.0773314036318506,-0.025075808980493004,0.01977510549435877,0.01888539709855712,0.0015302024699621031,0.6,11,22,0,0,5,False,1,0.0,True,False,True,1.6718566755728054e-05,6.500336693873008e-06,8.87368544183974e-05,3.450172728934124e-05,0.01844522295953335,True,True,True,True,-0.07736908051621978,-0.024825438780091292,0.019850221527082445,0.018864482354856375,0.001032947322127912,0.51,7,14,0,0,5,False,5,0.6346818096690997,True,False,True,4.8659280666746296e-05,9.781743506974192e-06,0.00025826804221418275,5.191839481330429e-05,0.018643443353342087,True,True,True,True,-0.0773445047305184,-0.024794158730105237,0.019803860074871033,0.01883799630448364,0.0010045499320696693,0.54,7,14,0,0,5,False,5,0.526115538956957,True,False,True,6.084546433975102e-05,1.2437877502316654e-05,0.0003229484434894164,6.601631236234938e-05,0.01862414748727375,True,True,True,True,-0.0773690805150687,-0.024825438780237515,0.01985022152499672,0.018864482354909597,0.001032947322876138,0.51,7,14,0,0,5,False,5,0.6346818096690997,True,False,True,4.865928059038377e-05,9.781743492850473e-06,0.00025826804180887464,5.191839473834007e-05,0.01864344335279353,True,True,True,True,-0.07734450472923905,-0.024794158740989305,0.01980386007230503,0.018837996303722106,0.001004549952795755,0.54,7,14,0,0,5,False,5,0.526115538956957,True,False,True,6.08454631123162e-05,1.2437877171931214e-05,0.00032294843697458134,6.601631060876816e-05,0.018624147478765105,True,True,True,True,-0.07733582798329487,0.0,0.01978482772937093,0.0,0.0,0.6,3,6,0,0,2,True,1,0.0,True,True,False,0.015103299711678262,0.005625371768257718,0.08016352880808018,0.029857690730470152,0.0,True,True,True,True
15,0.6,summer,18,0.0,0.0,normal,0.0,81,162,0.2168775564823804,-0.08387240513260646,-0.02713706443418921,0.020930632466959587,0.019465662246420136,0.0018333912507044064,-0.08404152769284612,-0.027191332004015134,0.020955181999335805,0.019466184795060546,0.0018384704690977394,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,7.469974738803092e-05,3.629580219349358e-05,0.00034443281545409556,0.00016735619296984438,0.019027775292136326,True,True,True,True,-0.08404152769276424,-0.027191332004055654,0.02095518199920774,0.019466184794634425,0.0018384704692592034,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,7.469974735571996e-05,3.629580219816378e-05,0.00034443281530511307,0.0001673561929913782,0.019027775291702707,True,True,True,True,-0.0840415276928163,-0.027191332004065483,0.02095518199912424,0.019466184794853778,0.00183847046923121,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,7.469974738179286e-05,3.629580220288692e-05,0.0003444328154253325,0.0001673561930131561,0.019027775291876815,True,True,True,True,-0.08404152769283654,-0.027191332003968866,0.020955181999303994,0.019466184794864557,0.0018384704690795183,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,7.469974735510934e-05,3.629580218267685e-05,0.00034443281530229756,0.00016735619291996954,0.01902777529197785,True,True,True,True,-0.08404152769274756,-0.027191332004062863,0.020955181999048375,0.01946618479479136,0.001838470469461779,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,7.469974737379231e-05,3.629580219925531e-05,0.00034443281538844284,0.00016735619299641113,0.01902777529172232,True,True,True,True,-0.08404152769286953,-0.02719133200398292,0.02095518199943132,0.019466184794773238,0.0018384704690722743,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,7.469974735898471e-05,3.6295802187069806e-05,0.0003444328153201665,0.000167356192940225,0.019027775291929862,True,True,True,True
15,0.6,summer,18,0.5,0.3,normal,0.3,81,162,0.2168775564824113,-0.08360543738841615,-0.027117802761664058,0.02021604398282539,0.01926120841884674,0.0017005334625293522,-0.08363995600716632,-0.027064904034574577,0.020328718366243826,0.01923521590010622,0.0014209920170758438,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,6.890750646343369e-05,2.1254928178998508e-05,0.00031772539114263796,9.800427726933688e-05,0.018885450826011244,True,True,True,True,-0.08363995600784775,-0.027064904034873133,0.020328718367380143,0.0192352159002996,0.001420992018481371,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,6.89075064238525e-05,2.1254928153713002e-05,0.0003177253909601332,9.800427715274802e-05,0.018885450825831616,True,True,True,True,-0.08363995600774789,-0.027064904034606655,0.020328718367223924,0.01923521590069824,0.0014209920178177382,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,6.890750637482228e-05,2.1254928139711778e-05,0.0003177253907340599,9.800427708818983e-05,0.01888545082638499,True,True,True,True,-0.08363995600659202,-0.027064904034380725,0.020328718364978345,0.01923521589982865,0.0014209920170059657,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,6.890750660597245e-05,2.1254928156888708e-05,0.00031772539179986944,9.800427716739088e-05,0.018885450825568657,True,True,True,True,-0.08363995600774757,-0.02706490403458503,0.020328718367067903,0.019235215900573,0.0014209920174865622,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,6.890750640425707e-05,2.12549281558355e-05,0.00031772539086978065,9.800427716253466e-05,0.018885450826384976,True,True,True,True,-0.0836399560074562,-0.02706490403426026,0.02032871836665554,0.019235215900573307,0.001420992016506494,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,6.890750647299722e-05,2.125492815760071e-05,0.0003177253911867344,9.800427717067386e-05,0.018885450826693143,True,True,True,True
15,0.6,summer,18,0.9,0.54,boundary,0.54,55,110,0.2168775564824171,-0.08354152191366626,-0.0270874668599009,0.02012864047709694,0.0191223279456562,0.0016235955546057789,-0.0835373858232111,-0.026831220214774142,0.020127510901709143,0.019048061797500716,0.0011367758054073068,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,6.22583794705478e-05,1.2718672714717072e-05,0.00028706695372416403,5.864448549220081e-05,0.018803970427283913,True,True,True,True,-0.08353738582515219,-0.02683122021011297,0.020127510905237733,0.01904806179880603,0.001136775796710553,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,6.225837999830966e-05,1.2718672865988348e-05,0.00028706695615761944,5.864448618969703e-05,0.018803970432088653,True,True,True,True,-0.08353738582353393,-0.026831220209608632,0.020127510902236058,0.019048061798257063,0.0011367757959114151,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,6.225838002572696e-05,1.2718672881120552e-05,0.0002870669562840378,5.8644486259470064e-05,0.018803970431447527,True,True,True,True,-0.08353738582347615,-0.026831220209549176,0.0201275109022903,0.01904806179806175,0.0011367757957992226,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,6.225838004270817e-05,1.2718672883083263e-05,0.0002870669563623364,5.864448626851992e-05,0.01880397043133175,True,True,True,True,-0.08353738582315554,-0.026831220205863454,0.020127510901900635,0.019048061797641406,0.001136775788925437,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,6.22583805225431e-05,1.2718673006400488e-05,0.0002870669585748056,5.86444868371229e-05,0.018803970433408465,True,True,True,True,-0.0835373858238342,-0.026831220220567147,0.020127510902898594,0.01904806179823943,0.0011367758162346615,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,6.225837866304963e-05,1.2718672512661771e-05,0.0002870669500008734,5.86444845605447e-05,0.018803970424167052,True,True,True,True
