point_id,b,S,E,coefficient_round,scenario,t,p_center_mw,P_net_mw,Q_mvar,p_slack_mw,line_loss_mw,lp_pk_proxy_mw,loss_reduction_linear_mw,a_P,a_Q,b_PP,b_QQ,b_PQ,matrix_rank,lambda_min_cost,lambda_max_cost,solver,status,objective
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,4,-0.023245468875006337,-0.023245472949785614,0.002422675910708815,7.010009979672323,0.1439113590633318,9.046210316623007,-0.0015090718964755254,-0.06701977288209382,-0.0201572240596036,0.010139988688794814,0.020766341946223184,0.0056002682887160305,5,0.009447285106056707,0.02145904552896129,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,5,-0.025016912336973646,-0.025016917580154258,0.0024503250993333967,7.044606953004464,0.14538704256878088,9.046210316623007,-0.001634699314004923,-0.06733038946661939,-0.02028281469046745,0.011169997304138887,0.020912593067310425,0.005782956307637664,5,0.01037647489156231,0.021706115479887,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,6,-0.027270184398914835,-0.027270191269340875,0.002594663021911737,7.227517714708932,0.15314444447869552,9.046210316623007,-0.0018318696802771372,-0.06916175807607704,-0.020883132230959854,0.012498028573356528,0.021171997505856383,0.006176091150558322,5,0.011510967610095698,0.022159058469117213,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,7,-0.03031576224858582,-0.03031577259669089,0.002845105362338122,7.6391745687194215,0.17130546581054534,9.046210316623007,-0.0021605532621360632,-0.07335383667017524,-0.02222236486870068,0.014487395283821836,0.02160045701603038,0.006957083992474848,5,0.01306907276302717,0.023018779536825046,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,8,-0.03471158237581348,-0.03471159568078686,0.003322377907934091,8.32996215970591,0.20409659812075093,9.046210316623007,-0.002711477779321704,-0.08045674955667317,-0.024471743833144904,0.01789040381461272,0.022195079048891314,0.008452743423613457,5,0.015299875730036123,0.02478560713346791,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,9,-0.033353828583743264,-0.03335390877093978,0.0035759289486859904,9.25267588662156,0.25226719927568486,9.046210316623007,-0.002921275104864064,-0.09054458599322736,-0.027612616881785648,0.016915742258341446,0.0229020323712736,0.009335096582856403,5,0.014364076733564766,0.02545369789605028,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,10,0.1759461359786347,0.17594613644289572,0.004329279643583428,9.312211796946729,0.24940660202860568,9.046210316623007,0.016593673239223113,-0.09358109377811591,-0.02966806384375708,0.02131976984578812,0.025880086439308846,-0.0015445492024309109,5,0.021192537455940342,0.026007318829156623,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,11,0.13981777494746486,0.13981775310064343,0.005603582841969357,9.308217345903115,0.2501322928917721,9.046210316623007,0.013187584942240897,-0.09314758979535047,-0.029248827926129255,0.021586717002754635,0.02564812659100177,-0.0032579072515390183,5,0.02101410624247761,0.026220737351278795,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,12,-0.02384835218103041,-0.02384854047138245,0.004139536444030503,9.29155429907372,0.2540968436956253,9.046210316623007,-0.002066555407572787,-0.09146665500861724,-0.027730355254568094,0.008476683640351654,0.02241052214132079,0.008031861445836617,5,0.007402106549106555,0.02348509923256589,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,13,-0.05045840547550167,-0.050458240148601285,0.0037107892009683517,8.885695397347876,0.2329837505732481,9.046210316623007,-0.00423616150766359,-0.08587937014218691,-0.026183210503075927,0.023910350572968683,0.022827783965411956,0.011358707424611678,5,0.017663977769065774,0.029074156769314866,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,14,-0.04635051022222628,-0.04635034754757936,0.003583759680393361,9.133190428980875,0.24613662293831318,9.046210316623007,-0.004007801569202764,-0.08855319413758682,-0.026974396763133825,0.024756211093502564,0.0226962328983298,0.011948736568150242,5,0.017663718063141414,0.02978872592869095,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,15,-0.04079198432375012,-0.04079195741839451,0.0035184667406962843,9.230637667677618,0.2512919237688964,9.046210316623007,-0.00356701140052093,-0.08980605553002514,-0.02738505140871694,0.023111523859277238,0.022747497727217725,0.011156198523326038,5,0.0173484427835229,0.02851057880297206,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,16,-0.018841993557101942,-0.018842382363406053,0.003939196462127235,9.287101048073353,0.25369848167044007,9.046210316623007,-0.001614585485539821,-0.09148348224986137,-0.027716634089627958,0.006207915250832061,0.02217634601104416,0.006967715784404886,5,0.005480933178866254,0.022903328083009968,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,17,0.0985812954303538,0.09858128502545876,0.005246374535438777,9.304836775052971,0.251114572476246,9.046210316623007,0.009289599245807773,-0.0927045844251644,-0.02871739034379406,0.022283668856759396,0.02506660602840144,-0.005845626361118642,5,0.020438005731670584,0.02691226915349025,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,18,0.005133692402291508,0.005133744515315029,0.004334836805808081,9.291119165663613,0.2531632765930584,9.046210316623007,0.0005879331939401382,-0.09109050854200704,-0.027751401195581425,0.0029899159161373926,0.021584084905173263,-0.0008026286542177042,5,0.002981258458110725,0.02159274236319993,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,19,-0.03593551518349449,-0.035935434119915115,0.0036930908476755643,9.070606101102493,0.24241593519879076,9.046210316623007,-0.0030765453376625424,-0.08838311521815229,-0.026953108027355073,0.019140051861908727,0.022761668946937912,0.009645563561914549,5,0.01579933134167144,0.026102389467175198,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,20,-0.033875873779793,-0.033875797563633354,0.0037779448480800256,8.788447330190001,0.22736628228447578,9.046210316623007,-0.0027963070137559205,-0.08544806844694786,-0.02602326373460317,0.017303932140908775,0.022545075165496746,0.008860065187922718,5,0.014777408954772706,0.025071598351632814,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,21,-0.03255873306054423,-0.032558665707726385,0.0034902577725127192,8.45960325218896,0.21048992293728094,9.046210316623007,-0.0025820268191742994,-0.08197606166595897,-0.024927777348945187,0.01616527215671853,0.022275429425913783,0.008227777578515148,5,0.014096135101676028,0.024344566480956283,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,22,-0.03190543995495466,-0.031905380104639405,0.0031793535163882965,8.139161916503966,0.19470258592188364,9.046210316623007,-0.0024312103256761103,-0.07857858472538372,-0.023863117983198005,0.015639006781065376,0.02201850089343241,0.007746824877325177,5,0.013811004321537944,0.023846503352959843,CLARABEL,optimal,9.046210316623007
P1_old_full_opt,15,0.176,0.419,round2,winter_peak,23,-0.03150213113900492,-0.03150207385135791,0.0030909466413675114,8.022984832349668,0.18912897657806554,9.046210316623007,-0.002364479030133444,-0.07736174583570571,-0.02348031489176023,0.015329405524166145,0.021921308800106586,0.0075525756419959605,5,0.013613007722317126,0.023637706601955605,CLARABEL,optimal,9.046210316623007
P2_dev_run1,17,0.303,0.404,round0,summer_peak,0,0.0,-0.014100139634727837,0.005851920894799495,7.882600308421742,0.18202101559652079,9.342159846624861,-0.0009665559665676535,-0.07823647486555485,-0.02334092617125588,0.015025378581684524,0.024130311631966717,0.0005030011617932585,5,0.015018436811364288,0.02413725340228695,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,1,0.0,-0.016241068195781028,0.004561044821668936,7.082818400959931,0.14676162538072152,9.342159846624861,-0.001035101824256853,-0.06954510598221912,-0.02069372005176882,0.015561831649034913,0.023660646674074592,0.00030786998444190744,5,0.015558906847407484,0.02366357147570202,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,2,0.0,-0.017040236997063946,0.004170044316350911,6.7736664238648014,0.13416361629811255,9.342159846624861,-0.0010465304913317857,-0.06623330319337459,-0.019688206156416435,0.015768470893046314,0.023482391284435526,0.00023498147911482254,5,0.015766681806259054,0.023484180371222785,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,3,0.0,-0.017778463608889794,0.0038980086262428207,6.580634308609593,0.1265952871960474,9.342159846624861,-0.0010666359540794641,-0.06417592279788895,-0.01906444060934615,0.01589757445651996,0.023371822124683896,0.00019010659388620673,5,0.01589636581735623,0.02337303076384762,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,4,0.0,-0.01857278970228249,0.003723764048027803,6.463917828884442,0.1221357986487159,9.342159846624861,-0.0010992504644946686,-0.06293291827855071,-0.018687916620452785,0.015975806150224647,0.023305092383670498,0.00016314484605496328,5,0.015974898389774637,0.023306000144120508,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,5,0.0,-0.019390007125183184,0.003709762073603193,6.452936490714337,0.12173769127230848,9.342159846624861,-0.001148657033467877,-0.06280782846379178,-0.01865003916413672,0.01598368855524341,0.023298380088638992,0.00016043780787238708,5,0.015982808914762062,0.02329925972912034,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,6,0.0,-0.020226184019380006,0.0038929250450858996,6.571380773130457,0.1262953084089552,9.342159846624861,-0.0012214262111422732,-0.06405036894811196,-0.019026397080241744,0.015905468202129663,0.02336507947783925,0.0001873780976482077,5,0.015904291699308494,0.02336625598066042,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,7,0.0,-0.02086696546793579,0.004406940941641346,6.946053146862165,0.14122467440767839,9.342159846624861,-0.0013303729286876093,-0.06802800850921363,-0.02023289554077493,0.015656239868098623,0.023578966194005877,0.0002743805853348538,5,0.015653864986578555,0.023581341075525942,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,8,0.0,-0.021367740530070928,0.005245479222547872,7.571876287852965,0.16804268664129743,9.342159846624861,-0.0014806466640509648,-0.07476339625139711,-0.02228169881854859,0.015238323511877429,0.023942412560738136,0.0004243567846026169,5,0.01523315433799279,0.023947581734622775,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,9,0.0,-0.020680739403632464,0.0073469299898209,8.390725030929783,0.2066626352655193,9.342159846624861,-0.0015482765084817132,-0.08375718345658152,-0.025028682187097875,0.014688346145127954,0.02443020749330574,0.0006298550326746929,5,0.014678176024075808,0.024440377614357887,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,10,0.0,-0.021719193656940042,0.008264129538126323,8.899533411892588,0.23277624024182628,9.342159846624861,-0.0017210326196232368,-0.08942468289300046,-0.026766205057628438,0.014346155863683653,0.024739143699064256,0.0007624459004848953,5,0.014332191070820358,0.02475310849192755,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,11,0.0,-0.025126058476511892,0.007942274452139783,9.094955117461328,0.24334842437654292,9.342159846624861,-0.002083297438463024,-0.09158422207558069,-0.027429558402527164,0.01421676933068029,0.024857147928136536,0.000813600920804152,5,0.014201239297501554,0.024872677961315273,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,12,0.0,-0.030144106927494127,0.007887703315230903,9.112488822084211,0.24446934292416225,9.342159846624861,-0.0025481418752526046,-0.09172035236509503,-0.02747139759299067,0.014208632674119488,0.024864591609048393,0.0008168372956655996,5,0.014193001845387151,0.024880222437780732,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,13,0.0,-0.03753141855628285,0.008177710095422813,8.9719553441862,0.23715191090597657,9.342159846624861,-0.0031590780665142286,-0.0900451542039561,-0.02695672777674843,0.014308897609677535,0.024773038753886235,0.0007771077705077501,5,0.014294489687284244,0.024787446676279527,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,14,0.0,-0.04686316075600559,0.0071761414671351505,9.345928136690258,0.25790131952232076,9.342159846624861,-0.004209981112534476,-0.09415706008161662,-0.02822078289714216,0.014063371978803708,0.02499793562011416,0.0008750033118399543,5,0.01404589508048142,0.025015412518436447,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,15,0.0,-0.055467462629978065,0.00654122947755937,9.545662843953352,0.2694857720989857,9.342159846624861,-0.005153856679631935,-0.0963234680317033,-0.028887793105977257,0.013934772557221514,0.025116668428900837,0.0009270922994501925,5,0.01391558913504515,0.025135851851077202,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,16,0.0,-0.008999073473873374,0.01700133927498019,9.605384719256241,0.2709297192631953,9.342159846624861,-0.0003804554765548725,-0.09759060066929973,-0.02927825279977373,0.013859808501054451,0.025186190281767683,0.0009577231507107266,5,0.013839599047517461,0.025206399735304672,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,17,0.0,0.13442506615764332,0.2711322462349889,9.629678190004737,0.2617982205287273,9.342159846624861,0.021516255805888423,-0.09969733433485453,-0.029927960081709278,0.013735581544378084,0.025301901394738563,0.0010089183182845527,5,0.01371362150839876,0.025323861430717888,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,18,0.0,0.1361722284295,0.27025031302726205,9.62975069582618,0.26176176123148465,9.342159846624861,0.02166914468420647,-0.09972055630323615,-0.029935115417791536,0.013734311485838849,0.025303153483890676,0.0010094844975068117,5,0.013712331617576267,0.025325133352153258,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,19,0.0,0.07432645126892119,0.2935953375184999,9.627207178810314,0.26327035475805527,9.342159846624861,0.016064905208274582,-0.09889712422656063,-0.02968110119685936,0.013782706932426081,0.02525793212663292,0.00098943312418209,5,0.01376141835037674,0.02527922070868226,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,20,0.0,-0.001359194782300871,0.09005057800163162,9.61519044745598,0.2693137116671231,9.342159846624861,0.002509364461767251,-0.09779839074397124,-0.02934230498926951,0.013847533154189254,0.025197596140239496,0.0009627576943903914,5,0.013827153508292628,0.02521797578613612,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,21,0.0,-0.08089952239454115,0.007142791835812012,9.372208397393132,0.2606010071477083,9.342159846624861,-0.007405795515544794,-0.094031389224344,-0.028182112460645933,0.014070844168642972,0.024991054166887176,0.000871992538018356,5,0.01405346440301875,0.025008433932511398,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,22,0.0,-0.07000759632135417,0.00818684874488641,8.86193425816924,0.23241473512473104,9.342159846624861,-0.00597290994648499,-0.08841177118388206,-0.026455312338271725,0.014407004996572225,0.024683856797530115,0.0007385725666454284,5,0.014393752229494043,0.024697109564608296,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,summer_peak,23,0.0,-0.06761609912610066,0.007266900483811138,8.380673114374982,0.20764728083848513,9.342159846624861,-0.005437272783320748,-0.08308156183985987,-0.024821908322030583,0.014729133762347897,0.024393517144685038,0.0006142089093530822,5,0.014719384759302961,0.024403266147729974,CLARABEL,optimal,9.342159846624861
P2_dev_run1,17,0.303,0.404,round0,winter_peak,0,0.0,-0.019483992233743308,0.0064897250821792625,8.015996754788134,0.18843645311496054,9.022093402516166,-0.0013973714746223888,-0.0796356891768389,-0.023768291087014597,0.014939077661237985,0.02420635711808453,0.0005349376950800961,5,0.01493136449236645,0.024214070286956064,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,1,0.0,-0.02125002202875914,0.005733521743768916,7.498164981575282,0.1647459620237532,9.022093402516166,-0.00144540525673433,-0.07396527591434644,-0.022038546543597517,0.015287547910749929,0.023899269006735377,0.00040641030630878417,5,0.015282755678359069,0.023904061239126237,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,2,0.0,-0.022826929277944497,0.005399295455137964,7.243604947490067,0.15371227164367293,9.022093402516166,-0.0015107708950080835,-0.07119724630656449,-0.02119602680889684,0.01545892196542762,0.023749789395977005,0.0003445330985324488,5,0.015455344177737753,0.02375336718366687,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,3,0.0,-0.024877559568971877,0.0051708533756287135,7.0930399783748825,0.14739912619625573,9.022093402516166,-0.0016233560398370957,-0.06955573910182528,-0.0206969711299185,0.015560976692886364,0.02366126824256351,0.00030810530434678554,5,0.015558047953595644,0.02366419698185423,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,4,0.0,-0.027641551226875324,0.005042397602000613,7.014715130224876,0.1442121751084969,9.022093402516166,-0.0017955298134910314,-0.06868493362866235,-0.020432402609285163,0.015615239525543365,0.023614347212418806,0.00028886120123201403,5,0.01561263255949932,0.02361695417846285,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,5,0.0,-0.0312988176522629,0.005106705415338924,7.05133515244809,0.14582598809765648,9.022093402516166,-0.0020558318168646004,-0.06903510964714892,-0.02053877853820319,0.015593408527285817,0.023633212301813755,0.00029659310333557284,5,0.015590674083676093,0.023635946745423478,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,6,0.0,-0.03633644209631173,0.00539871076613541,7.237247055767566,0.15380064193916876,9.022093402516166,-0.002464841013634681,-0.07097293448877186,-0.021127805463739324,0.01547284856397171,0.023737687669521612,0.00033954353440860015,5,0.01546936267620569,0.023741173557287634,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,7,0.0,-0.043853142188099506,0.005938374457923165,7.653763505813224,0.17235035747375776,9.022093402516166,-0.0031726483344363707,-0.07539026450870086,-0.022472758430392443,0.01519962041398382,0.023976337556929305,0.00043848553071506154,5,0.015194147133646583,0.02398181083726654,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,8,0.0,-0.05687180889247344,0.007222683024441673,8.354009392555078,0.2059761635755523,9.022093402516166,-0.004536647879523865,-0.08291562942197926,-0.02477112044881941,0.014739306577436792,0.024384471416978897,0.0006103714322575286,5,0.014729659748008894,0.024394118246406794,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,9,0.0,-0.03199264747575713,0.009793876305872603,9.251135359817804,0.25205607414225795,9.022093402516166,-0.0027101475337595908,-0.09326692372789126,-0.027946879219930606,0.014116817226860824,0.024949084996392604,0.0008537033454432499,5,0.014100022931702512,0.024965879291550915,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,10,0.0,0.19138596823563422,0.23466014967101015,9.292379911337628,0.242230275535324,9.022093402516166,0.025271397349623574,-0.09654200604277383,-0.028955116824236234,0.013921834588988097,0.025128653619905076,0.0009323664527283807,5,0.013902475658345138,0.025148012550548035,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,11,0.0,0.15354313663987662,0.26097374719725397,9.290886502310542,0.24279842577684146,9.022093402516166,0.022264232990474205,-0.09604761671319416,-0.028802823020601623,0.013951115274699461,0.025101541446317346,0.0009204400988302213,5,0.013932152510031506,0.0251205042109853,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,12,0.0,-0.006235520359658544,0.03279586442893024,9.272242010265765,0.25172779327371964,9.022093402516166,0.0003371296557168114,-0.0938258444055686,-0.028118869096080402,0.014083068170948088,0.02497980049911668,0.0008670707312859238,5,0.01406584683036266,0.024997021839702108,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,13,0.0,-0.11396026269572185,0.00792302947256561,8.955149129236519,0.23893198928377873,9.022093402516166,-0.009922265281938047,-0.08891785452718849,-0.026610626535011676,0.014376571046661193,0.024711479714555864,0.0007504908511985521,5,0.014362964348072405,0.024725086413144654,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,14,0.0,-0.09597082317008498,0.008189764471880481,9.187559997701893,0.25088045435862794,9.022093402516166,-0.008580674695263201,-0.09175439332547584,-0.02748186012274754,0.014206601113850859,0.02486645239073773,0.0008176468029882878,5,0.014190945036059296,0.024882108468529292,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,15,0.0,-0.04756571065726868,0.009443756595256965,9.23802583209568,0.25188691076809466,9.022093402516166,-0.004157120539779888,-0.09292517273947312,-0.027841816640494135,0.01413671891029059,0.024930498348375796,0.0008455414597918614,5,0.014120185153420332,0.024947032105246056,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,16,0.0,0.004604649838616942,0.010279686815604896,9.26148134224023,0.2513695115817072,9.022093402516166,0.0007211770011361777,-0.09383726035849013,-0.028122381601290932,0.014082387795663481,0.02498042582618798,0.0008673440008615897,5,0.014065157673478077,0.024997655948373384,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,17,0.0,0.1289780431960307,0.010155258953207956,9.271331412958054,0.24799947674787906,9.022093402516166,0.012607737688818822,-0.09549657168168527,-0.028633119325206777,0.013983789818945576,0.025071331019081964,0.0009071687274362272,5,0.013965264917946784,0.025089855920080756,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,18,0.0,0.030181604031949014,0.010211684302054646,9.263545754523575,0.2506353405455197,9.022093402516166,0.00313075443371326,-0.09417991423289226,-0.028227816885720645,0.01406200125091035,0.024999190149195133,0.0008755509754492746,5,0.014044506689943309,0.025016684710162176,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,19,0.0,-0.05417020361220082,0.008187804528030652,9.090532927290795,0.24409734124788224,9.022093402516166,-0.004715469678292449,-0.0911761530524749,-0.027304156611451576,0.014241172471467273,0.024834838448611764,0.0008039078000905587,5,0.014225943087797567,0.02485006783228147,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,20,0.0,-0.045938130658580184,0.00828275642737168,8.801580148006305,0.22842349913252544,9.022093402516166,-0.0038257761466751984,-0.0880298901038208,-0.02633814584401596,0.014429942537247475,0.024663030741405974,0.0007295919496779978,5,0.014416954530861012,0.024676018747792437,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,21,0.0,-0.04080317033815836,0.0076106734781439455,8.468550065846278,0.21117930277467145,9.022093402516166,-0.003250981069492952,-0.0843786017473936,-0.025218975830820143,0.0146504255565347,0.024464081810424337,0.0006442759574347089,5,0.014639862592188435,0.024474644774770602,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,22,0.0,-0.03824384283446762,0.006808670865318889,8.146025021143348,0.19521614439561838,9.022093402516166,-0.0029273951895763153,-0.08084274183392738,-0.024137151975570932,0.014865375458850975,0.02427187159238966,0.0005626050470887596,5,0.014856970579220084,0.02428027647202055,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round0,winter_peak,23,0.0,-0.03685238490994952,0.006563405654120017,8.028773698854234,0.18955681623932844,9.022093402516166,-0.0027764740817479757,-0.0795699725736513,-0.023748215945254787,0.014943089964283096,0.024202793007838577,0.0005334344831144428,5,0.014935413782569294,0.02421046918955238,CLARABEL,optimal,9.022093402516166
P2_dev_run1,17,0.303,0.404,round1,summer_peak,0,-0.014100139634727837,-0.014079435434544485,0.005896063403595466,7.882577381631955,0.18201832850475927,9.342049392812507,-0.000967064032843975,-0.07850047706135935,-0.02343569871350297,0.016240527935910545,0.02440465197391716,0.0019389788860758107,5,0.01612698033208771,0.024518199577739992,CLARABEL,optimal,9.342049392812507
P2_dev_run1,17,0.303,0.404,round1,summer_peak,1,-0.016241068195781028,-0.01623803990613143,0.0045993968986080295,7.082814600772142,0.14676059037228148,9.342049392812507,-0.0010379522049595723,-0.0698089084476085,-0.020786994104619403,0.01676330258172653,0.023938171492619974,0.001770059228845065,5,0.016655745374052587,0.024045728700293915,CLARABEL,optimal,9.342049392812507
P2_dev_run1,17,0.303,0.404,round1,summer_peak,2,-0.017040236997063946,-0.017044008828830892,0.004207240665055653,6.773669906661513,0.13416310803943926,9.342049392812507,-0.0010501154153793792,-0.06649461318736752,-0.01978003291967774,0.016953456039363782,0.023758556132932113,0.0016935007647272448,5,0.016849678515754123,0.023862333656541772,CLARABEL,optimal,9.342049392812507
P2_dev_run1,17,0.303,0.404,round1,summer_peak,3,-0.017778463608889794,-0.017788144321473853,0.003933502104376946,6.580644098964845,0.12659521168675622,9.342049392812507,-0.001070880168526636,-0.06443786444958971,-0.01915592316231142,0.01708228548348091,0.02364969200069101,0.0016617166435703296,5,0.016978802204345077,0.023753175279826844,CLARABEL,optimal,9.342049392812507
P2_dev_run1,17,0.303,0.404,round1,summer_peak,4,-0.01857278970228249,-0.01858739785792307,0.003757900378056963,6.463932864787512,0.12213606513926219,9.342049392812507,-0.0011041258038627837,-0.0631987042662598,-0.018780076462776723,0.017176517590907586,0.023588019265550673,0.0016670114000155497,5,0.01706993236693746,0.0236946044895208,CLARABEL,optimal,9.342049392812507
P2_dev_run1,17,0.303,0.404,round1,summer_peak,5,-0.019390007125183184,-0.019407111430331025,0.003743813302939012,6.452954174806347,0.12173811813046433,9.342049392812507,-0.0011540611705716046,-0.06308183907385267,-0.01874428661006524,0.017222956293605856,0.02359089558330643,0.0017224778095295001,5,0.017108533125219906,0.02370531875169238,CLARABEL,optimal,9.342049392812507
P2_dev_run1,17,0.303,0.404,round1,summer_peak,6,-0.020226184019380006,-0.02024240802442903,0.003928483158235612,6.571397506969548,0.12629565692546757,9.342049392812507,-0.0012272341172488064,-0.06433842875992851,-0.019124584816616413,0.01721354328078511,0.023673235918011275,0.0018425075448746967,5,0.017084726806695042,0.023802052392101345,CLARABEL,optimal,9.342049392812507
P2_dev_run1,17,0.303,0.404,round1,summer_peak,7,-0.02086696546793579,-0.02087628033969341,0.004445235673950779,6.946062491069403,0.14122451020392573,9.342049392812507,-0.001336280089151327,-0.06834020949222687,-0.020338467814334127,0.017085775789111735,0.023912991832268436,0.0020798492350633663,5,0.01693088791814201,0.024067879703238163,CLARABEL,optimal,9.342049392812507
P2_dev_run1,17,0.303,0.404,round1,summer_peak,8,-0.021367740530070928,-0.02136777029575207,0.005285384484390742,7.57187563559227,0.1680417659410543,9.342049392812507,-0.0014865726816169682,-0.07511111767458316,-0.022398451401284266,0.016848494372220503,0.024313995296441793,0.0024462672999705274,5,0.016653206909601613,0.024509282759060683,CLARABEL,optimal,9.342049392812507
